Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39463.3753700	4.867e+002	4.444e+002	9.040e-002	2.261e+001	8.561e+002
39463.3757200	4.557e+002	5.581e+002	1.051e-001	2.261e+001	6.067e+002
39463.3760700	5.118e+002	4.064e+002	1.156e-001	2.257e+001	8.048e+002
39463.3764100	4.351e+002	5.170e+002	1.474e-001	2.265e+001	5.624e+002
39463.3767600	3.154e+002	2.213e+002	1.197e-001	2.261e+001	4.502e+002
39463.3771100	4.586e+002	3.511e+002	1.039e-001	2.229e+001	7.007e+002
39463.3774600	4.223e+002	2.910e+002	1.318e-001	2.209e+001	5.945e+002
39463.3778000	9.908e+001	8.754e+001	1.009e-001	2.189e+001	1.697e+002
39463.3781500	1.249e+002	1.173e+002	6.279e-002	2.213e+001	2.248e+002
39463.3785000	1.278e+002	1.224e+002	6.017e-002	2.257e+001	2.338e+002
39463.3788400	1.283e+002	1.231e+002	4.599e-002	2.301e+001	2.350e+002
39463.3791900	1.173e+002	1.175e+002	4.559e-002	2.337e+001	2.226e+002
39463.3795400	9.725e+001	1.045e+002	2.610e-002	2.357e+001	1.956e+002
39463.3798900	9.812e+001	1.051e+002	6.930e-002	2.369e+001	1.968e+002
39463.3802300	9.669e+001	1.051e+002	4.900e-002	2.377e+001	1.964e+002
39463.3805800	9.492e+001	1.047e+002	4.399e-002	2.385e+001	1.952e+002
39463.3809300	9.105e+001	9.702e+001	8.231e-002	2.393e+001	1.819e+002
39463.3812800	9.165e+001	1.003e+002	4.520e-002	2.421e+001	1.872e+002
39463.3816200	8.902e+001	9.859e+001	2.468e-002	2.477e+001	1.837e+002
39463.3819700	8.454e+001	9.358e+001	2.677e-002	2.537e+001	1.744e+002
39463.3823200	1.371e+002	1.216e+002	1.134e-001	2.581e+001	2.355e+002
39463.3826600	4.888e+002	5.365e+002	5.520e-002	2.541e+001	5.848e+002
39463.3830100	1.159e+003	9.293e+002	1.231e-001	2.509e+001	1.836e+003
39463.3833600	2.658e+003	3.250e+003	9.333e-002	2.489e+001	5.966e+003
39463.3837100	2.597e+003	2.465e+003	1.021e-001	2.489e+001	4.714e+003
39463.3840500	7.345e+001	6.478e+001	1.480e-001	2.441e+001	1.256e+002
39463.3844000	1.025e+002	9.293e+001	1.718e-001	2.377e+001	1.792e+002
39463.3847500	9.492e+001	9.332e+001	6.747e-002	2.345e+001	1.774e+002
39463.3850900	1.062e+002	1.067e+002	6.531e-002	2.349e+001	2.021e+002
39463.3854400	1.035e+002	1.076e+002	6.800e-002	2.361e+001	2.026e+002
39463.3857900	9.444e+001	9.108e+001	7.760e-002	2.373e+001	1.737e+002
39463.3861400	1.277e+002	1.285e+002	9.119e-002	2.381e+001	2.433e+002
39463.3864800	4.448e+001	3.198e+001	1.025e-001	2.373e+001	6.471e+001
39463.3868300	2.116e+002	1.557e+002	1.161e-001	2.369e+001	3.134e+002
39463.3871800	2.622e+003	2.649e+003	1.056e-001	2.373e+001	5.011e+003
39463.3875300	1.011e+003	8.414e+002	1.357e-001	2.389e+001	1.650e+003
39463.3878700	4.949e+002	4.446e+002	1.147e-001	2.381e+001	8.591e+002
39463.3882200	1.139e+003	1.062e+003	1.079e-001	2.373e+001	2.038e+003
39463.3885700	2.422e+002	2.940e+002	1.252e-001	2.373e+001	3.197e+002
39463.3889100	3.788e+001	3.017e+001	1.742e-001	2.325e+001	5.971e+001
39463.3892600	2.236e+002	2.529e+002	1.035e-001	2.273e+001	2.754e+002
39463.3896100	4.154e+002	3.364e+002	1.073e-001	2.269e+001	6.634e+002
39463.3899600	1.034e+002	1.210e+002	1.813e-001	2.273e+001	1.316e+002
39463.3903000	9.977e+001	1.189e+002	1.631e-001	2.261e+001	1.293e+002
39463.3906500	1.068e+002	1.233e+002	1.291e-001	2.241e+001	1.343e+002
39463.3910000	8.528e+002	7.421e+002	1.263e-001	2.217e+001	1.443e+003
39463.3913400	1.914e+002	1.391e+002	1.159e-001	2.213e+001	2.807e+002
39463.3916900	5.628e+002	4.409e+002	9.691e-002	2.209e+001	8.756e+002
39463.3920400	3.207e+002	2.626e+002	1.009e-001	2.217e+001	5.167e+002
39463.3923900	4.571e+001	5.076e+001	1.613e-001	2.217e+001	5.531e+001
39463.3927300	5.563e+002	6.939e+002	1.647e-001	2.209e+001	7.540e+002
39463.3930800	7.022e+002	5.644e+002	1.239e-001	2.209e+001	1.115e+003
39463.3934300	2.774e+003	2.732e+003	1.069e-001	2.225e+001	5.192e+003
39463.3937800	4.197e+002	4.051e+002	1.112e-001	2.241e+001	7.726e+002
39463.3941200	1.312e+002	1.243e+002	1.715e-001	2.245e+001	2.378e+002
39463.3944700	1.072e+002	1.033e+002	1.335e-001	2.245e+001	1.971e+002
39463.3948200	2.450e+002	2.843e+002	5.987e-002	2.253e+001	5.259e+002
39463.3951600	3.476e+002	3.425e+002	1.155e-001	2.269e+001	6.508e+002
39463.3955100	6.547e+003	6.354e+003	5.421e-002	2.281e+001	1.210e+004
39463.3958600	1.135e+004	1.065e+004	8.940e-002	2.329e+001	2.041e+004
39463.3962100	1.612e+004	1.476e+004	4.233e-002	2.401e+001	2.841e+004
39463.3965500	1.371e+004	9.586e+003	9.390e-002	2.505e+001	1.952e+004
39463.3969000	2.121e+004	1.929e+004	9.928e-002	2.617e+001	3.718e+004
39463.3972500	2.162e+004	1.856e+004	4.060e-002	2.709e+001	3.617e+004
39463.3975900	2.001e+004	1.778e+004	5.185e-002	2.813e+001	3.443e+004
39463.3979400	1.968e+004	1.757e+004	4.191e-002	2.881e+001	3.398e+004
39463.3982900	1.721e+004	1.582e+004	8.551e-002	2.945e+001	3.044e+004
39463.3986400	8.836e+003	8.751e+003	9.485e-002	2.949e+001	1.661e+004
39463.3989800	4.474e+003	4.339e+003	1.071e-001	2.917e+001	8.266e+003
39463.3993300	1.179e+002	1.577e+002	1.023e-001	2.861e+001	2.859e+002
39463.3996800	1.583e+002	2.475e+002	6.826e-002	2.793e+001	4.397e+002
39463.4000300	1.866e+002	2.838e+002	5.648e-002	2.757e+001	5.060e+002
39463.4003700	1.719e+002	2.508e+002	8.920e-002	2.725e+001	4.495e+002
39463.4007200	1.728e+002	2.580e+002	6.420e-002	2.697e+001	4.610e+002
39463.4010700	2.003e+002	3.015e+002	7.965e-002	2.677e+001	5.383e+002
39463.4014100	2.168e+002	3.157e+002	2.468e-002	2.661e+001	5.659e+002
39463.4017600	1.968e+002	2.890e+002	6.878e-002	2.645e+001	5.174e+002
39463.4021100	1.453e+002	2.351e+002	8.077e-002	2.629e+001	4.160e+002
39463.4024600	1.390e+002	2.283e+002	7.852e-002	2.605e+001	4.034e+002
39463.4028000	1.885e+002	2.824e+002	5.742e-002	2.585e+001	5.044e+002
39463.4031500	1.949e+002	2.926e+002	6.878e-002	2.569e+001	5.225e+002
39463.4035000	2.001e+002	2.293e+002	1.039e-001	2.557e+001	4.249e+002
39463.4038400	5.335e+002	6.454e+002	9.616e-002	2.521e+001	7.019e+002
39463.4041900	6.169e+002	4.554e+002	8.655e-002	2.501e+001	9.160e+002
39463.4045400	5.580e+002	5.666e+002	6.613e-002	2.493e+001	6.188e+002
39463.4048900	7.109e+002	8.020e+002	4.559e-002	2.489e+001	8.736e+002
39463.4052300	7.247e+002	8.631e+002	8.880e-002	2.489e+001	9.389e+002
39463.4055800	2.207e+002	1.676e+002	1.074e-001	2.481e+001	3.350e+002
39463.4059300	1.273e+002	1.007e+002	9.178e-002	2.473e+001	1.996e+002
39463.4062800	2.863e+002	3.585e+002	1.277e-001	2.453e+001	3.895e+002
39463.4066200	1.043e+003	7.772e+002	1.239e-001	2.425e+001	1.560e+003
39463.4069700	3.117e+003	3.381e+003	1.030e-001	2.413e+001	6.321e+003
39463.4073200	4.080e+003	4.067e+003	1.016e-001	2.425e+001	7.712e+003
39463.4076600	2.688e+002	2.286e+002	1.363e-001	2.429e+001	4.464e+002
39463.4080100	3.091e+001	2.877e+001	1.369e-001	2.365e+001	5.523e+001
39463.4083600	1.082e+002	8.439e+001	1.488e-001	2.297e+001	1.677e+002
39463.4087100	1.293e+002	1.048e+002	1.488e-001	2.253e+001	2.067e+002
39463.4090500	1.409e+002	1.256e+002	1.805e-001	2.221e+001	2.430e+002
39463.4094000	2.439e+002	2.053e+002	1.468e-001	2.181e+001	4.016e+002
39463.4097500	3.085e+002	2.514e+002	1.252e-001	2.149e+001	4.951e+002
39463.4100900	1.124e+002	1.406e+002	1.123e-001	2.129e+001	1.528e+002
39463.4104400	1.314e+002	8.975e+001	1.051e-001	2.129e+001	1.837e+002
39463.4107900	4.675e+002	3.563e+002	2.047e-001	2.137e+001	7.117e+002
39463.4111400	2.662e+003	3.179e+003	7.259e-002	2.117e+001	5.856e+003
39463.4114800	6.013e+002	4.629e+002	1.158e-001	2.101e+001	9.227e+002
39463.4118300	2.392e+002	2.869e+002	1.596e-001	2.125e+001	3.120e+002
39463.4121800	7.306e+001	5.172e+001	1.704e-001	2.137e+001	1.050e+002
39463.4125300	8.448e+002	7.212e+002	1.247e-001	2.149e+001	1.407e+003
39463.4128700	9.797e+002	8.205e+002	1.074e-001	2.165e+001	1.607e+003
39463.4132200	1.337e+003	1.184e+003	6.558e-002	2.185e+001	2.293e+003
39463.4135700	1.407e+003	1.326e+003	5.648e-002	2.205e+001	2.540e+003
39463.4139100	7.832e+002	6.178e+002	1.033e-001	2.225e+001	1.225e+003
39463.4142600	7.389e+002	5.290e+002	1.584e-001	2.225e+001	1.071e+003
