Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39520.2087100	-2.085e-002	1.651e-002	1.693e-002	2.005e+001	1.905e-002
39520.2090500	-2.085e-002	1.651e-002	1.693e-002	2.005e+001	1.905e-002
39520.2094000	-2.085e-002	1.651e-002	1.893e-002	2.005e+001	1.905e-002
39520.2097500	-2.085e-002	1.669e-002	1.693e-002	2.005e+001	1.932e-002
39520.2100900	-2.085e-002	1.669e-002	1.693e-002	2.005e+001	1.932e-002
39520.2104400	-2.085e-002	1.669e-002	1.584e-002	2.005e+001	1.932e-002
39520.2107900	-2.085e-002	1.669e-002	1.584e-002	2.005e+001	1.932e-002
39520.2111400	-2.085e-002	1.669e-002	1.796e-002	2.005e+001	1.932e-002
39520.2114800	-2.085e-002	1.669e-002	1.796e-002	2.005e+001	1.932e-002
39520.2118300	-2.085e-002	1.651e-002	1.693e-002	2.005e+001	1.905e-002
39520.2121800	-2.085e-002	1.669e-002	1.796e-002	2.005e+001	1.932e-002
39520.2125300	-2.085e-002	1.651e-002	1.693e-002	2.005e+001	1.905e-002
39520.2128700	-2.085e-002	1.651e-002	1.466e-002	2.005e+001	1.905e-002
39520.2132200	-2.085e-002	1.669e-002	1.796e-002	2.005e+001	1.932e-002
39520.2135700	-2.086e-002	1.643e-002	1.466e-002	2.001e+001	1.892e-002
39520.2139100	-2.086e-002	1.643e-002	1.796e-002	2.001e+001	1.892e-002
39520.2142600	-2.085e-002	1.669e-002	1.466e-002	2.005e+001	1.932e-002
39520.2146100	-2.086e-002	1.643e-002	1.693e-002	2.001e+001	1.892e-002
39520.2149600	-2.086e-002	1.643e-002	1.693e-002	2.001e+001	1.892e-002
39520.2153000	-2.085e-002	1.669e-002	1.584e-002	2.005e+001	1.932e-002
39520.2156500	-2.086e-002	1.643e-002	1.796e-002	2.001e+001	1.892e-002
39520.2160000	-2.086e-002	1.643e-002	1.796e-002	2.001e+001	1.892e-002
39520.2163400	-2.086e-002	1.643e-002	1.796e-002	2.001e+001	1.892e-002
39520.2166900	-2.086e-002	1.643e-002	1.584e-002	2.001e+001	1.892e-002
39520.2170400	-2.086e-002	1.643e-002	1.693e-002	2.001e+001	1.892e-002
39520.2173900	-2.086e-002	1.643e-002	1.466e-002	2.001e+001	1.892e-002
39520.2177300	-2.086e-002	1.643e-002	1.584e-002	2.001e+001	1.892e-002
39520.2180800	-2.086e-002	1.643e-002	1.339e-002	2.001e+001	1.892e-002
39520.2184300	-2.088e-002	1.618e-002	1.584e-002	1.997e+001	1.852e-002
39520.2187800	-2.086e-002	1.643e-002	1.466e-002	2.001e+001	1.892e-002
39520.2191200	-2.086e-002	1.643e-002	1.584e-002	2.001e+001	1.892e-002
39520.2194700	-2.086e-002	1.643e-002	1.466e-002	2.001e+001	1.892e-002
39520.2198200	-2.086e-002	1.643e-002	1.584e-002	2.001e+001	1.892e-002
39520.2201600	-2.086e-002	1.643e-002	1.584e-002	2.001e+001	1.892e-002
39520.2205100	-2.086e-002	1.643e-002	1.339e-002	2.001e+001	1.892e-002
39520.2208600	-2.086e-002	1.643e-002	1.584e-002	2.001e+001	1.892e-002
39520.2212100	-2.086e-002	1.643e-002	1.584e-002	2.001e+001	1.892e-002
39520.2215500	-2.088e-002	1.601e-002	1.584e-002	1.997e+001	1.825e-002
39520.2219000	-2.088e-002	1.618e-002	1.796e-002	1.997e+001	1.852e-002
39520.2222500	-2.086e-002	1.643e-002	1.796e-002	2.001e+001	1.892e-002
39520.2225900	-2.088e-002	1.618e-002	1.466e-002	1.997e+001	1.852e-002
39520.2229400	-2.088e-002	1.618e-002	1.339e-002	1.997e+001	1.852e-002
39520.2232900	-2.088e-002	1.618e-002	1.466e-002	1.997e+001	1.852e-002
39520.2236400	-2.088e-002	1.618e-002	1.796e-002	1.997e+001	1.852e-002
39520.2239800	-2.088e-002	1.618e-002	1.693e-002	1.997e+001	1.852e-002
39520.2243300	-2.088e-002	1.618e-002	1.693e-002	1.997e+001	1.852e-002
39520.2246800	-2.089e-002	1.593e-002	1.796e-002	1.993e+001	1.812e-002
39520.2250300	-2.089e-002	1.593e-002	1.584e-002	1.993e+001	1.812e-002
39520.2253700	-2.089e-002	1.593e-002	1.466e-002	1.993e+001	1.812e-002
39520.2257200	-2.089e-002	1.593e-002	1.584e-002	1.993e+001	1.812e-002
39520.2260700	-2.089e-002	1.593e-002	1.796e-002	1.993e+001	1.812e-002
39520.2264100	-2.089e-002	1.593e-002	1.584e-002	1.993e+001	1.812e-002
39520.2267600	-2.089e-002	1.593e-002	1.796e-002	1.993e+001	1.812e-002
39520.2271100	-2.089e-002	1.593e-002	1.693e-002	1.993e+001	1.812e-002
