Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39422.2711900	8.574e+000	3.256e+000	9.294e-002	1.905e+001	3.715e+000
39422.2715400	2.288e+001	1.230e+001	8.655e-002	1.993e+001	1.375e+001
39422.2718900	2.904e+002	2.436e+002	1.097e-001	2.045e+001	2.675e+002
39422.2722400	3.297e+002	2.871e+002	1.693e-002	2.065e+001	3.150e+002
39422.2725800	3.299e+002	2.857e+002	1.339e-002	2.081e+001	3.135e+002
39422.2729300	3.315e+002	2.901e+002	1.584e-002	2.097e+001	3.182e+002
39422.2732800	3.290e+002	2.859e+002	1.466e-002	2.105e+001	3.137e+002
39422.2736200	3.466e+002	3.058e+002	1.339e-002	2.121e+001	3.353e+002
39422.2739700	3.481e+002	3.077e+002	1.584e-002	2.133e+001	3.374e+002
39422.2743200	3.483e+002	3.059e+002	1.584e-002	2.145e+001	3.355e+002
39422.2746700	3.496e+002	3.056e+002	1.339e-002	2.141e+001	3.353e+002
39422.2750100	3.333e+002	2.893e+002	1.466e-002	2.125e+001	3.174e+002
39422.2753600	3.329e+002	2.891e+002	1.466e-002	2.101e+001	3.172e+002
39422.2757100	3.325e+002	2.880e+002	1.466e-002	2.081e+001	3.160e+002
39422.2760600	3.362e+002	2.929e+002	1.584e-002	2.065e+001	3.213e+002
39422.2764000	3.480e+002	3.049e+002	1.339e-002	2.045e+001	3.344e+002
39422.2767500	3.491e+002	3.039e+002	1.339e-002	2.029e+001	3.334e+002
39422.2771000	3.475e+002	3.020e+002	1.584e-002	2.017e+001	3.313e+002
39422.2774400	3.418e+002	2.989e+002	1.584e-002	2.005e+001	3.279e+002
39422.2777900	3.233e+002	2.774e+002	1.693e-002	1.993e+001	3.045e+002
39422.2781400	3.219e+002	2.781e+002	1.466e-002	1.985e+001	3.052e+002
39422.2784900	3.205e+002	2.780e+002	1.693e-002	1.981e+001	3.049e+002
39422.2788300	3.308e+002	2.846e+002	1.466e-002	1.981e+001	3.123e+002
39422.2791800	3.482e+002	3.010e+002	1.466e-002	1.981e+001	3.303e+002
39422.2795300	3.468e+002	3.048e+002	1.693e-002	1.981e+001	3.343e+002
39422.2798700	3.680e+002	3.290e+002	7.283e-002	1.981e+001	3.606e+002
39422.2802200	3.841e+002	3.663e+002	1.466e-002	1.969e+001	4.007e+002
39422.2805700	3.719e+002	3.468e+002	1.796e-002	1.957e+001	3.796e+002
39422.2809200	3.732e+002	3.488e+002	1.466e-002	1.945e+001	3.818e+002
39422.2812600	3.760e+002	3.481e+002	1.796e-002	1.937e+001	3.812e+002
39422.2816100	3.878e+002	3.646e+002	1.584e-002	1.925e+001	3.990e+002
39422.2819600	3.939e+002	3.687e+002	1.466e-002	1.921e+001	4.036e+002
39422.2823100	3.907e+002	3.652e+002	1.693e-002	1.913e+001	3.997e+002
39422.2826500	3.953e+002	3.663e+002	1.466e-002	1.909e+001	4.010e+002
39422.2830000	3.889e+002	3.599e+002	1.893e-002	1.901e+001	3.941e+002
39422.2833500	3.753e+002	3.483e+002	1.893e-002	1.897e+001	3.814e+002
39422.2836900	3.767e+002	3.480e+002	1.986e-002	1.893e+001	3.811e+002
39422.2840400	3.766e+002	3.492e+002	1.986e-002	1.889e+001	3.823e+002
39422.2843900	3.948e+002	3.704e+002	1.693e-002	1.881e+001	4.054e+002
39422.2847400	3.979e+002	3.718e+002	1.693e-002	1.881e+001	4.070e+002
39422.2850800	3.962e+002	3.682e+002	1.339e-002	1.873e+001	4.032e+002
39422.2854300	3.961e+002	3.695e+002	1.339e-002	1.869e+001	4.045e+002
39422.2857800	3.837e+002	3.561e+002	1.584e-002	1.865e+001	3.899e+002
39422.2861200	3.792e+002	3.489e+002	1.197e-002	1.865e+001	3.821e+002
39422.2864700	3.776e+002	3.487e+002	1.197e-002	1.861e+001	3.818e+002
39422.2868200	3.806e+002	3.530e+002	1.339e-002	1.861e+001	3.864e+002
39422.2871700	3.959e+002	3.702e+002	1.339e-002	1.857e+001	4.052e+002
39422.2875100	3.975e+002	3.701e+002	1.339e-002	1.857e+001	4.052e+002
39422.2878600	3.975e+002	3.686e+002	1.197e-002	1.857e+001	4.036e+002
39422.2882100	3.912e+002	3.642e+002	1.339e-002	1.857e+001	3.987e+002
39422.2885600	3.866e+002	3.614e+002	1.466e-002	1.857e+001	3.956e+002
39422.2889000	3.866e+002	3.599e+002	1.339e-002	1.857e+001	3.940e+002
39422.2892500	3.865e+002	3.611e+002	1.339e-002	1.853e+001	3.953e+002
39422.2896000	3.881e+002	3.610e+002	1.197e-002	1.853e+001	3.953e+002
39422.2899400	3.881e+002	3.610e+002	1.197e-002	1.853e+001	3.953e+002
39422.2902900	3.927e+002	3.654e+002	1.339e-002	1.853e+001	4.000e+002
39422.2906400	3.911e+002	3.624e+002	1.197e-002	1.853e+001	3.968e+002
39422.2909900	3.880e+002	3.622e+002	1.037e-002	1.849e+001	3.965e+002
39422.2913300	3.834e+002	3.564e+002	1.339e-002	1.849e+001	3.902e+002
39422.2916800	3.804e+002	3.565e+002	1.584e-002	1.849e+001	3.902e+002
39422.2920300	3.760e+002	3.496e+002	1.466e-002	1.853e+001	3.828e+002
39422.2923700	3.805e+002	3.553e+002	1.466e-002	1.853e+001	3.890e+002
39422.2927200	3.835e+002	3.552e+002	1.339e-002	1.853e+001	3.890e+002
39422.2930700	3.805e+002	3.539e+002	1.584e-002	1.853e+001	3.874e+002
39422.2934200	3.775e+002	3.499e+002	1.339e-002	1.857e+001	3.831e+002
39422.2937600	3.775e+002	3.510e+002	1.466e-002	1.853e+001	3.843e+002
39422.2941100	3.805e+002	3.524e+002	1.339e-002	1.853e+001	3.859e+002
39422.2944600	3.775e+002	3.482e+002	1.584e-002	1.853e+001	3.813e+002
39422.2948100	3.759e+002	3.494e+002	1.339e-002	1.849e+001	3.825e+002
39422.2951500	3.729e+002	3.466e+002	1.466e-002	1.849e+001	3.794e+002
39422.2955000	3.759e+002	3.494e+002	1.197e-002	1.849e+001	3.825e+002
39422.2958500	3.714e+002	3.463e+002	1.466e-002	1.845e+001	3.792e+002
39422.2961900	3.712e+002	3.458e+002	1.584e-002	1.837e+001	3.786e+002
39422.2965400	3.695e+002	3.434e+002	1.339e-002	1.821e+001	3.759e+002
39422.2968900	3.707e+002	3.425e+002	1.796e-002	1.809e+001	3.751e+002
39422.2972400	3.735e+002	3.447e+002	1.893e-002	1.801e+001	3.775e+002
39422.2975800	3.750e+002	3.487e+002	1.796e-002	1.797e+001	3.818e+002
39422.2979300	3.748e+002	3.468e+002	1.693e-002	1.789e+001	3.797e+002
39422.2982800	3.339e+002	3.068e+002	6.105e-002	1.781e+001	3.361e+002
39422.2986200	1.550e+001	1.861e+001	1.643e-001	1.769e+001	2.024e+001
39422.2989700	1.588e+001	1.951e+001	1.466e-002	1.749e+001	2.121e+001
39422.2993200	1.610e+001	1.990e+001	1.584e-002	1.733e+001	2.162e+001
39422.2996700	1.594e+001	1.833e+001	4.233e-002	1.721e+001	1.996e+001
39422.3000100	1.636e+001	1.826e+001	1.339e-002	1.709e+001	1.989e+001
39422.3003600	1.543e+001	1.775e+001	1.986e-002	1.693e+001	1.932e+001
39422.3007100	1.591e+001	1.844e+001	1.693e-002	1.685e+001	2.007e+001
39422.3010600	2.554e+001	2.796e+001	1.596e-001	1.677e+001	3.047e+001
39422.3014000	5.384e+001	2.617e+001	1.530e-001	1.753e+001	2.942e+001
39422.3017500	8.199e+001	5.046e+001	1.712e-001	1.945e+001	5.606e+001
39422.3021000	2.341e+002	2.221e+002	1.134e-001	2.061e+001	2.430e+002
39422.3024400	8.528e+001	8.361e+001	1.460e-001	2.185e+001	9.140e+001
39422.3027900	5.731e+001	2.575e+001	1.340e-001	2.273e+001	2.907e+001
39422.3031400	7.591e+000	8.767e-001	1.335e-001	2.325e+001	1.157e+000
39422.3034900	7.525e+000	8.591e-001	1.269e-001	2.341e+001	1.136e+000
39422.3038300	9.991e+000	3.805e+000	9.709e-002	2.357e+001	4.341e+000
39422.3041800	2.966e+001	2.658e+001	1.260e-001	2.397e+001	2.913e+001
39422.3045300	2.819e+001	2.235e+001	1.269e-001	2.425e+001	2.459e+001
39422.3048700	3.281e+001	2.041e+001	1.269e-001	2.457e+001	2.267e+001
39422.3052200	2.470e+001	2.217e+001	1.234e-001	2.481e+001	2.430e+001
39422.3055700	1.548e+001	1.248e+001	1.223e-001	2.517e+001	1.373e+001
39422.3059200	1.542e+001	1.064e+001	9.598e-002	2.545e+001	2.173e+001
39422.3062600	1.323e+001	1.538e+001	7.874e-002	2.577e+001	1.674e+001
39422.3066100	1.701e+001	1.976e+001	1.074e-001	2.605e+001	2.151e+001
39422.3069600	1.903e+001	2.397e+001	9.390e-002	2.633e+001	2.605e+001
39422.3073100	1.466e+001	1.508e+001	1.037e-001	2.641e+001	1.646e+001
39422.3076500	1.683e+001	2.024e+001	9.560e-002	2.661e+001	2.202e+001
39422.3080000	2.947e+001	2.534e+001	9.964e-002	2.673e+001	2.781e+001
39422.3083500	2.252e+001	1.603e+001	1.512e-001	2.677e+001	1.770e+001
39422.3086900	1.857e+001	1.080e+001	1.530e-001	2.677e+001	1.203e+001
39422.3090400	7.303e+000	5.654e+000	1.274e-001	2.673e+001	6.226e+000
39422.3093900	4.196e+000	2.469e+000	1.361e-001	2.681e+001	2.748e+000
39422.3097400	4.081e+000	2.280e+000	1.559e-001	2.697e+001	2.544e+000
39422.3100800	1.040e+001	8.759e+000	1.459e-001	2.713e+001	9.618e+000
39422.3104300	1.179e+001	7.501e+000	1.276e-001	2.725e+001	8.323e+000
39422.3107800	1.227e+001	8.660e+000	1.138e-001	2.709e+001	9.569e+000
39422.3111200	1.956e+001	2.271e+001	1.432e-001	2.713e+001	2.472e+001
39422.3114700	2.428e+001	2.192e+001	1.224e-001	2.721e+001	2.402e+001
39422.3118200	1.996e+001	1.775e+001	1.162e-001	2.721e+001	1.946e+001
39422.3121700	2.224e+001	2.540e+001	1.184e-001	2.725e+001	2.766e+001
39422.3125100	2.514e+001	2.612e+001	1.327e-001	2.721e+001	2.851e+001
39422.3128600	2.742e+001	3.023e+001	9.079e-002	2.737e+001	3.294e+001
39422.3132100	2.373e+001	2.320e+001	1.188e-001	2.749e+001	2.536e+001
39422.3135600	5.104e+000	3.859e+000	1.285e-001	2.717e+001	4.253e+000
39422.3139000	6.668e+000	6.454e+000	1.257e-001	2.661e+001	7.058e+000
39422.3142500	9.316e+000	7.102e+000	1.014e-001	2.653e+001	7.825e+000
39422.3146000	1.606e+001	1.372e+001	1.233e-001	2.657e+001	1.506e+001
39422.3149400	1.952e+001	1.558e+001	6.720e-002	2.673e+001	1.714e+001
39422.3152900	3.394e+001	2.874e+001	1.355e-001	2.693e+001	3.156e+001
39422.3156400	2.482e+001	2.869e+001	1.239e-001	2.713e+001	3.124e+001
39422.3159900	2.300e+001	2.132e+001	1.184e-001	2.717e+001	2.334e+001
39422.3163300	1.095e+001	6.679e+000	1.332e-001	2.697e+001	7.424e+000
39422.3166800	1.312e+001	1.034e+001	1.199e-001	2.649e+001	1.138e+001
39422.3170300	2.203e+001	1.968e+001	1.421e-001	2.629e+001	2.157e+001
39422.3173700	6.322e+001	4.496e+001	1.218e-001	2.605e+001	4.966e+001
39422.3177200	1.995e+002	1.362e+002	8.655e-002	2.593e+001	2.788e+002
39422.3180700	2.312e+002	2.140e+002	7.714e-002	2.601e+001	4.112e+002
39422.3184200	3.008e+002	2.802e+002	7.209e-002	2.617e+001	5.379e+002
39422.3187600	2.612e+002	2.591e+002	8.940e-002	2.641e+001	4.918e+002
39422.3191100	2.555e+002	2.256e+002	6.586e-002	2.661e+001	4.373e+002
39422.3194600	3.402e+002	3.191e+002	7.159e-002	2.685e+001	6.117e+002
39422.3198100	4.424e+002	4.022e+002	7.134e-002	2.705e+001	7.753e+002
39422.3201500	5.598e+002	5.582e+002	7.357e-002	2.729e+001	1.058e+003
39422.3205000	7.190e+002	6.853e+002	7.209e-002	2.749e+001	1.310e+003
39422.3208500	5.938e+002	5.605e+002	7.829e-002	2.769e+001	1.073e+003
39422.3211900	6.415e+002	5.770e+002	5.080e-002	2.789e+001	1.115e+003
39422.3215400	7.173e+002	6.576e+002	9.139e-002	2.809e+001	1.266e+003
39422.3218900	9.750e+002	8.669e+002	8.655e-002	2.829e+001	1.678e+003
39422.3222400	5.207e+002	5.658e+002	6.982e-002	2.853e+001	1.058e+003
39422.3225800	4.487e+002	3.758e+002	6.613e-002	2.865e+001	7.361e+002
