Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39159.2920500	3.522e-003	4.490e-002	1.197e-002	1.995e+001	7.153e-002
39159.2924000	4.676e-003	4.609e-002	1.466e-002	2.003e+001	7.378e-002
39159.2927500	5.637e-003	4.468e-002	1.584e-002	2.003e+001	7.188e-002
39159.2930900	6.558e-003	4.497e-002	1.466e-002	2.003e+001	7.264e-002
39159.2934400	7.447e-003	4.637e-002	1.584e-002	2.007e+001	7.511e-002
39159.2937900	8.365e-003	4.692e-002	1.466e-002	2.007e+001	7.628e-002
39159.2941300	9.205e-003	4.724e-002	1.339e-002	2.007e+001	7.707e-002
39159.2944800	1.005e-002	4.669e-002	1.693e-002	2.011e+001	7.647e-002
39159.2948300	1.075e-002	4.555e-002	1.584e-002	2.011e+001	7.491e-002
39159.2951800	1.119e-002	4.448e-002	1.466e-002	2.011e+001	7.338e-002
39159.2955200	1.164e-002	4.487e-002	1.339e-002	2.011e+001	7.414e-002
39159.2958700	1.205e-002	4.515e-002	1.466e-002	2.015e+001	7.471e-002
39159.2962200	1.205e-002	4.321e-002	1.466e-002	2.015e+001	7.168e-002
39159.2965600	1.279e-002	5.185e-002	1.693e-002	2.019e+001	8.546e-002
39159.2969100	1.373e-002	5.600e-002	1.584e-002	2.023e+001	9.227e-002
39159.2972600	1.467e-002	5.786e-002	1.584e-002	2.023e+001	9.549e-002
39159.2976100	1.574e-002	6.036e-002	1.339e-002	2.023e+001	9.976e-002
39159.2979500	1.690e-002	6.309e-002	1.796e-002	2.027e+001	1.044e-001
39159.2983000	1.812e-002	6.759e-002	1.584e-002	2.031e+001	1.119e-001
39159.2986500	1.935e-002	7.184e-002	1.466e-002	2.031e+001	1.189e-001
39159.2990000	2.043e-002	7.056e-002	1.584e-002	2.031e+001	1.173e-001
39159.2993400	2.147e-002	7.483e-002	1.693e-002	2.035e+001	1.243e-001
39159.2996900	2.228e-002	7.615e-002	1.466e-002	2.035e+001	1.267e-001
39159.3000400	2.263e-002	6.991e-002	1.584e-002	2.035e+001	1.170e-001
39159.3003800	2.275e-002	6.544e-002	1.466e-002	2.035e+001	1.100e-001
39159.3007300	2.327e-002	6.994e-002	1.466e-002	2.039e+001	1.172e-001
39159.3010800	2.425e-002	7.591e-002	1.796e-002	2.039e+001	1.269e-001
39159.3014300	2.463e-002	6.621e-002	1.893e-002	2.039e+001	1.118e-001
39159.3017700	1.576e+001	1.232e+001	1.867e-001	2.059e+001	2.447e+001
39159.3021200	5.600e+001	6.864e+001	1.155e-001	2.111e+001	7.462e+001
39159.3024700	1.840e+001	1.895e+001	1.260e-001	2.167e+001	2.069e+001
39159.3028100	1.282e+001	1.335e+001	1.131e-001	2.215e+001	1.457e+001
39159.3031600	2.825e+001	2.858e+001	1.619e-001	2.267e+001	3.122e+001
39159.3035100	8.705e+000	1.001e+001	1.290e-001	2.311e+001	1.854e+001
39159.3038600	6.025e+000	4.098e+000	1.410e-001	2.351e+001	8.397e+000
39159.3042000	1.360e+001	1.994e+001	1.094e-001	2.395e+001	3.571e+001
39159.3045500	2.699e+001	3.884e+001	1.040e-001	2.439e+001	6.971e+001
