Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39158.9379000	2.391e-001	7.623e-001	1.693e-002	1.739e+001	1.273e+000
39158.9382400	3.172e-001	6.803e-001	1.693e-002	1.707e+001	1.170e+000
39158.9385900	3.312e-001	7.374e-001	1.339e-002	1.675e+001	1.264e+000
39158.9389400	6.090e-001	1.824e+000	1.339e-002	1.651e+001	3.058e+000
39158.9392800	4.961e-001	8.437e-001	1.693e-002	1.627e+001	1.485e+000
39158.9396300	3.051e-001	4.748e-001	1.693e-002	1.603e+001	8.441e-001
39158.9399800	2.695e-001	4.343e-001	1.197e-002	1.583e+001	7.690e-001
39158.9403300	4.736e-001	8.931e-001	1.584e-002	1.563e+001	1.555e+000
39158.9406700	4.346e-001	7.309e-001	1.339e-002	1.547e+001	1.288e+000
39158.9410200	4.087e-001	7.217e-001	1.197e-002	1.531e+001	1.265e+000
39158.9413700	8.802e-002	2.548e-001	1.339e-002	1.515e+001	4.282e-001
39158.9417100	-9.806e-004	5.947e-003	1.339e-002	1.499e+001	9.001e-003
39158.9420600	-1.372e-003	8.836e-004	1.466e-002	1.487e+001	9.352e-004
39158.9424100	-1.466e-003	1.000e-003	1.466e-002	1.475e+001	-1.204e-003
39158.9427600	-1.521e-003	1.000e-003	1.197e-002	1.463e+001	-2.257e-003
39158.9431000	-1.550e-003	1.000e-003	1.796e-002	1.455e+001	-2.840e-003
39158.9434500	-1.571e-003	1.000e-003	1.796e-002	1.443e+001	-3.272e-003
39158.9438000	-1.587e-003	1.000e-003	1.584e-002	1.431e+001	-3.620e-003
39158.9441500	-1.599e-003	1.000e-003	1.693e-002	1.423e+001	-3.843e-003
39158.9444900	-1.608e-003	1.000e-003	1.693e-002	1.415e+001	-3.999e-003
39158.9448400	-1.615e-003	1.000e-003	1.466e-002	1.407e+001	-4.153e-003
39158.9451900	-1.622e-003	1.000e-003	1.584e-002	1.399e+001	-4.274e-003
39158.9455300	-1.628e-003	1.000e-003	1.466e-002	1.395e+001	-4.348e-003
39158.9458800	-1.632e-003	1.000e-003	1.466e-002	1.387e+001	-4.437e-003
39158.9462300	-1.641e-003	1.000e-003	1.466e-002	1.379e+001	-4.553e-003
39158.9465800	-1.645e-003	1.000e-003	1.339e-002	1.375e+001	-4.597e-003
39158.9469200	-1.648e-003	1.000e-003	1.339e-002	1.371e+001	-4.668e-003
39158.9472700	-1.654e-003	1.000e-003	1.197e-002	1.363e+001	-4.753e-003
39158.9476200	-1.656e-003	1.000e-003	1.796e-002	1.359e+001	-4.795e-003
39158.9479600	-1.661e-003	1.000e-003	1.466e-002	1.355e+001	-4.837e-003
39158.9483100	-1.662e-003	1.000e-003	1.796e-002	1.351e+001	-4.852e-003
39158.9486600	-1.665e-003	1.000e-003	1.466e-002	1.347e+001	-4.921e-003
39158.9490100	-1.668e-003	1.000e-003	1.796e-002	1.343e+001	-4.989e-003
39158.9493500	-1.671e-003	1.000e-003	1.584e-002	1.339e+001	-5.003e-003
39158.9497000	-1.675e-003	1.000e-003	1.693e-002	1.335e+001	-5.044e-003
39158.9500500	-1.678e-003	1.000e-003	1.197e-002	1.331e+001	-5.058e-003
39158.9504000	-1.681e-003	1.000e-003	1.339e-002	1.327e+001	-5.124e-003
39158.9507400	-1.684e-003	1.000e-003	1.197e-002	1.323e+001	-5.164e-003
39158.9510900	-1.685e-003	1.000e-003	1.466e-002	1.319e+001	-5.204e-003
39158.9514400	-1.688e-003	1.000e-003	1.339e-002	1.315e+001	-5.244e-003
39158.9517800	-1.688e-003	1.000e-003	1.339e-002	1.315e+001	-5.218e-003
39158.9521300	-1.691e-003	1.000e-003	1.339e-002	1.311e+001	-5.258e-003
39158.9524800	-1.694e-003	1.000e-003	1.466e-002	1.307e+001	-5.322e-003
39158.9528300	-1.697e-003	1.000e-003	1.339e-002	1.303e+001	-5.336e-003
39158.9531700	-1.697e-003	1.000e-003	1.339e-002	1.303e+001	-5.336e-003
39158.9535200	-1.698e-003	1.000e-003	1.466e-002	1.299e+001	-5.375e-003
39158.9538700	-1.700e-003	1.000e-003	1.466e-002	1.299e+001	-5.375e-003
39158.9542100	-1.703e-003	1.000e-003	1.466e-002	1.295e+001	-5.413e-003
39158.9545600	-1.703e-003	1.000e-003	1.466e-002	1.295e+001	-5.438e-003
39158.9549100	-1.704e-003	1.000e-003	1.466e-002	1.291e+001	-5.452e-003
39158.9552600	-1.707e-003	1.000e-003	1.339e-002	1.287e+001	-5.490e-003
39158.9556000	-1.707e-003	1.000e-003	1.466e-002	1.287e+001	-5.514e-003
39158.9559500	-1.710e-003	1.000e-003	1.339e-002	1.283e+001	-5.528e-003
39158.9563000	-1.710e-003	1.000e-003	1.466e-002	1.283e+001	-5.503e-003
39158.9566500	-1.713e-003	1.000e-003	1.466e-002	1.279e+001	-5.565e-003
39158.9569900	-1.716e-003	1.000e-003	1.584e-002	1.275e+001	-5.603e-003
39158.9573400	-1.716e-003	1.000e-003	1.693e-002	1.275e+001	-5.578e-003
39158.9576900	-1.718e-003	1.000e-003	1.584e-002	1.271e+001	-5.640e-003
39158.9580300	-1.718e-003	1.000e-003	1.466e-002	1.271e+001	-5.640e-003
39158.9583800	-1.718e-003	1.000e-003	1.339e-002	1.271e+001	-5.616e-003
39158.9587300	-1.718e-003	1.000e-003	1.584e-002	1.271e+001	-5.640e-003
39158.9590800	-1.721e-003	1.000e-003	1.339e-002	1.267e+001	-5.653e-003
39158.9594200	-1.721e-003	1.000e-003	1.466e-002	1.267e+001	-5.653e-003
39158.9597700	-1.724e-003	1.000e-003	1.339e-002	1.263e+001	-5.690e-003
39158.9601200	-1.727e-003	1.000e-003	1.466e-002	1.259e+001	-5.726e-003
39158.9604600	-1.727e-003	1.000e-003	1.584e-002	1.259e+001	-5.726e-003
39158.9608100	-1.727e-003	1.000e-003	1.693e-002	1.259e+001	-5.726e-003
39158.9611600	-1.728e-003	1.000e-003	1.584e-002	1.255e+001	-5.763e-003
39158.9615100	-1.726e-003	1.000e-003	1.693e-002	1.255e+001	-5.763e-003
39158.9618500	-1.728e-003	1.000e-003	1.693e-002	1.255e+001	-5.763e-003
39158.9622000	-1.726e-003	1.000e-003	1.584e-002	1.255e+001	-5.763e-003
39158.9625500	-1.731e-003	1.000e-003	1.466e-002	1.251e+001	-5.799e-003
39158.9629000	-1.733e-003	1.000e-003	1.584e-002	1.251e+001	-5.799e-003
39158.9632400	-1.733e-003	1.000e-003	1.466e-002	1.251e+001	-5.799e-003
39158.9635900	-1.735e-003	1.000e-003	1.466e-002	1.247e+001	-5.835e-003
39158.9639400	-1.735e-003	1.000e-003	1.466e-002	1.247e+001	-5.835e-003
39158.9642800	-1.738e-003	1.000e-003	1.466e-002	1.243e+001	-5.871e-003
39158.9646300	-1.738e-003	1.000e-003	1.466e-002	1.243e+001	-5.871e-003
39158.9649800	-1.738e-003	1.000e-003	1.466e-002	1.243e+001	-5.871e-003
39158.9653300	-1.738e-003	1.000e-003	1.339e-002	1.243e+001	-5.871e-003
39158.9656700	-1.739e-003	1.000e-003	1.466e-002	1.239e+001	-5.906e-003
39158.9660200	-1.741e-003	1.000e-003	1.339e-002	1.239e+001	-5.906e-003
39158.9663700	-1.741e-003	1.000e-003	1.339e-002	1.239e+001	-5.906e-003
39158.9667100	-1.741e-003	1.000e-003	1.466e-002	1.239e+001	-5.906e-003
39158.9670600	-1.744e-003	1.000e-003	1.339e-002	1.235e+001	-5.942e-003
39158.9674100	-1.742e-003	1.000e-003	1.584e-002	1.235e+001	-5.942e-003
39158.9677600	-1.744e-003	1.000e-003	1.584e-002	1.231e+001	-5.954e-003
39158.9681000	-1.746e-003	1.000e-003	1.466e-002	1.231e+001	-5.954e-003
39158.9684500	-1.746e-003	1.000e-003	1.466e-002	1.231e+001	-5.954e-003
39158.9688000	-1.749e-003	1.000e-003	1.693e-002	1.227e+001	-6.012e-003
39158.9691500	-1.747e-003	1.000e-003	1.339e-002	1.227e+001	-5.989e-003
