Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39493.2920500	-2.092e-002	9.889e-004	1.466e-002	1.701e+001	-5.306e-003
39493.2924000	-2.138e-002	1.085e-003	1.466e-002	1.701e+001	-5.306e-003
39493.2927500	-2.182e-002	1.273e-003	1.584e-002	1.701e+001	-5.156e-003
39493.2930900	-2.224e-002	1.360e-003	1.197e-002	1.701e+001	-5.156e-003
39493.2934400	-2.260e-002	1.341e-003	1.466e-002	1.701e+001	-5.306e-003
39493.2937900	-2.294e-002	1.267e-003	1.693e-002	1.697e+001	-5.531e-003
39493.2941300	-2.320e-002	1.467e-003	1.584e-002	1.701e+001	-5.306e-003
39493.2944800	-2.351e-002	1.387e-003	1.466e-002	1.697e+001	-5.531e-003
39493.2948300	-2.374e-002	1.531e-003	1.466e-002	1.697e+001	-5.382e-003
39493.2951800	-2.397e-002	1.578e-003	1.584e-002	1.697e+001	-5.382e-003
39493.2955200	-2.418e-002	1.623e-003	1.466e-002	1.697e+001	-5.382e-003
39493.2958700	-2.437e-002	1.567e-003	1.339e-002	1.697e+001	-5.531e-003
39493.2962200	-2.455e-002	1.605e-003	1.197e-002	1.697e+001	-5.531e-003
39493.2965600	-2.470e-002	1.732e-003	1.339e-002	1.697e+001	-5.382e-003
39493.2969100	-2.485e-002	1.763e-003	1.197e-002	1.697e+001	-5.382e-003
39493.2972600	-2.500e-002	1.793e-003	1.339e-002	1.697e+001	-5.382e-003
39493.2976100	-2.514e-002	1.823e-003	1.197e-002	1.697e+001	-5.382e-003
39493.2979500	-2.526e-002	1.753e-003	1.466e-002	1.697e+001	-5.531e-003
39493.2983000	-2.540e-002	1.640e-003	1.197e-002	1.693e+001	-5.755e-003
39493.2986500	-2.551e-002	1.757e-003	1.339e-002	1.693e+001	-5.607e-003
39493.2990000	-2.560e-002	1.682e-003	1.466e-002	1.693e+001	-5.755e-003
39493.2993400	-7.122e-003	8.364e-002	1.197e-002	1.693e+001	1.288e-001
39493.2996900	2.829e+000	1.941e+000	1.339e-002	1.693e+001	2.147e+000
39493.3000400	2.350e-001	3.697e-002	1.339e-002	1.693e+001	4.626e-002
39493.3003800	5.392e-002	3.917e-003	1.197e-002	1.693e+001	5.763e-003
39493.3007300	2.134e-002	1.000e-003	1.339e-002	1.693e+001	-3.875e-004
39493.3010800	7.324e-003	1.000e-003	1.197e-002	1.693e+001	-2.686e-003
39493.3014300	-4.240e-004	1.000e-003	1.339e-002	1.693e+001	-3.788e-003
39493.3017700	-5.628e-003	1.000e-003	1.466e-002	1.693e+001	-4.709e-003
39493.3021200	-9.277e-003	1.000e-003	1.339e-002	1.693e+001	-5.010e-003
39493.3024700	-1.199e-002	1.000e-003	1.339e-002	1.689e+001	-5.387e-003
