Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39548.2503800	4.114e-002	8.341e-002	1.339e-002	2.357e+001	1.442e-001
39548.2507300	3.996e-002	8.387e-002	1.466e-002	2.361e+001	1.446e-001
39548.2510800	3.930e-002	8.470e-002	1.466e-002	2.365e+001	1.456e-001
39548.2514300	3.889e-002	8.500e-002	1.197e-002	2.369e+001	1.460e-001
39548.2517700	3.816e-002	8.468e-002	1.339e-002	2.369e+001	1.452e-001
39548.2521200	3.767e-002	8.478e-002	1.339e-002	2.369e+001	1.452e-001
39548.2524700	3.719e-002	8.488e-002	1.339e-002	2.369e+001	1.452e-001
39548.2528100	3.727e-002	8.508e-002	1.466e-002	2.373e+001	1.456e-001
39548.2531600	3.727e-002	8.556e-002	1.197e-002	2.373e+001	1.463e-001
39548.2535100	3.703e-002	8.561e-002	1.339e-002	2.373e+001	1.463e-001
39548.2538600	3.703e-002	8.513e-002	1.197e-002	2.373e+001	1.456e-001
39548.2542000	3.680e-002	8.518e-002	1.197e-002	2.373e+001	1.456e-001
39548.2545500	3.656e-002	8.523e-002	1.197e-002	2.373e+001	1.456e-001
39548.2549000	3.656e-002	8.571e-002	1.197e-002	2.373e+001	1.463e-001
39548.2552500	3.656e-002	8.571e-002	1.197e-002	2.373e+001	1.463e-001
39548.2555900	3.656e-002	8.571e-002	1.339e-002	2.373e+001	1.463e-001
39548.2559400	3.656e-002	8.571e-002	1.197e-002	2.373e+001	1.463e-001
39548.2562900	3.656e-002	8.571e-002	1.466e-002	2.373e+001	1.463e-001
39548.2566300	3.656e-002	8.571e-002	1.197e-002	2.373e+001	1.463e-001
39548.2569800	3.656e-002	8.571e-002	1.339e-002	2.373e+001	1.463e-001
39548.2573300	3.656e-002	8.571e-002	1.339e-002	2.373e+001	1.463e-001
39548.2576800	3.647e-002	8.551e-002	1.693e-002	2.369e+001	1.460e-001
39548.2580200	3.647e-002	8.503e-002	1.197e-002	2.369e+001	1.452e-001
39548.2583700	3.624e-002	8.508e-002	1.197e-002	2.369e+001	1.452e-001
39548.2587200	3.624e-002	8.508e-002	1.339e-002	2.369e+001	1.452e-001
39548.2590600	3.647e-002	8.551e-002	1.339e-002	2.369e+001	1.460e-001
39548.2594100	3.647e-002	8.503e-002	1.339e-002	2.369e+001	1.452e-001
39548.2597600	3.647e-002	8.503e-002	1.466e-002	2.369e+001	1.452e-001
39548.2601100	3.647e-002	8.503e-002	1.466e-002	2.369e+001	1.452e-001
39548.2604500	3.647e-002	8.503e-002	1.339e-002	2.369e+001	1.452e-001
39548.2608000	3.671e-002	8.546e-002	1.693e-002	2.369e+001	1.460e-001
39548.2611500	3.647e-002	8.551e-002	1.584e-002	2.369e+001	1.460e-001
