Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39516.2087100	-1.198e-003	1.000e-003	2.159e-002	1.603e+001	-1.858e-003
39516.2090500	-1.190e-003	1.000e-003	2.240e-002	1.603e+001	-1.819e-003
39516.2094000	-1.190e-003	1.000e-003	2.319e-002	1.603e+001	-1.897e-003
39516.2097500	-1.172e-003	1.000e-003	2.319e-002	1.599e+001	-1.840e-003
39516.2100900	-1.186e-003	1.000e-003	1.986e-002	1.603e+001	-1.897e-003
39516.2104400	-1.170e-003	1.000e-003	2.319e-002	1.603e+001	-1.819e-003
39516.2107900	-1.188e-003	1.000e-003	1.986e-002	1.599e+001	-1.918e-003
39516.2111400	-1.184e-003	1.000e-003	2.468e-002	1.599e+001	-1.918e-003
39516.2114800	-1.180e-003	1.000e-003	2.468e-002	1.599e+001	-1.879e-003
39516.2118300	-1.188e-003	1.000e-003	2.677e-002	1.599e+001	-1.956e-003
39516.2121800	-1.172e-003	1.000e-003	2.395e-002	1.599e+001	-1.840e-003
39516.2125300	-1.178e-003	1.000e-003	2.319e-002	1.603e+001	-1.858e-003
39516.2128700	-1.190e-003	1.000e-003	2.319e-002	1.603e+001	-1.897e-003
39516.2132200	-1.178e-003	1.000e-003	2.395e-002	1.603e+001	-1.858e-003
39516.2135700	-1.160e-003	1.000e-003	2.319e-002	1.607e+001	-1.720e-003
39516.2139100	-1.172e-003	1.000e-003	2.240e-002	1.607e+001	-1.759e-003
39516.2142600	-1.176e-003	1.000e-003	2.319e-002	1.607e+001	-1.799e-003
39516.2146100	-1.188e-003	1.000e-003	2.468e-002	1.607e+001	-1.799e-003
39516.2149600	-1.208e-003	1.000e-003	2.074e-002	1.607e+001	-1.838e-003
39516.2153000	-1.216e-003	1.000e-003	2.074e-002	1.607e+001	-1.759e-003
39516.2156500	-1.231e-003	1.000e-003	1.986e-002	1.607e+001	-1.759e-003
39516.2160000	-1.227e-003	1.000e-003	2.610e-002	1.607e+001	-1.720e-003
39516.2163400	-1.224e-003	1.000e-003	2.540e-002	1.607e+001	-1.838e-003
39516.2166900	-1.208e-003	1.000e-003	2.319e-002	1.607e+001	-1.759e-003
39516.2170400	-1.212e-003	1.000e-003	2.744e-002	1.607e+001	-1.759e-003
39516.2173900	-1.220e-003	1.000e-003	2.159e-002	1.607e+001	-1.799e-003
39516.2177300	-1.216e-003	1.000e-003	2.395e-002	1.607e+001	-1.759e-003
39516.2180800	-1.212e-003	1.000e-003	2.468e-002	1.607e+001	-1.720e-003
39516.2184300	-1.216e-003	1.000e-003	2.240e-002	1.607e+001	-1.720e-003
39516.2187800	-1.229e-003	1.000e-003	2.319e-002	1.603e+001	-1.897e-003
39516.2191200	-1.208e-003	1.000e-003	2.319e-002	1.607e+001	-1.720e-003
39516.2194700	-1.222e-003	1.000e-003	2.240e-002	1.603e+001	-1.897e-003
39516.2198200	-1.222e-003	1.000e-003	2.159e-002	1.603e+001	-1.858e-003
39516.2201600	-1.222e-003	1.000e-003	2.319e-002	1.603e+001	-1.819e-003
39516.2205100	-1.198e-003	1.000e-003	1.986e-002	1.603e+001	-1.780e-003
39516.2208600	-1.206e-003	1.000e-003	2.540e-002	1.603e+001	-1.819e-003
39516.2212100	-1.206e-003	1.000e-003	2.540e-002	1.603e+001	-1.819e-003
39516.2215500	-1.184e-003	1.000e-003	2.074e-002	1.607e+001	-1.720e-003
39516.2219000	-1.178e-003	1.000e-003	2.159e-002	1.603e+001	-1.780e-003
39516.2222500	-1.178e-003	1.000e-003	2.240e-002	1.603e+001	-1.780e-003
39516.2225900	-1.202e-003	1.000e-003	2.319e-002	1.603e+001	-1.819e-003
39516.2229400	-1.192e-003	1.000e-003	2.240e-002	1.607e+001	-1.799e-003
39516.2232900	-1.178e-003	1.000e-003	2.540e-002	1.603e+001	-1.780e-003
39516.2236400	-1.178e-003	1.000e-003	2.468e-002	1.603e+001	-1.819e-003
39516.2239800	-1.190e-003	1.000e-003	2.240e-002	1.603e+001	-1.897e-003
39516.2243300	-1.184e-003	1.000e-003	2.993e-002	1.599e+001	-1.879e-003
39516.2246800	-1.168e-003	1.000e-003	2.319e-002	1.599e+001	-1.840e-003
39516.2250300	-1.180e-003	1.000e-003	2.159e-002	1.599e+001	-1.879e-003
39516.2253700	-1.166e-003	1.000e-003	2.319e-002	1.603e+001	-1.819e-003
39516.2257200	-1.168e-003	1.000e-003	2.468e-002	1.599e+001	-1.840e-003
39516.2260700	-1.172e-003	1.000e-003	2.395e-002	1.599e+001	-1.918e-003
39516.2264100	-1.184e-003	1.000e-003	2.610e-002	1.599e+001	-1.879e-003
39516.2267600	-1.178e-003	1.000e-003	1.986e-002	1.603e+001	-1.780e-003
39516.2271100	-1.178e-003	1.000e-003	2.319e-002	1.603e+001	-1.819e-003
39516.2274600	-1.174e-003	1.000e-003	2.319e-002	1.603e+001	-1.858e-003
39516.2278000	-1.155e-003	1.000e-003	2.610e-002	1.607e+001	-1.759e-003
39516.2281500	-1.164e-003	1.000e-003	2.395e-002	1.607e+001	-1.799e-003
39516.2285000	-1.176e-003	1.000e-003	2.319e-002	1.607e+001	-1.838e-003
39516.2288400	-1.172e-003	1.000e-003	2.395e-002	1.607e+001	-1.799e-003
39516.2291900	-1.164e-003	1.000e-003	2.468e-002	1.607e+001	-1.759e-003
39516.2295400	-1.182e-003	1.000e-003	2.540e-002	1.611e+001	-1.739e-003
39516.2298900	-1.186e-003	1.000e-003	2.240e-002	1.611e+001	-1.778e-003
39516.2302300	-1.170e-003	1.000e-003	2.240e-002	1.611e+001	-1.739e-003
39516.2305800	-1.166e-003	1.000e-003	2.540e-002	1.611e+001	-1.699e-003
