Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39460.3580200	1.008e+000	1.022e+000	5.454e-002	2.083e+001	1.932e+000
39460.3583700	7.072e+000	1.034e+001	1.244e-001	2.107e+001	1.853e+001
39460.3587200	1.941e+001	2.100e+001	7.573e-002	2.123e+001	3.928e+001
39460.3590600	1.376e+001	1.149e+001	8.676e-002	2.139e+001	2.252e+001
39460.3594100	6.932e+000	6.034e+000	1.324e-001	2.151e+001	1.173e+001
39460.3597600	1.466e+001	1.263e+001	5.421e-002	2.159e+001	2.460e+001
39460.3601100	1.577e+001	1.381e+001	4.599e-002	2.171e+001	2.682e+001
39460.3604500	1.507e+001	1.273e+001	6.747e-002	2.187e+001	2.490e+001
39460.3608000	1.505e+001	1.244e+001	5.711e-002	2.203e+001	2.443e+001
39460.3611500	1.620e+001	1.437e+001	7.259e-002	2.219e+001	2.783e+001
39460.3615000	1.765e+001	1.710e+001	6.164e-002	2.235e+001	3.259e+001
39460.3618400	2.447e+001	2.729e+001	4.275e-002	2.247e+001	5.080e+001
39460.3621900	1.783e+001	1.565e+001	1.030e-001	2.251e+001	3.038e+001
39460.3625400	2.126e+001	2.271e+001	6.105e-002	2.263e+001	4.257e+001
39460.3628800	2.444e+001	2.798e+001	5.552e-002	2.267e+001	5.187e+001
39460.3632300	2.258e+001	2.469e+001	5.987e-002	2.267e+001	4.610e+001
39460.3635800	2.267e+001	2.526e+001	7.549e-002	2.267e+001	4.702e+001
39460.3639300	1.944e+001	1.910e+001	6.531e-002	2.271e+001	3.631e+001
39460.3642700	3.817e+000	3.452e+000	1.217e-001	2.271e+001	6.662e+000
39460.3646200	1.518e+000	1.568e+000	1.081e-001	2.263e+001	2.955e+000
39460.3649700	1.385e+001	8.539e+000	9.371e-002	2.255e+001	9.487e+000
39460.3653100	1.186e+001	6.818e+000	1.083e-001	2.251e+001	7.598e+000
39460.3656600	1.260e+001	7.527e+000	1.054e-001	2.259e+001	8.374e+000
39460.3660100	1.619e+001	1.054e+001	7.007e-002	2.267e+001	1.169e+001
39460.3663600	2.788e+001	2.099e+001	1.741e-001	2.275e+001	2.313e+001
39460.3667000	1.755e+000	1.457e+000	1.178e-001	2.271e+001	2.859e+000
39460.3670500	1.804e+000	2.076e+000	1.524e-001	2.235e+001	3.846e+000
39460.3674000	2.939e+000	3.884e+000	6.046e-002	2.215e+001	7.050e+000
39460.3677500	3.117e+000	4.229e+000	6.878e-002	2.211e+001	7.650e+000
