Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39467.3475900	1.269e+000	1.594e+000	1.339e-002	1.705e+001	1.731e+000
39467.3479400	7.609e+000	7.570e+000	1.988e-001	1.705e+001	8.272e+000
39467.3482900	9.555e+002	7.264e+002	9.390e-002	1.757e+001	1.452e+003
39467.3486400	3.669e+002	4.505e+002	1.244e-001	1.841e+001	4.897e+002
39467.3489800	5.090e+002	5.907e+002	1.185e-001	1.909e+001	6.430e+002
39467.3493300	4.357e+002	3.334e+002	1.203e-001	1.969e+001	6.654e+002
39467.3496800	1.155e+003	1.330e+003	1.273e-001	2.045e+001	1.448e+003
39467.3500300	1.048e+003	9.784e+002	1.312e-001	2.157e+001	1.071e+003
39467.3503700	1.929e+003	2.077e+003	1.069e-001	2.277e+001	2.265e+003
39467.3507200	6.166e+002	5.022e+002	1.016e-001	2.361e+001	9.892e+002
39467.3510700	6.698e+002	4.850e+002	9.541e-002	2.401e+001	9.798e+002
39467.3514100	2.921e+002	2.545e+002	1.220e-001	2.429e+001	4.946e+002
39467.3517600	3.904e+002	3.440e+002	1.054e-001	2.409e+001	6.672e+002
39467.3521100	3.251e+002	2.810e+002	8.572e-002	2.397e+001	5.469e+002
39467.3524600	4.740e+002	4.477e+002	8.424e-002	2.401e+001	8.571e+002
39467.3528000	4.543e+002	4.356e+002	8.920e-002	2.409e+001	8.316e+002
39467.3531500	7.226e+001	6.892e+001	1.159e-001	2.401e+001	1.317e+002
39467.3535000	1.013e+002	1.193e+002	1.196e-001	2.393e+001	2.202e+002
39467.3538400	1.088e+002	1.415e+002	1.460e-001	2.369e+001	2.575e+002
39467.3541900	5.046e+001	4.939e+001	1.487e-001	2.353e+001	9.395e+001
39467.3545400	6.103e+001	5.571e+001	1.030e-001	2.349e+001	1.073e+002
39467.3548900	5.646e+001	5.428e+001	6.667e-002	2.349e+001	1.036e+002
39467.3552300	7.511e+001	8.733e+001	1.432e-001	2.361e+001	1.615e+002
39467.3555800	1.668e+002	2.710e+002	1.233e-001	2.365e+001	4.795e+002
39467.3559300	6.459e+001	6.483e+001	1.112e-001	2.369e+001	1.228e+002
39467.3562800	1.474e+002	1.997e+002	9.982e-002	2.369e+001	3.613e+002
39467.3566200	1.958e+003	4.239e+003	7.942e-002	2.353e+001	7.286e+003
39467.3569700	1.876e+003	4.073e+003	3.926e-002	2.345e+001	6.999e+003
39467.3573200	1.418e+003	3.145e+003	1.419e-001	2.341e+001	5.394e+003
39467.3576600	1.266e+003	2.771e+003	1.250e-001	2.349e+001	4.758e+003
39467.3580100	2.852e+002	3.668e+002	1.347e-001	2.349e+001	6.684e+002
39467.3583600	1.463e+002	1.131e+002	1.291e-001	2.329e+001	2.252e+002
39467.3587100	2.814e+003	3.340e+003	1.231e-001	2.333e+001	3.633e+003
39467.3590500	3.143e+003	3.234e+003	6.135e-002	2.429e+001	3.530e+003
39467.3594000	1.365e+003	9.983e+002	1.182e-001	2.549e+001	2.012e+003
39467.3597500	2.143e+003	2.362e+003	8.593e-002	2.645e+001	2.574e+003
39467.3600900	1.157e+003	9.539e+002	1.023e-001	2.725e+001	1.875e+003
39467.3604400	1.425e+003	1.200e+003	7.667e-002	2.785e+001	2.348e+003
39467.3607900	1.759e+003	1.668e+003	9.197e-002	2.853e+001	3.191e+003
39467.3611400	1.667e+003	1.717e+003	8.403e-002	2.841e+001	3.237e+003
39467.3614800	2.483e+003	2.052e+003	1.584e-001	2.825e+001	4.031e+003
39467.3618300	3.711e+003	3.724e+003	7.525e-002	2.841e+001	4.069e+003
39467.3621800	3.355e+003	3.151e+003	8.696e-002	2.889e+001	3.449e+003
39467.3625300	4.021e+003	3.562e+003	7.737e-002	2.965e+001	3.905e+003
39467.3628700	2.752e+002	1.923e+002	1.331e-001	3.017e+001	3.917e+002
39467.3632200	1.915e+002	1.772e+002	1.259e-001	2.949e+001	3.406e+002
39467.3635700	4.539e+002	4.707e+002	1.299e-001	2.865e+001	8.865e+002
39467.3639100	8.264e+002	9.011e+002	1.221e-001	2.793e+001	1.683e+003
39467.3642600	1.236e+003	1.559e+003	9.060e-002	2.741e+001	2.848e+003
39467.3646100	1.319e+003	1.744e+003	8.143e-002	2.713e+001	3.166e+003
39467.3649600	1.365e+003	1.810e+003	6.930e-002	2.693e+001	3.284e+003
39467.3653000	1.100e+003	1.237e+003	7.084e-002	2.677e+001	2.299e+003
39467.3656500	1.568e+003	1.423e+003	1.142e-001	2.689e+001	2.744e+003
39467.3660000	1.203e+003	1.468e+003	8.980e-002	2.701e+001	2.695e+003
39467.3663400	1.180e+003	1.407e+003	8.382e-002	2.701e+001	2.592e+003
39467.3666900	1.279e+003	1.640e+003	7.332e-002	2.689e+001	2.990e+003
39467.3670400	1.264e+003	1.576e+003	8.032e-002	2.681e+001	2.884e+003
39467.3673900	1.293e+003	1.632e+003	6.878e-002	2.665e+001	2.981e+003
39467.3677300	1.293e+003	1.287e+003	1.059e-001	2.657e+001	2.441e+003
39467.3680800	1.694e+003	1.627e+003	1.039e-001	2.681e+001	3.106e+003
