Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39510.2916670	-4.070e-003	1.890e-003	1.200e-002	1.910e+001	1.630e-003
39510.2920140	-4.070e-003	1.890e-003	1.470e-002	1.910e+001	1.630e-003
39510.2923610	-4.070e-003	1.850e-003	1.470e-002	1.910e+001	1.570e-003
39510.2927080	-4.070e-003	1.960e-003	1.470e-002	1.910e+001	1.750e-003
39510.2930560	-4.070e-003	1.850e-003	1.580e-002	1.910e+001	1.570e-003
39510.2934030	-4.070e-003	1.850e-003	1.690e-002	1.910e+001	1.570e-003
39510.2937500	-4.070e-003	1.780e-003	1.580e-002	1.910e+001	1.450e-003
39510.2940970	-4.070e-003	1.780e-003	1.580e-002	1.910e+001	1.450e-003
39510.2944440	-4.070e-003	1.780e-003	1.470e-002	1.910e+001	1.450e-003
39510.2947920	-4.070e-003	1.850e-003	1.800e-002	1.910e+001	1.570e-003
39510.2951390	-4.070e-003	1.780e-003	1.690e-002	1.910e+001	1.450e-003
39510.2954860	-4.080e-003	1.740e-003	1.800e-002	1.900e+001	1.390e-003
39510.2958330	-4.080e-003	1.740e-003	1.580e-002	1.900e+001	1.390e-003
39510.2961810	-4.080e-003	1.660e-003	1.800e-002	1.900e+001	1.270e-003
39510.2965280	-4.080e-003	1.630e-003	1.890e-002	1.900e+001	1.210e-003
39510.2968750	-4.080e-003	1.550e-003	1.470e-002	1.900e+001	1.090e-003
39510.2972220	-4.080e-003	1.550e-003	1.690e-002	1.900e+001	1.090e-003
39510.2975690	-4.080e-003	1.630e-003	1.470e-002	1.900e+001	1.210e-003
39510.2979170	-4.080e-003	1.630e-003	1.470e-002	1.900e+001	1.210e-003
39510.2982640	-4.090e-003	1.440e-003	1.470e-002	1.900e+001	9.180e-004
39510.2986110	-4.090e-003	1.510e-003	1.200e-002	1.900e+001	1.030e-003
39510.2989580	-4.090e-003	1.440e-003	1.470e-002	1.900e+001	9.180e-004
39510.2993060	-4.090e-003	1.440e-003	1.470e-002	1.900e+001	9.180e-004
39510.2996530	-4.090e-003	1.590e-003	1.470e-002	1.900e+001	1.150e-003
39510.3000000	-4.090e-003	1.510e-003	1.470e-002	1.900e+001	1.030e-003
39510.3003470	-4.090e-003	1.590e-003	1.200e-002	1.900e+001	1.150e-003
39510.3006940	-4.090e-003	1.440e-003	1.200e-002	1.900e+001	9.180e-004
39510.3010420	-4.090e-003	1.440e-003	1.470e-002	1.900e+001	9.180e-004
