Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39556.3475900	1.227e+002	1.537e+002	3.053e-002	2.267e+001	1.670e+002
39556.3479400	1.355e+002	9.554e+001	4.937e-002	2.275e+001	1.942e+002
39556.3482900	1.122e+002	7.729e+001	9.428e-002	2.283e+001	1.579e+002
39556.3486400	1.062e+002	1.276e+002	5.185e-002	2.287e+001	1.388e+002
39556.3489800	8.824e+001	1.128e+002	5.219e-002	2.291e+001	1.225e+002
39556.3493300	9.406e+001	1.156e+002	5.287e-002	2.299e+001	1.257e+002
39556.3496800	1.093e+002	8.532e+001	2.180e-001	2.307e+001	1.696e+002
39556.3500300	1.188e+002	1.478e+002	5.927e-002	2.311e+001	1.606e+002
39556.3503700	1.085e+002	8.381e+001	4.676e-002	2.307e+001	1.669e+002
39556.3507200	8.007e+001	8.226e+001	5.287e-002	2.307e+001	8.981e+001
39556.3510700	8.001e+001	8.146e+001	1.339e-002	2.299e+001	8.896e+001
39556.3514100	7.995e+001	8.165e+001	1.466e-002	2.291e+001	8.916e+001
39556.3517600	8.122e+001	8.294e+001	1.584e-002	2.291e+001	9.057e+001
39556.3521100	8.118e+001	8.321e+001	1.584e-002	2.287e+001	9.085e+001
39556.3524600	8.147e+001	8.347e+001	1.584e-002	2.283e+001	9.114e+001
39556.3528000	8.339e+001	8.539e+001	1.339e-002	2.279e+001	9.323e+001
39556.3531500	8.469e+001	8.701e+001	1.893e-002	2.275e+001	9.500e+001
39556.3535000	8.533e+001	8.763e+001	2.395e-002	2.271e+001	9.567e+001
39556.3538400	8.665e+001	8.894e+001	1.339e-002	2.267e+001	9.711e+001
39556.3541900	9.678e+001	1.017e+002	5.080e-002	2.267e+001	1.110e+002
39556.3545400	1.007e+002	1.066e+002	5.045e-002	2.267e+001	1.163e+002
39556.3548900	9.377e+001	9.699e+001	1.584e-002	2.267e+001	1.059e+002
39556.3552300	9.377e+001	9.699e+001	1.339e-002	2.267e+001	1.059e+002
39556.3555800	9.377e+001	9.699e+001	1.466e-002	2.267e+001	1.059e+002
39556.3559300	9.337e+001	9.653e+001	1.693e-002	2.263e+001	1.054e+002
39556.3562800	9.832e+001	1.021e+002	3.926e-002	2.267e+001	1.114e+002
39556.3566200	1.085e+002	1.149e+002	3.387e-002	2.267e+001	1.254e+002
39556.3569700	1.043e+002	1.100e+002	1.986e-002	2.267e+001	1.201e+002
39556.3573200	4.001e+001	4.549e+001	1.554e-001	2.279e+001	4.954e+001
39556.3576600	1.105e+001	8.607e+000	1.011e-001	2.279e+001	9.477e+000
39556.3580100	1.749e+001	1.683e+001	1.318e-001	2.263e+001	1.841e+001
39556.3583600	9.058e+000	9.622e+000	6.747e-002	2.251e+001	1.050e+001
39556.3587100	1.373e+001	1.370e+001	1.343e-001	2.255e+001	1.497e+001
39556.3590500	8.713e+000	9.077e+000	1.066e-001	2.255e+001	9.906e+000
39556.3594000	1.106e+001	1.124e+001	1.394e-001	2.263e+001	1.228e+001
39556.3597500	1.019e+001	1.032e+001	7.987e-002	2.267e+001	1.127e+001
39556.3600900	4.173e+001	5.012e+001	1.172e-001	2.267e+001	5.451e+001
39556.3604400	5.701e+001	6.566e+001	9.197e-002	2.267e+001	7.148e+001
39556.3607900	6.930e+001	8.516e+001	3.387e-002	2.283e+001	9.258e+001
39556.3611400	6.647e+001	8.118e+001	7.109e-002	2.299e+001	8.826e+001
39556.3614800	5.892e+001	6.394e+001	8.296e-002	2.315e+001	6.971e+001
39556.3618300	5.605e+001	5.971e+001	8.880e-002	2.327e+001	6.513e+001
39556.3621800	5.657e+001	6.083e+001	8.940e-002	2.339e+001	6.633e+001
39556.3625300	5.321e+001	5.508e+001	8.445e-002	2.355e+001	6.012e+001
39556.3628700	5.630e+001	5.952e+001	8.655e-002	2.367e+001	6.493e+001
39556.3632200	5.294e+001	5.428e+001	6.800e-002	2.379e+001	5.927e+001
