Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39516.6149800	4.219e-001	1.297e-001	1.986e-002	1.601e+001	1.504e-001
39516.6153300	4.143e-001	1.288e-001	1.986e-002	1.597e+001	1.492e-001
39516.6156700	4.148e-001	1.284e-001	2.240e-002	1.601e+001	1.488e-001
39516.6160200	4.112e-001	1.270e-001	2.240e-002	1.601e+001	1.472e-001
39516.6163700	4.148e-001	1.277e-001	2.540e-002	1.601e+001	1.480e-001
39516.6167100	4.135e-001	1.280e-001	2.159e-002	1.605e+001	1.484e-001
39516.6170600	4.095e-001	1.263e-001	2.159e-002	1.601e+001	1.464e-001
39516.6174100	4.135e-001	1.280e-001	2.074e-002	1.605e+001	1.484e-001
39516.6177600	4.135e-001	1.273e-001	2.240e-002	1.605e+001	1.475e-001
39516.6181000	4.100e-001	1.266e-001	2.074e-002	1.605e+001	1.467e-001
39516.6184500	4.100e-001	1.266e-001	2.319e-002	1.605e+001	1.467e-001
39516.6188000	4.092e-001	1.273e-001	2.159e-002	1.613e+001	1.475e-001
39516.6191500	4.014e-001	1.239e-001	1.893e-002	1.605e+001	1.436e-001
39516.6194900	4.356e-001	1.379e-001	1.796e-002	1.609e+001	1.595e-001
39516.6198400	4.018e-001	1.242e-001	2.159e-002	1.609e+001	1.439e-001
39516.6201900	3.963e-001	1.233e-001	2.074e-002	1.605e+001	1.428e-001
39516.6205300	3.984e-001	1.236e-001	1.893e-002	1.609e+001	1.431e-001
39516.6208800	3.984e-001	1.236e-001	1.986e-002	1.609e+001	1.431e-001
39516.6212300	4.001e-001	1.228e-001	1.796e-002	1.609e+001	1.424e-001
39516.6215800	3.984e-001	1.228e-001	1.986e-002	1.609e+001	1.424e-001
39516.6219200	3.967e-001	1.229e-001	1.584e-002	1.609e+001	1.424e-001
39516.6222700	3.951e-001	1.222e-001	2.074e-002	1.609e+001	1.416e-001
39516.6226200	3.917e-001	1.208e-001	2.074e-002	1.609e+001	1.400e-001
39516.6229600	3.951e-001	1.214e-001	1.693e-002	1.609e+001	1.408e-001
39516.6233100	3.934e-001	1.215e-001	2.240e-002	1.609e+001	1.408e-001
39516.6236600	3.934e-001	1.208e-001	2.074e-002	1.609e+001	1.400e-001
39516.6240100	3.879e-001	1.191e-001	1.893e-002	1.605e+001	1.381e-001
39516.6243500	3.900e-001	1.209e-001	1.986e-002	1.609e+001	1.400e-001
39516.6247000	3.900e-001	1.201e-001	1.796e-002	1.609e+001	1.393e-001
39516.6250500	3.863e-001	1.192e-001	2.074e-002	1.605e+001	1.381e-001
39516.6254000	3.867e-001	1.195e-001	1.893e-002	1.609e+001	1.385e-001
39516.6257400	3.851e-001	1.188e-001	1.796e-002	1.609e+001	1.377e-001
39516.6260900	3.835e-001	1.174e-001	1.893e-002	1.609e+001	1.362e-001
39516.6264400	3.818e-001	1.168e-001	1.693e-002	1.609e+001	1.354e-001
39516.6267800	3.786e-001	1.169e-001	1.693e-002	1.609e+001	1.354e-001
39516.6271300	3.786e-001	1.162e-001	1.796e-002	1.609e+001	1.347e-001
39516.6274800	3.749e-001	1.145e-001	1.796e-002	1.605e+001	1.329e-001
39516.6278300	3.790e-001	1.165e-001	1.584e-002	1.613e+001	1.350e-001
39516.6281700	3.774e-001	1.165e-001	1.693e-002	1.613e+001	1.350e-001
39516.6285200	3.754e-001	1.148e-001	1.796e-002	1.609e+001	1.332e-001
39516.6288700	3.758e-001	1.151e-001	1.584e-002	1.613e+001	1.335e-001
39516.6292100	3.722e-001	1.142e-001	1.796e-002	1.609e+001	1.325e-001
39516.6295600	3.726e-001	1.145e-001	1.796e-002	1.613e+001	1.328e-001
39516.6299100	3.706e-001	1.129e-001	2.159e-002	1.609e+001	1.310e-001
39516.6302600	3.695e-001	1.132e-001	1.893e-002	1.613e+001	1.313e-001
39516.6306000	3.659e-001	1.116e-001	1.693e-002	1.609e+001	1.295e-001
39516.6309500	3.643e-001	1.117e-001	1.693e-002	1.609e+001	1.295e-001
39516.6313000	3.643e-001	1.110e-001	1.693e-002	1.609e+001	1.288e-001
