Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39130.3341100	4.385e+001	3.615e+001	1.796e-002	1.481e+001	7.103e+001
39130.3344600	3.459e+001	3.360e+001	1.097e-001	1.493e+001	6.399e+001
39130.3348100	7.928e+000	1.006e+001	1.450e-001	1.553e+001	1.093e+001
39130.3351500	1.420e+000	1.550e+000	3.833e-002	1.649e+001	2.894e+000
39130.3355000	1.325e+000	1.645e+000	2.240e-002	1.737e+001	3.012e+000
39130.3358500	1.355e+000	1.570e+000	5.253e-002	1.813e+001	2.905e+000
39130.3361900	1.476e+000	1.476e+000	7.159e-002	1.885e+001	2.797e+000
39130.3365400	3.454e+000	4.803e+000	4.191e-002	1.941e+001	8.661e+000
39130.3368900	4.389e+000	5.752e+000	3.542e-002	1.977e+001	1.045e+001
39130.3372400	2.175e+000	2.320e+000	4.358e-002	2.001e+001	4.350e+000
39130.3375800	1.367e+000	1.910e+000	5.219e-002	2.021e+001	3.442e+000
39130.3379300	6.787e+000	4.655e+000	1.914e-001	2.041e+001	9.520e+000
39130.3382800	1.982e+001	2.060e+001	1.519e-001	2.049e+001	3.878e+001
39130.3386200	1.214e+001	1.612e+001	9.466e-002	2.057e+001	2.924e+001
39130.3389700	9.941e+000	1.300e+001	1.829e-001	2.077e+001	2.363e+001
39130.3393200	2.947e+001	3.634e+001	1.236e-001	2.093e+001	6.662e+001
39130.3396700	4.706e+001	4.495e+001	1.126e-001	2.097e+001	8.588e+001
39130.3400100	1.693e+003	1.921e+003	1.344e-001	2.097e+001	2.092e+003
39130.3403600	1.694e+003	1.990e+003	8.165e-002	2.125e+001	2.166e+003
39130.3407100	3.750e+002	4.050e+002	1.609e-001	2.161e+001	4.416e+002
39130.3410600	3.214e+001	2.749e+001	1.193e-001	2.157e+001	5.362e+001
39130.3414000	1.689e+001	1.185e+001	1.455e-001	2.121e+001	2.412e+001
39130.3417500	1.795e+001	1.512e+001	1.184e-001	2.113e+001	2.958e+001
39130.3421000	1.732e+001	1.230e+001	8.900e-002	2.133e+001	2.496e+001
39130.3424400	3.221e+001	3.615e+001	1.427e-001	2.145e+001	6.722e+001
39130.3427900	1.265e+001	1.099e+001	8.424e-002	2.161e+001	2.137e+001
39130.3431400	3.828e+001	3.844e+001	1.071e-001	2.185e+001	7.280e+001
39130.3434900	2.445e+001	2.360e+001	1.184e-001	2.201e+001	4.501e+001
39130.3438300	1.592e+001	1.400e+001	1.099e-001	2.213e+001	2.716e+001
39130.3441800	2.351e+001	2.224e+001	1.120e-001	2.225e+001	4.257e+001
39130.3445300	5.469e+001	5.209e+001	7.007e-002	2.245e+001	5.699e+001
39130.3448700	6.343e+001	5.999e+001	8.696e-002	2.253e+001	6.564e+001
39130.3452200	3.498e+001	4.258e+001	1.305e-001	2.265e+001	4.630e+001
39130.3455700	3.740e+001	3.024e+001	9.541e-002	2.273e+001	5.966e+001
39130.3459200	5.005e+001	4.926e+001	1.089e-001	2.281e+001	9.361e+001
39130.3462600	4.675e+001	5.518e+001	1.145e-001	2.293e+001	1.018e+002
39130.3466100	4.155e+001	4.382e+001	1.089e-001	2.309e+001	8.231e+001
39130.3469600	3.659e+001	3.619e+001	1.028e-001	2.313e+001	6.871e+001
39130.3473100	5.345e+001	5.824e+001	1.214e-001	2.313e+001	1.088e+002
39130.3476500	5.564e+001	6.127e+001	1.126e-001	2.325e+001	1.143e+002
39130.3480000	6.579e+001	7.663e+001	9.541e-002	2.337e+001	1.417e+002
39130.3483500	6.951e+001	7.849e+001	9.764e-002	2.345e+001	1.458e+002
39130.3486900	4.163e+001	3.212e+001	8.880e-002	2.353e+001	6.398e+001
39130.3490400	4.713e+001	5.756e+001	1.205e-001	2.357e+001	6.258e+001
39130.3493900	4.996e+001	6.251e+001	1.061e-001	2.361e+001	6.793e+001
39130.3497400	3.614e+001	3.895e+001	8.274e-002	2.365e+001	4.248e+001
39130.3500800	3.551e+001	3.089e+001	1.112e-001	2.377e+001	6.005e+001
39130.3504300	4.006e+001	3.357e+001	1.114e-001	2.385e+001	6.575e+001
39130.3507800	3.576e+001	4.448e+001	1.236e-001	2.373e+001	4.834e+001
39130.3511200	2.395e+001	1.869e+001	1.595e-001	2.325e+001	3.715e+001
39130.3514700	1.104e+002	9.023e+001	1.294e-001	2.293e+001	1.776e+002
39130.3518200	4.743e+001	3.730e+001	1.181e-001	2.285e+001	7.401e+001
39130.3521700	3.648e+001	2.680e+001	1.167e-001	2.289e+001	5.396e+001
39130.3525100	1.067e+001	1.173e+001	1.188e-001	2.301e+001	1.278e+001
39130.3528600	2.947e+001	2.306e+001	1.018e-001	2.313e+001	4.580e+001
39130.3532100	2.203e+001	1.890e+001	8.799e-002	2.309e+001	3.685e+001
