Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39139.2820500	-1.611e-002	1.063e-002	1.339e-002	2.069e+001	1.138e-002
39139.2824000	-1.612e-002	1.063e-002	1.197e-002	2.069e+001	1.138e-002
39139.2827500	-1.611e-002	1.063e-002	1.466e-002	2.069e+001	1.138e-002
39139.2830900	-1.611e-002	1.063e-002	1.197e-002	2.069e+001	1.138e-002
39139.2834400	-1.612e-002	1.075e-002	1.339e-002	2.069e+001	1.156e-002
39139.2837900	-1.612e-002	1.063e-002	1.197e-002	2.069e+001	1.138e-002
39139.2841300	-1.611e-002	1.063e-002	1.584e-002	2.069e+001	1.138e-002
39139.2844800	-1.611e-002	1.063e-002	1.197e-002	2.069e+001	1.138e-002
39139.2848300	-1.610e-002	1.080e-002	1.466e-002	2.073e+001	1.166e-002
39139.2851800	-1.611e-002	1.081e-002	1.197e-002	2.073e+001	1.166e-002
39139.2855200	-1.610e-002	1.080e-002	1.339e-002	2.073e+001	1.166e-002
39139.2858700	-1.610e-002	1.092e-002	1.339e-002	2.073e+001	1.184e-002
39139.2862200	-1.611e-002	1.092e-002	1.197e-002	2.073e+001	1.184e-002
39139.2865600	-1.611e-002	1.092e-002	1.339e-002	2.073e+001	1.184e-002
39139.2869100	-1.610e-002	1.092e-002	1.466e-002	2.073e+001	1.184e-002
39139.2872600	-1.610e-002	1.092e-002	1.584e-002	2.073e+001	1.184e-002
39139.2876100	-1.611e-002	1.092e-002	1.693e-002	2.073e+001	1.184e-002
39139.2879500	-1.609e-002	1.110e-002	1.037e-002	2.077e+001	1.213e-002
39139.2883000	-1.609e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.2886500	-1.611e-002	1.081e-002	1.466e-002	2.073e+001	1.166e-002
39139.2890000	-1.609e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.2893400	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.2896900	-1.610e-002	1.110e-002	1.466e-002	2.077e+001	1.213e-002
39139.2900400	-1.609e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.2903800	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.2907300	-1.610e-002	1.110e-002	1.339e-002	2.077e+001	1.213e-002
39139.2910800	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.2914300	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.2917700	-1.609e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.2921200	-1.610e-002	1.086e-002	1.466e-002	2.077e+001	1.175e-002
39139.2924700	-1.610e-002	1.098e-002	1.693e-002	2.077e+001	1.194e-002
39139.2928100	-1.610e-002	1.098e-002	1.893e-002	2.077e+001	1.194e-002
39139.2931600	-1.610e-002	1.098e-002	1.693e-002	2.077e+001	1.194e-002
39139.2935100	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.2938600	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.2942000	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.2945500	-1.610e-002	1.080e-002	1.466e-002	2.073e+001	1.166e-002
39139.2949000	-1.609e-002	1.098e-002	1.693e-002	2.077e+001	1.194e-002
39139.2952500	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.2955900	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.2959400	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.2962900	-1.610e-002	1.098e-002	1.037e-002	2.077e+001	1.194e-002
39139.2966300	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.2969800	-1.610e-002	1.080e-002	1.197e-002	2.073e+001	1.166e-002
39139.2973300	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.2976800	-1.611e-002	1.081e-002	1.339e-002	2.073e+001	1.166e-002
39139.2980200	-1.609e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.2983700	-1.610e-002	1.092e-002	1.339e-002	2.073e+001	1.184e-002
39139.2987200	-1.611e-002	1.092e-002	1.693e-002	2.073e+001	1.184e-002
39139.2990600	-1.609e-002	1.098e-002	1.197e-002	2.077e+001	1.194e-002
39139.2994100	-1.609e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.2997600	-1.611e-002	1.092e-002	1.466e-002	2.073e+001	1.184e-002
39139.3001100	-1.611e-002	1.081e-002	1.466e-002	2.073e+001	1.166e-002
39139.3004500	-1.611e-002	1.081e-002	1.339e-002	2.073e+001	1.166e-002
39139.3008000	-1.610e-002	1.080e-002	1.466e-002	2.073e+001	1.166e-002
39139.3011500	-1.611e-002	1.081e-002	1.339e-002	2.073e+001	1.166e-002
39139.3015000	-1.611e-002	1.081e-002	1.339e-002	2.073e+001	1.166e-002
39139.3018400	-1.611e-002	1.081e-002	1.197e-002	2.073e+001	1.166e-002
39139.3021900	-1.610e-002	1.080e-002	1.339e-002	2.073e+001	1.166e-002
39139.3025400	-1.610e-002	1.110e-002	1.339e-002	2.077e+001	1.213e-002
39139.3028800	-1.611e-002	1.081e-002	1.584e-002	2.073e+001	1.166e-002
39139.3032300	-1.611e-002	1.081e-002	1.197e-002	2.073e+001	1.166e-002
39139.3035800	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3039300	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3042700	-1.610e-002	1.098e-002	1.693e-002	2.077e+001	1.194e-002
39139.3046200	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3049700	-1.609e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3053100	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3056600	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3060100	-1.609e-002	1.110e-002	1.584e-002	2.077e+001	1.213e-002
39139.3063600	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3067000	-1.609e-002	1.110e-002	1.584e-002	2.077e+001	1.213e-002
39139.3070500	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3074000	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3077500	-1.609e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.3080900	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.3084400	-1.610e-002	1.098e-002	1.796e-002	2.077e+001	1.194e-002
39139.3087900	-1.610e-002	1.110e-002	1.466e-002	2.077e+001	1.213e-002
39139.3091300	-1.610e-002	1.110e-002	1.693e-002	2.077e+001	1.213e-002
39139.3094800	-1.609e-002	1.110e-002	1.197e-002	2.077e+001	1.213e-002
39139.3098300	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3101800	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.3105200	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3108700	-1.610e-002	1.110e-002	1.466e-002	2.077e+001	1.213e-002
39139.3112200	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3115600	-1.610e-002	1.098e-002	1.197e-002	2.077e+001	1.194e-002
39139.3119100	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3122600	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.3126100	-1.610e-002	1.110e-002	1.339e-002	2.077e+001	1.213e-002
39139.3129500	-1.608e-002	1.116e-002	1.466e-002	2.081e+001	1.222e-002
39139.3133000	-1.609e-002	1.098e-002	1.693e-002	2.077e+001	1.194e-002
39139.3136500	-1.610e-002	1.098e-002	1.693e-002	2.077e+001	1.194e-002
39139.3140000	-1.610e-002	1.098e-002	1.693e-002	2.077e+001	1.194e-002
39139.3143400	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3146900	-1.609e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.3150400	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.3153800	-1.610e-002	1.110e-002	1.584e-002	2.077e+001	1.213e-002
39139.3157300	-1.610e-002	1.098e-002	1.986e-002	2.077e+001	1.194e-002
39139.3160800	-1.610e-002	1.098e-002	1.796e-002	2.077e+001	1.194e-002
39139.3164300	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3167700	-1.610e-002	1.110e-002	1.584e-002	2.077e+001	1.213e-002
39139.3171200	-1.610e-002	1.110e-002	1.466e-002	2.077e+001	1.213e-002
39139.3174700	-1.610e-002	1.098e-002	1.584e-002	2.077e+001	1.194e-002
39139.3178100	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3181600	-1.609e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3185100	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3188600	-1.610e-002	1.110e-002	1.339e-002	2.077e+001	1.213e-002
39139.3192000	-1.610e-002	1.098e-002	1.466e-002	2.077e+001	1.194e-002
39139.3195500	-1.610e-002	1.110e-002	1.466e-002	2.077e+001	1.213e-002
39139.3199000	-1.610e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3202500	-1.609e-002	1.098e-002	1.339e-002	2.077e+001	1.194e-002
39139.3205900	-1.609e-002	1.478e-002	2.159e-002	2.077e+001	1.789e-002
39139.3209400	-1.611e-002	1.177e-002	1.466e-002	2.073e+001	1.317e-002
39139.3212900	1.777e-001	5.132e-001	1.766e-001	2.077e+001	8.626e-001
39139.3216300	7.571e+000	3.195e+000	1.249e-001	2.093e+001	3.621e+000
39139.3219800	5.790e+001	3.850e+001	2.291e-001	2.145e+001	4.264e+001
39139.3223300	1.192e+002	8.214e+001	1.097e-001	2.257e+001	9.084e+001
39139.3226800	1.326e+001	5.021e+000	1.479e-001	2.297e+001	5.731e+000
39139.3230200	1.838e+001	7.953e+000	1.475e-001	2.377e+001	8.999e+000
39139.3233700	5.053e+001	3.653e+001	1.167e-001	2.373e+001	4.032e+001
39139.3237200	2.096e+001	1.461e+001	1.600e-001	2.377e+001	1.615e+001
39139.3240600	1.265e+001	8.567e+000	1.243e-001	2.385e+001	9.481e+000
39139.3244100	1.513e+001	1.234e+001	7.184e-002	2.393e+001	1.356e+001
39139.3247600	1.706e+001	1.515e+001	7.525e-002	2.421e+001	1.661e+001
39139.3251100	1.765e+001	1.686e+001	1.057e-001	2.441e+001	1.845e+001
39139.3254500	1.646e+001	1.241e+001	7.184e-002	2.461e+001	1.368e+001
39139.3258000	1.954e+001	1.679e+001	1.115e-001	2.477e+001	1.842e+001
39139.3261500	1.878e+001	1.669e+001	1.306e-001	2.493e+001	1.830e+001
39139.3265000	1.723e+001	1.262e+001	1.266e-001	2.509e+001	1.393e+001
39139.3268400	1.971e+001	1.517e+001	1.378e-001	2.509e+001	1.671e+001
39139.3271900	1.902e+001	1.577e+001	9.040e-002	2.501e+001	1.732e+001
39139.3275400	2.197e+001	1.751e+001	1.007e-001	2.513e+001	1.926e+001
39139.3278800	1.709e+001	1.280e+001	1.253e-001	2.529e+001	1.411e+001
39139.3282300	1.499e+001	1.094e+001	1.705e-001	2.553e+001	1.207e+001
39139.3285800	4.373e+000	4.927e+000	1.554e-001	2.565e+001	5.367e+000
39139.3289300	1.089e+001	8.209e+000	1.231e-001	2.569e+001	1.643e+001
39139.3292700	1.073e+001	7.873e+000	1.066e-001	2.577e+001	1.586e+001
39139.3296200	1.024e+001	1.264e+001	1.288e-001	2.593e+001	1.374e+001
39139.3299700	1.005e+001	7.865e+000	1.463e-001	2.597e+001	8.658e+000
