Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39194.0413600	-2.188e-002	3.737e-002	1.584e-002	2.501e+001	5.141e-002
39194.0417000	-2.188e-002	3.718e-002	1.466e-002	2.501e+001	5.110e-002
39194.0420500	-2.188e-002	3.737e-002	1.584e-002	2.501e+001	5.141e-002
39194.0424000	-2.190e-002	3.709e-002	1.693e-002	2.497e+001	5.095e-002
39194.0427500	-2.189e-002	3.737e-002	1.584e-002	2.501e+001	5.141e-002
39194.0430900	-2.191e-002	3.709e-002	1.893e-002	2.497e+001	5.095e-002
39194.0434400	-2.191e-002	3.709e-002	1.584e-002	2.497e+001	5.095e-002
39194.0437900	-2.191e-002	3.709e-002	1.339e-002	2.497e+001	5.095e-002
39194.0441300	-2.192e-002	3.709e-002	1.466e-002	2.497e+001	5.095e-002
39194.0444800	-2.192e-002	3.709e-002	1.466e-002	2.497e+001	5.095e-002
39194.0448300	-2.192e-002	3.709e-002	1.693e-002	2.497e+001	5.095e-002
39194.0451800	-2.193e-002	3.710e-002	1.796e-002	2.497e+001	5.095e-002
39194.0455200	-2.193e-002	3.710e-002	1.584e-002	2.497e+001	5.095e-002
39194.0458700	-2.193e-002	3.710e-002	1.584e-002	2.497e+001	5.095e-002
39194.0462200	-2.193e-002	3.710e-002	1.466e-002	2.497e+001	5.095e-002
39194.0465600	-2.193e-002	3.710e-002	1.584e-002	2.497e+001	5.095e-002
39194.0469100	-2.193e-002	3.710e-002	1.693e-002	2.497e+001	5.095e-002
39194.0472600	-2.196e-002	3.681e-002	1.466e-002	2.493e+001	5.050e-002
39194.0476100	-2.195e-002	3.710e-002	1.466e-002	2.497e+001	5.095e-002
39194.0479500	-2.196e-002	3.681e-002	1.584e-002	2.493e+001	5.050e-002
39194.0483000	-2.196e-002	3.681e-002	1.466e-002	2.493e+001	5.050e-002
39194.0486500	-2.196e-002	3.701e-002	1.466e-002	2.493e+001	5.081e-002
39194.0490000	-2.196e-002	3.681e-002	1.466e-002	2.493e+001	5.050e-002
39194.0493400	-2.196e-002	3.681e-002	1.466e-002	2.493e+001	5.050e-002
39194.0496900	-2.199e-002	3.654e-002	1.584e-002	2.489e+001	5.006e-002
39194.0500400	-2.198e-002	3.682e-002	1.584e-002	2.493e+001	5.050e-002
39194.0503800	-2.199e-002	3.654e-002	1.339e-002	2.489e+001	5.006e-002
39194.0507300	-2.199e-002	3.654e-002	1.584e-002	2.489e+001	5.006e-002
39194.0510800	-2.201e-002	3.654e-002	1.584e-002	2.489e+001	5.006e-002
39194.0514300	-2.199e-002	3.654e-002	1.584e-002	2.489e+001	5.006e-002
39194.0517700	-2.201e-002	3.626e-002	1.584e-002	2.485e+001	4.961e-002
39194.0521200	-2.202e-002	3.626e-002	1.584e-002	2.485e+001	4.961e-002
39194.0524700	-2.202e-002	3.645e-002	1.339e-002	2.485e+001	4.991e-002
39194.0528100	-2.202e-002	3.645e-002	1.466e-002	2.485e+001	4.991e-002
39194.0531600	-2.202e-002	3.645e-002	1.339e-002	2.485e+001	4.991e-002
39194.0535100	-2.202e-002	3.607e-002	1.584e-002	2.485e+001	4.932e-002
39194.0538600	-2.201e-002	3.654e-002	1.466e-002	2.489e+001	5.006e-002
39194.0542000	-2.200e-002	3.701e-002	1.693e-002	2.493e+001	5.081e-002
39194.0545500	-2.200e-002	3.682e-002	1.584e-002	2.493e+001	5.050e-002
