Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39130.9692300	1.069e+002	4.550e+001	1.590e-001	2.365e+001	5.153e+001
39130.9695700	2.340e+002	9.685e+001	7.620e-002	2.421e+001	1.099e+002
39130.9699200	2.678e+002	1.157e+002	1.986e-002	2.381e+001	1.310e+002
39130.9702700	1.651e+002	6.294e+001	4.317e-002	2.337e+001	7.179e+001
39130.9706200	8.373e-001	2.323e-001	1.339e-002	2.305e+001	2.718e-001
39130.9709600	7.679e-002	3.436e-002	1.584e-002	2.289e+001	3.880e-002
39130.9713100	3.087e-002	2.764e-002	1.466e-002	2.269e+001	3.029e-002
39130.9716600	1.338e-002	1.425e-002	1.339e-002	2.249e+001	2.672e-002
39130.9720000	4.259e-003	1.511e-002	1.466e-002	2.233e+001	2.507e-002
39130.9723500	-1.434e-003	1.565e-002	1.693e-002	2.217e+001	2.407e-002
39130.9727000	-5.336e-003	1.584e-002	1.339e-002	2.201e+001	2.308e-002
39130.9730500	-8.227e-003	1.564e-002	1.339e-002	2.181e+001	2.182e-002
39130.9733900	-1.033e-002	1.548e-002	1.693e-002	2.165e+001	2.087e-002
39130.9737400	-1.194e-002	1.551e-002	1.796e-002	2.153e+001	2.040e-002
39130.9740900	-1.326e-002	1.509e-002	1.796e-002	2.137e+001	1.930e-002
39130.9744300	-1.434e-002	1.491e-002	1.584e-002	2.125e+001	1.867e-002
39130.9747800	-1.527e-002	1.454e-002	1.693e-002	2.109e+001	1.778e-002
39130.9751300	-1.602e-002	1.419e-002	1.584e-002	2.097e+001	1.700e-002
39130.9754800	-1.669e-002	1.395e-002	1.466e-002	2.085e+001	1.640e-002
39130.9758200	-1.728e-002	1.359e-002	1.466e-002	2.073e+001	1.563e-002
39130.9761700	-1.773e-002	1.336e-002	1.466e-002	2.065e+001	1.513e-002
39130.9765200	-1.815e-002	1.314e-002	1.584e-002	2.057e+001	1.464e-002
39130.9768700	-1.853e-002	1.275e-002	1.584e-002	2.045e+001	1.391e-002
39130.9772100	-1.886e-002	1.261e-002	1.339e-002	2.037e+001	1.359e-002
39130.9775600	-1.919e-002	1.238e-002	1.339e-002	2.029e+001	1.311e-002
39130.9779100	-1.941e-002	1.237e-002	1.339e-002	2.025e+001	1.303e-002
39130.9782500	-1.965e-002	1.212e-002	1.339e-002	2.017e+001	1.256e-002
39130.9786000	-1.982e-002	1.216e-002	1.339e-002	2.017e+001	1.256e-002
39130.9789500	-2.004e-002	1.191e-002	1.466e-002	2.009e+001	1.209e-002
39130.9793000	-2.023e-002	1.180e-002	1.466e-002	2.005e+001	1.186e-002
39130.9796400	-2.042e-002	1.155e-002	1.197e-002	1.997e+001	1.141e-002
39130.9799900	-2.053e-002	1.167e-002	1.466e-002	1.997e+001	1.156e-002
39130.9803400	-2.070e-002	1.141e-002	1.466e-002	1.989e+001	1.110e-002
39130.9806800	-2.083e-002	1.130e-002	1.584e-002	1.985e+001	1.088e-002
39130.9810300	-2.095e-002	1.118e-002	1.584e-002	1.981e+001	1.066e-002
39130.9813800	-2.107e-002	1.106e-002	1.466e-002	1.977e+001	1.043e-002
39130.9817300	-2.118e-002	1.094e-002	1.693e-002	1.973e+001	1.021e-002
39130.9820700	-2.127e-002	1.082e-002	1.466e-002	1.969e+001	9.992e-003
39130.9824200	-2.139e-002	1.057e-002	1.466e-002	1.961e+001	9.557e-003
39130.9827700	-2.149e-002	1.045e-002	1.466e-002	1.957e+001	9.341e-003
