Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39475.4170400	5.191e-001	5.420e-001	1.339e-002	1.513e+001	5.915e-001
39475.4173900	5.066e-001	5.289e-001	1.339e-002	1.517e+001	5.772e-001
39475.4177300	4.939e-001	5.198e-001	1.197e-002	1.517e+001	5.671e-001
39475.4180800	4.883e-001	5.162e-001	1.197e-002	1.521e+001	5.632e-001
39475.4184300	4.960e-001	5.244e-001	1.466e-002	1.517e+001	5.721e-001
39475.4187800	5.197e-001	5.503e-001	1.037e-002	1.517e+001	6.004e-001
39475.4191200	5.543e-001	5.834e-001	1.339e-002	1.521e+001	6.365e-001
39475.4194700	5.904e-001	6.199e-001	1.197e-002	1.521e+001	6.764e-001
39475.4198200	6.210e-001	6.500e-001	1.339e-002	1.521e+001	7.094e-001
39475.4201600	6.369e-001	6.612e-001	1.197e-002	1.521e+001	7.217e-001
39475.4205100	6.289e-001	6.556e-001	1.339e-002	1.521e+001	7.155e-001
39475.4208600	6.132e-001	6.360e-001	1.037e-002	1.521e+001	6.942e-001
39475.4212100	5.929e-001	6.171e-001	1.197e-002	1.521e+001	6.735e-001
39475.4215500	5.806e-001	6.120e-001	1.197e-002	1.521e+001	6.677e-001
39475.4219000	5.855e-001	6.173e-001	1.197e-002	1.521e+001	6.735e-001
39475.4222500	6.030e-001	6.363e-001	1.339e-002	1.521e+001	6.942e-001
39475.4225900	6.308e-001	6.661e-001	1.197e-002	1.517e+001	7.267e-001
39475.4229400	6.662e-001	7.044e-001	1.197e-002	1.517e+001	7.685e-001
39475.4232900	7.155e-001	7.543e-001	1.197e-002	1.517e+001	8.230e-001
39475.4236400	7.586e-001	7.938e-001	1.339e-002	1.517e+001	8.663e-001
39475.4239800	7.910e-001	8.248e-001	1.339e-002	1.517e+001	9.001e-001
39475.4243300	8.035e-001	8.338e-001	1.197e-002	1.513e+001	9.101e-001
39475.4246800	8.035e-001	8.338e-001	1.339e-002	1.513e+001	9.101e-001
39475.4250300	7.993e-001	8.289e-001	1.466e-002	1.509e+001	9.047e-001
39475.4253700	7.951e-001	8.203e-001	1.466e-002	1.505e+001	8.955e-001
39475.4257200	7.951e-001	8.239e-001	1.796e-002	1.505e+001	8.993e-001
39475.4260700	7.951e-001	8.239e-001	1.584e-002	1.505e+001	8.993e-001
39475.4264100	7.951e-001	8.275e-001	1.796e-002	1.505e+001	9.032e-001
39475.4267600	8.018e-001	8.310e-001	1.584e-002	1.505e+001	9.070e-001
39475.4271100	8.077e-001	8.330e-001	1.693e-002	1.501e+001	9.093e-001
39475.4274600	8.144e-001	8.401e-001	1.796e-002	1.501e+001	9.171e-001
39475.4278000	8.238e-001	8.494e-001	1.693e-002	1.497e+001	9.273e-001
39475.4281500	8.483e-001	8.713e-001	1.584e-002	1.497e+001	9.512e-001
39475.4285000	8.725e-001	8.999e-001	1.584e-002	1.493e+001	9.824e-001
39475.4288400	9.135e-001	9.387e-001	1.466e-002	1.493e+001	1.025e+000
39475.4291900	9.514e-001	9.734e-001	1.197e-002	1.489e+001	1.063e+000
39475.4295400	9.919e-001	1.007e+000	1.584e-002	1.489e+001	1.099e+000
39475.4298900	1.030e+000	1.041e+000	1.584e-002	1.489e+001	1.137e+000
39475.4302300	1.047e+000	1.054e+000	1.466e-002	1.489e+001	1.151e+000
39475.4305800	1.051e+000	1.058e+000	1.339e-002	1.489e+001	1.156e+000
39475.4309300	1.047e+000	1.054e+000	1.466e-002	1.489e+001	1.151e+000
39475.4312800	1.043e+000	1.050e+000	1.339e-002	1.489e+001	1.147e+000
39475.4316200	1.030e+000	1.036e+000	1.584e-002	1.489e+001	1.132e+000
39475.4319700	1.005e+000	1.021e+000	1.584e-002	1.493e+001	1.115e+000
39475.4323200	9.775e-001	9.930e-001	1.893e-002	1.497e+001	1.085e+000
39475.4326600	9.308e-001	9.538e-001	1.796e-002	1.501e+001	1.041e+000
39475.4330100	8.891e-001	9.144e-001	1.693e-002	1.501e+001	9.983e-001
39475.4333600	8.716e-001	9.007e-001	1.339e-002	1.505e+001	9.832e-001
