Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39102.9741900	1.615e+001	7.588e+000	1.092e-001	2.181e+001	8.544e+000
39102.9745400	4.567e+000	2.169e+000	8.231e-002	2.285e+001	2.441e+000
39102.9748900	3.636e+000	1.014e+000	9.928e-002	2.309e+001	1.185e+000
39102.9752300	2.091e+000	6.437e-001	1.446e-001	2.389e+001	7.462e-001
39102.9755800	6.105e+000	4.562e+000	1.323e-001	2.441e+001	5.030e+000
39102.9759300	9.381e+000	5.945e+000	1.970e-001	2.405e+001	6.598e+000
39102.9762800	2.686e+001	1.854e+001	1.429e-001	2.369e+001	2.050e+001
39102.9766200	4.235e+000	2.286e+000	1.554e-001	2.465e+001	2.555e+000
39102.9769700	6.181e+000	3.215e+000	1.357e-001	2.565e+001	3.601e+000
39102.9773200	7.468e+000	2.933e+000	1.428e-001	2.549e+001	3.339e+000
39102.9776600	8.951e+000	5.314e+000	4.275e-002	2.509e+001	5.914e+000
39102.9780100	5.527e+000	3.040e+000	5.584e-002	2.485e+001	3.395e+000
39102.9783600	6.215e+000	3.649e+000	8.572e-002	2.453e+001	4.063e+000
39102.9787100	5.159e+000	8.558e-001	1.855e-001	2.429e+001	1.063e+000
39102.9790500	3.627e+000	7.633e-001	1.642e-001	2.389e+001	9.188e-001
39102.9794000	7.512e-001	2.789e-001	1.481e-001	2.333e+001	3.188e-001
39102.9797500	1.361e+000	7.651e-001	8.317e-002	2.289e+001	8.536e-001
39102.9800900	1.198e+000	6.147e-001	1.466e-002	2.249e+001	6.889e-001
39102.9804400	1.228e+000	6.812e-001	1.693e-002	2.209e+001	7.605e-001
39102.9807900	1.230e+000	6.988e-001	1.584e-002	2.169e+001	7.793e-001
39102.9811400	1.229e+000	6.249e-001	1.339e-002	2.133e+001	7.006e-001
39102.9814800	1.213e+000	6.152e-001	1.339e-002	2.097e+001	6.899e-001
39102.9818300	1.044e+000	5.236e-001	1.986e-002	2.065e+001	5.875e-001
39102.9821800	2.196e-001	1.567e-001	1.339e-002	2.037e+001	1.730e-001
39102.9825300	1.234e-001	1.126e-001	1.584e-002	2.013e+001	1.234e-001
39102.9828700	1.019e-001	1.137e-001	1.466e-002	1.993e+001	1.239e-001
39102.9832200	9.706e-002	8.189e-002	1.197e-002	1.973e+001	1.602e-001
39102.9835700	9.141e-002	7.909e-002	1.339e-002	1.949e+001	1.539e-001
39102.9839100	9.367e-002	7.108e-002	1.339e-002	1.929e+001	1.421e-001
39102.9842600	9.180e-002	1.076e-001	1.584e-002	1.913e+001	1.170e-001
39102.9846100	8.997e-002	8.567e-002	1.693e-002	1.897e+001	1.638e-001
39102.9849600	9.582e-002	8.454e-002	1.197e-002	1.881e+001	1.639e-001
39102.9853000	1.207e-001	1.145e-001	1.466e-002	1.869e+001	2.190e-001
39102.9856500	1.464e-001	1.233e-001	1.693e-002	1.853e+001	2.412e-001
39102.9860000	1.447e-001	1.598e-001	1.693e-002	1.845e+001	1.741e-001
39102.9863400	1.295e-001	1.595e-001	1.339e-002	1.829e+001	1.734e-001
39102.9866900	1.385e-001	1.039e-001	1.693e-002	1.821e+001	2.083e-001
39102.9870400	1.369e-001	1.137e-001	1.796e-002	1.813e+001	2.230e-001
39102.9873900	1.285e-001	1.315e-001	1.197e-002	1.809e+001	2.482e-001
39102.9877300	1.110e-001	1.102e-001	1.584e-002	1.801e+001	2.091e-001
39102.9880800	1.046e-001	1.113e-001	1.796e-002	1.789e+001	2.087e-001
39102.9884300	1.054e-001	1.064e-001	1.466e-002	1.785e+001	2.013e-001
39102.9887800	1.034e-001	7.397e-002	1.339e-002	1.781e+001	1.498e-001
39102.9891200	9.889e-002	1.200e-001	1.339e-002	1.773e+001	1.305e-001
39102.9894700	9.604e-002	1.120e-001	1.197e-002	1.769e+001	1.219e-001
39102.9898200	8.902e-002	7.707e-002	1.197e-002	1.765e+001	8.456e-002
39102.9901600	8.709e-002	6.244e-002	1.339e-002	1.757e+001	1.264e-001
39102.9905100	8.736e-002	9.713e-002	1.339e-002	1.753e+001	1.809e-001
39102.9908600	8.480e-002	8.313e-002	1.693e-002	1.749e+001	1.581e-001
39102.9912100	1.006e-001	1.473e-001	1.796e-002	1.745e+001	2.638e-001
39102.9915500	1.108e-001	1.400e-001	1.796e-002	1.749e+001	2.558e-001
39102.9919000	1.174e-001	1.528e-001	1.339e-002	1.757e+001	2.780e-001
39102.9922500	1.222e-001	1.315e-001	1.339e-002	1.757e+001	2.462e-001
39102.9925900	1.220e-001	1.057e-001	1.339e-002	1.753e+001	2.057e-001
39102.9929400	1.172e-001	8.917e-002	1.339e-002	1.753e+001	1.782e-001
39102.9932900	9.369e-002	8.231e-002	1.584e-002	1.753e+001	9.027e-002
39102.9936400	7.948e-002	6.180e-002	1.584e-002	1.753e+001	6.805e-002
39102.9939800	7.614e-002	6.277e-002	1.339e-002	1.753e+001	6.898e-002
39102.9943300	7.711e-002	6.385e-002	1.466e-002	1.749e+001	7.016e-002
39102.9946800	8.985e-002	9.544e-002	1.466e-002	1.753e+001	1.041e-001
39102.9950300	1.135e-001	1.297e-001	1.893e-002	1.753e+001	1.412e-001
39102.9953700	1.056e-001	1.216e-001	1.693e-002	1.753e+001	1.324e-001
39102.9957200	7.822e-002	5.408e-002	1.693e-002	1.749e+001	5.980e-002
39102.9960700	6.536e-002	4.816e-002	2.159e-002	1.749e+001	5.313e-002
39102.9964100	6.035e-002	5.704e-002	1.796e-002	1.749e+001	6.241e-002
39102.9967600	8.627e-002	1.487e-001	1.893e-002	1.745e+001	2.613e-001
39102.9971100	1.244e-001	1.673e-001	1.893e-002	1.745e+001	3.030e-001
39102.9974600	1.656e-001	1.543e-001	1.986e-002	1.745e+001	2.962e-001
39102.9978000	2.411e-001	1.671e-001	2.159e-002	1.745e+001	3.410e-001
39102.9981500	2.494e-001	3.053e-001	2.159e-002	1.745e+001	3.319e-001
39102.9985000	1.866e-001	1.266e-001	2.074e-002	1.741e+001	2.595e-001
39102.9988400	1.797e-001	2.083e-001	2.074e-002	1.745e+001	2.267e-001
39102.9991900	1.370e-001	1.017e-001	2.159e-002	1.741e+001	2.043e-001
