Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39472.3337200	6.433e+001	7.210e+001	8.960e-002	2.019e+001	1.341e+002
39472.3340600	7.866e+001	8.867e+001	1.179e-001	2.023e+001	1.648e+002
39472.3344100	7.839e+001	6.965e+001	8.032e-002	2.027e+001	1.349e+002
39472.3347600	6.019e+001	6.409e+001	1.040e-001	2.023e+001	1.202e+002
39472.3351100	2.128e+001	2.677e+001	1.051e-001	1.995e+001	4.893e+001
39472.3354500	3.247e+001	4.247e+001	1.084e-001	1.971e+001	7.721e+001
39472.3358000	5.309e+001	7.671e+001	5.454e-002	1.959e+001	1.376e+002
39472.3361500	4.867e+001	7.226e+001	2.744e-002	1.959e+001	1.292e+002
39472.3365000	4.872e+001	7.142e+001	5.648e-002	1.967e+001	1.279e+002
39472.3368400	4.996e+001	7.368e+001	3.786e-002	1.979e+001	1.319e+002
39472.3371900	5.186e+001	7.629e+001	2.871e-002	1.995e+001	1.366e+002
39472.3375400	5.255e+001	7.103e+001	6.640e-002	2.007e+001	1.286e+002
39472.3378800	5.323e+001	7.368e+001	6.164e-002	2.015e+001	1.329e+002
39472.3382300	6.094e+001	9.001e+001	3.439e-002	2.027e+001	1.611e+002
39472.3385800	6.131e+001	9.079e+001	3.279e-002	2.047e+001	1.624e+002
39472.3389300	4.470e+001	5.920e+001	7.573e-002	2.067e+001	1.074e+002
39472.3392700	1.611e+002	1.417e+002	1.107e-001	2.079e+001	2.749e+002
39472.3396200	2.390e+001	2.760e+001	1.033e-001	2.087e+001	5.110e+001
39472.3399700	2.770e+001	3.163e+001	8.509e-002	2.103e+001	5.865e+001
39472.3403100	1.321e+001	1.347e+001	6.826e-002	2.115e+001	2.545e+001
39472.3406600	1.293e+001	1.393e+001	9.837e-002	2.131e+001	2.607e+001
39472.3410100	5.619e+001	4.647e+001	1.543e-001	2.143e+001	9.126e+001
39472.3413600	1.747e+002	1.813e+002	2.610e-002	2.163e+001	3.415e+002
39472.3417000	1.770e+002	1.841e+002	1.796e-002	2.179e+001	3.466e+002
39472.3420500	1.786e+002	1.872e+002	1.893e-002	2.199e+001	3.520e+002
39472.3424000	1.824e+002	1.907e+002	2.468e-002	2.215e+001	3.587e+002
39472.3427500	1.839e+002	1.925e+002	2.240e-002	2.223e+001	3.620e+002
39472.3430900	1.892e+002	1.976e+002	1.693e-002	2.239e+001	3.717e+002
39472.3434400	1.954e+002	2.025e+002	1.466e-002	2.251e+001	3.814e+002
39472.3437900	2.026e+002	2.083e+002	1.796e-002	2.263e+001	3.929e+002
