Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39556.6288600	-3.143e-003	1.446e-002	1.339e-002	2.259e+001	2.164e-002
39556.6292000	-3.143e-003	1.446e-002	1.466e-002	2.259e+001	2.164e-002
39556.6295500	-3.143e-003	1.446e-002	1.584e-002	2.259e+001	2.164e-002
39556.6299000	-3.150e-003	1.446e-002	1.693e-002	2.259e+001	2.164e-002
39556.6302500	-3.150e-003	1.446e-002	1.466e-002	2.259e+001	2.164e-002
39556.6305900	-3.150e-003	1.446e-002	1.584e-002	2.259e+001	2.164e-002
39556.6309400	-3.150e-003	1.446e-002	1.584e-002	2.259e+001	2.164e-002
39556.6312900	-3.158e-003	1.447e-002	1.339e-002	2.259e+001	2.164e-002
39556.6316300	-3.169e-003	1.428e-002	1.584e-002	2.255e+001	2.135e-002
39556.6319800	-3.158e-003	1.434e-002	1.466e-002	2.259e+001	2.144e-002
39556.6323300	-3.158e-003	1.447e-002	1.584e-002	2.259e+001	2.164e-002
39556.6326800	-3.158e-003	1.447e-002	1.339e-002	2.259e+001	2.164e-002
39556.6330200	-3.158e-003	1.434e-002	1.584e-002	2.259e+001	2.144e-002
39556.6333700	-3.165e-003	1.434e-002	1.466e-002	2.259e+001	2.144e-002
39556.6337200	-3.165e-003	1.447e-002	1.693e-002	2.259e+001	2.164e-002
39556.6340600	-3.165e-003	1.447e-002	1.584e-002	2.259e+001	2.164e-002
39556.6344100	-3.165e-003	1.447e-002	1.197e-002	2.259e+001	2.164e-002
39556.6347600	-3.165e-003	1.447e-002	1.584e-002	2.259e+001	2.164e-002
39556.6351100	-3.165e-003	1.447e-002	1.584e-002	2.259e+001	2.164e-002
39556.6354500	-3.165e-003	1.447e-002	1.466e-002	2.259e+001	2.164e-002
39556.6358000	-3.165e-003	1.447e-002	1.339e-002	2.259e+001	2.164e-002
39556.6361500	-3.165e-003	1.447e-002	1.693e-002	2.259e+001	2.164e-002
39556.6365000	-3.165e-003	1.447e-002	1.339e-002	2.259e+001	2.164e-002
39556.6368400	-3.165e-003	1.447e-002	1.466e-002	2.259e+001	2.164e-002
39556.6371900	-3.173e-003	1.447e-002	1.339e-002	2.259e+001	2.164e-002
39556.6375400	-3.173e-003	1.447e-002	1.584e-002	2.259e+001	2.164e-002
39556.6378800	-3.173e-003	1.447e-002	1.584e-002	2.259e+001	2.164e-002
39556.6382300	-3.173e-003	1.447e-002	1.339e-002	2.259e+001	2.164e-002
39556.6385800	-3.180e-003	1.447e-002	1.466e-002	2.259e+001	2.164e-002
39556.6389300	-3.180e-003	1.447e-002	1.584e-002	2.259e+001	2.164e-002
39556.6392700	-3.180e-003	1.447e-002	1.466e-002	2.259e+001	2.164e-002
39556.6396200	5.261e-003	1.851e-001	1.797e-001	2.259e+001	2.918e-001
39556.6399700	2.089e+001	1.996e+001	1.515e-001	2.279e+001	2.184e+001
39556.6403100	3.022e+001	2.318e+001	1.184e-001	2.319e+001	2.554e+001
39556.6406600	3.188e+001	2.672e+001	8.655e-002	2.367e+001	2.934e+001
39556.6410100	4.033e+001	3.356e+001	4.440e-002	2.419e+001	6.582e+001
39556.6413600	4.734e+001	4.007e+001	4.233e-002	2.443e+001	7.832e+001
39556.6417000	4.691e+001	3.987e+001	4.752e-002	2.467e+001	7.786e+001
39556.6420500	4.926e+001	4.216e+001	5.080e-002	2.483e+001	8.223e+001
39556.6424000	4.509e+001	4.044e+001	8.572e-002	2.499e+001	7.816e+001
39556.6427500	4.989e+001	4.279e+001	7.184e-002	2.527e+001	8.342e+001
39556.6430900	3.936e+001	5.010e+001	9.352e-002	2.547e+001	5.442e+001
39556.6434400	9.311e+001	1.116e+002	9.390e-002	2.571e+001	2.054e+002
39556.6437900	7.363e+001	1.009e+002	1.156e-001	2.575e+001	1.822e+002
39556.6441300	6.629e+001	8.582e+001	9.390e-002	2.583e+001	1.562e+002
39556.6444800	2.460e+001	2.972e+001	5.388e-002	2.579e+001	5.465e+001
39556.6448300	2.464e+001	2.968e+001	8.165e-002	2.591e+001	5.460e+001
39556.6451800	2.907e+001	3.438e+001	4.233e-002	2.599e+001	6.342e+001
39556.6455200	2.637e+001	3.181e+001	4.973e-002	2.603e+001	5.851e+001
39556.6458700	2.490e+001	3.105e+001	7.109e-002	2.611e+001	5.683e+001
39556.6462200	2.803e+001	3.691e+001	3.691e-002	2.619e+001	6.703e+001
39556.6465600	2.524e+001	3.127e+001	7.690e-002	2.627e+001	5.728e+001
39556.6469100	2.597e+001	3.021e+001	1.141e-001	2.635e+001	5.586e+001
39556.6472600	2.023e+001	2.349e+001	1.172e-001	2.639e+001	4.345e+001
39556.6476100	2.064e+001	2.343e+001	9.928e-002	2.643e+001	4.349e+001
39556.6479500	2.303e+001	2.836e+001	7.920e-002	2.643e+001	5.199e+001
39556.6483000	2.359e+001	2.892e+001	7.596e-002	2.647e+001	5.307e+001
39556.6486500	2.142e+001	2.728e+001	8.231e-002	2.655e+001	4.978e+001
39556.6490000	2.272e+001	2.856e+001	6.558e-002	2.659e+001	5.221e+001
39556.6493400	8.853e+001	1.115e+002	1.047e-001	2.663e+001	2.037e+002
39556.6496900	4.440e+001	5.660e+001	8.738e-002	2.675e+001	1.033e+002
39556.6500400	3.273e+001	3.344e+001	1.030e-001	2.671e+001	3.651e+001
39556.6503800	4.281e+001	3.978e+001	9.616e-002	2.663e+001	4.355e+001
39556.6507300	2.642e+002	2.615e+002	1.130e-001	2.659e+001	4.964e+002
39556.6510800	2.018e+002	1.662e+002	1.011e-001	2.659e+001	3.266e+002
39556.6514300	5.122e+001	4.491e+001	6.046e-002	2.659e+001	4.926e+001
39556.6517700	6.175e+001	5.647e+001	7.852e-002	2.655e+001	6.186e+001
39556.6521200	6.130e+001	5.700e+001	8.143e-002	2.659e+001	6.240e+001
39556.6524700	6.154e+001	5.722e+001	6.800e-002	2.659e+001	6.264e+001
39556.6528100	6.256e+001	5.708e+001	7.806e-002	2.667e+001	6.252e+001
39556.6531600	6.066e+001	5.628e+001	8.467e-002	2.671e+001	6.162e+001
39556.6535100	6.485e+001	5.993e+001	9.060e-002	2.675e+001	6.563e+001
39556.6538600	6.288e+001	5.816e+001	7.084e-002	2.679e+001	6.369e+001
39556.6542000	6.670e+001	6.270e+001	6.193e-002	2.683e+001	6.862e+001
39556.6545500	1.004e+002	8.931e+001	9.964e-002	2.675e+001	1.729e+002
39556.6549000	8.651e+001	7.717e+001	5.150e-002	2.667e+001	8.460e+001
39556.6552500	4.815e+000	4.202e+000	1.552e-001	2.659e+001	8.164e+000
39556.6555900	2.756e+000	2.491e+000	1.650e-001	2.647e+001	4.807e+000
39556.6559400	4.299e+001	5.171e+001	1.294e-001	2.631e+001	5.624e+001
39556.6562900	2.016e+001	2.387e+001	1.247e-001	2.615e+001	4.403e+001
39556.6566300	3.844e+001	4.930e+001	1.450e-001	2.611e+001	8.987e+001
39556.6569800	5.368e+001	7.191e+001	1.181e-001	2.623e+001	1.303e+002
39556.6573300	3.217e+001	3.112e+001	1.172e-001	2.627e+001	5.932e+001
39556.6576800	3.895e+001	3.116e+001	1.046e-001	2.623e+001	6.161e+001
39556.6580200	4.630e+001	5.885e+001	1.035e-001	2.631e+001	6.392e+001
39556.6583700	4.578e+001	4.195e+001	1.188e-001	2.635e+001	8.076e+001
39556.6587200	4.108e+001	4.088e+001	6.279e-002	2.643e+001	7.753e+001
39556.6590600	4.191e+001	4.271e+001	8.717e-002	2.647e+001	8.068e+001
39556.6594100	4.049e+001	4.211e+001	5.115e-002	2.655e+001	7.928e+001
39556.6597600	4.229e+001	3.675e+001	6.279e-002	2.659e+001	7.147e+001
39556.6601100	4.198e+001	3.046e+001	1.264e-001	2.663e+001	6.150e+001
39556.6604500	4.287e+001	4.366e+001	9.485e-002	2.675e+001	8.249e+001
39556.6608000	3.998e+001	4.271e+001	7.942e-002	2.679e+001	8.005e+001
39556.6611500	3.847e+001	4.248e+001	3.739e-002	2.683e+001	7.920e+001
39556.6615000	4.429e+001	4.372e+001	1.037e-001	2.687e+001	8.305e+001
39556.6618400	4.883e+001	4.277e+001	9.691e-002	2.687e+001	8.305e+001
39556.6621900	4.960e+001	4.732e+001	7.643e-002	2.687e+001	9.043e+001
39556.6625400	4.501e+001	4.636e+001	9.485e-002	2.691e+001	8.742e+001
39556.6628800	5.102e+001	4.736e+001	5.219e-002	2.695e+001	9.095e+001
39556.6632300	5.202e+001	4.806e+001	6.164e-002	2.695e+001	9.237e+001
39556.6635800	4.943e+001	4.437e+001	5.421e-002	2.691e+001	8.574e+001
39556.6639300	9.939e+001	1.189e+002	9.099e-002	2.691e+001	2.189e+002
39556.6642700	7.237e+001	6.491e+001	1.046e-001	2.679e+001	1.255e+002
39556.6646200	1.709e+001	1.360e+001	1.249e-001	2.663e+001	2.692e+001
39556.6649700	4.951e+001	6.530e+001	1.028e-001	2.635e+001	1.186e+002
39556.6653100	2.381e+001	2.964e+001	1.241e-001	2.627e+001	5.425e+001
