Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39195.0423900	-3.433e-003	3.763e-002	1.339e-002	2.145e+001	5.786e-002
39195.0427300	-3.382e-003	3.789e-002	1.197e-002	2.145e+001	5.827e-002
39195.0430800	-3.352e-003	3.722e-002	1.037e-002	2.141e+001	5.724e-002
39195.0434300	-3.249e-003	3.720e-002	1.197e-002	2.141e+001	5.724e-002
39195.0437800	-3.197e-003	3.719e-002	1.339e-002	2.141e+001	5.724e-002
39195.0441200	-3.197e-003	3.719e-002	1.339e-002	2.141e+001	5.724e-002
39195.0444700	-3.092e-003	3.717e-002	1.197e-002	2.141e+001	5.724e-002
39195.0448200	-2.986e-003	3.715e-002	1.339e-002	2.141e+001	5.724e-002
39195.0451600	-3.039e-003	3.716e-002	1.197e-002	2.141e+001	5.724e-002
39195.0455100	-3.039e-003	3.716e-002	1.339e-002	2.141e+001	5.724e-002
39195.0458600	-2.986e-003	3.741e-002	1.466e-002	2.141e+001	5.766e-002
39195.0462100	-2.933e-003	3.713e-002	1.197e-002	2.141e+001	5.724e-002
39195.0465500	-2.880e-003	3.712e-002	1.339e-002	2.141e+001	5.724e-002
39195.0469000	-2.827e-003	3.738e-002	1.197e-002	2.141e+001	5.766e-002
39195.0472500	-2.880e-003	3.712e-002	1.339e-002	2.141e+001	5.724e-002
39195.0475900	-2.827e-003	3.711e-002	1.339e-002	2.141e+001	5.724e-002
39195.0479400	-2.773e-003	3.710e-002	1.197e-002	2.141e+001	5.724e-002
39195.0482900	-2.795e-003	3.671e-002	1.197e-002	2.137e+001	5.663e-002
39195.0486400	-2.795e-003	3.671e-002	1.339e-002	2.137e+001	5.663e-002
39195.0489800	-2.795e-003	3.671e-002	1.339e-002	2.137e+001	5.663e-002
39195.0493300	-2.795e-003	3.671e-002	1.466e-002	2.137e+001	5.663e-002
39195.0496800	-2.795e-003	3.671e-002	1.339e-002	2.137e+001	5.663e-002
39195.0500300	-2.741e-003	3.697e-002	1.466e-002	2.137e+001	5.704e-002
39195.0503700	-2.741e-003	3.644e-002	1.466e-002	2.137e+001	5.622e-002
39195.0507200	-2.741e-003	3.670e-002	1.466e-002	2.137e+001	5.663e-002
39195.0510700	-2.687e-003	3.669e-002	1.466e-002	2.137e+001	5.663e-002
39195.0514100	-2.687e-003	3.669e-002	1.339e-002	2.137e+001	5.663e-002
39195.0517600	-2.687e-003	3.696e-002	1.466e-002	2.137e+001	5.704e-002
