Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39161.2087200	-1.524e-002	1.000e-003	1.466e-002	1.469e+001	-1.115e-002
39161.2090600	-1.524e-002	1.000e-003	1.584e-002	1.469e+001	-1.115e-002
39161.2094100	-1.524e-002	1.000e-003	1.466e-002	1.469e+001	-1.115e-002
39161.2097600	-1.524e-002	1.000e-003	1.584e-002	1.469e+001	-1.099e-002
39161.2101100	-1.524e-002	1.000e-003	1.584e-002	1.469e+001	-1.115e-002
39161.2104500	-1.524e-002	1.000e-003	1.584e-002	1.469e+001	-1.099e-002
39161.2108000	-1.524e-002	1.000e-003	1.693e-002	1.469e+001	-1.115e-002
39161.2111500	-1.524e-002	1.000e-003	1.339e-002	1.469e+001	-1.099e-002
39161.2115000	-1.524e-002	1.000e-003	1.466e-002	1.469e+001	-1.115e-002
39161.2118400	-1.524e-002	1.000e-003	1.466e-002	1.469e+001	-1.115e-002
39161.2121900	-1.524e-002	1.000e-003	1.466e-002	1.469e+001	-1.115e-002
39161.2125400	-1.525e-002	1.000e-003	1.693e-002	1.465e+001	-1.138e-002
39161.2128800	-1.525e-002	1.000e-003	1.584e-002	1.465e+001	-1.138e-002
39161.2132300	-1.525e-002	1.000e-003	1.466e-002	1.465e+001	-1.138e-002
39161.2135800	-1.525e-002	1.000e-003	1.466e-002	1.465e+001	-1.122e-002
39161.2139300	-1.525e-002	1.000e-003	1.466e-002	1.465e+001	-1.122e-002
39161.2142700	-1.524e-002	1.000e-003	1.339e-002	1.469e+001	-1.099e-002
39161.2146200	-1.524e-002	1.000e-003	1.339e-002	1.469e+001	-1.099e-002
39161.2149700	-1.524e-002	1.000e-003	1.466e-002	1.465e+001	-1.122e-002
39161.2153100	-1.524e-002	1.000e-003	1.693e-002	1.465e+001	-1.122e-002
39161.2156600	-1.524e-002	1.000e-003	1.339e-002	1.465e+001	-1.122e-002
39161.2160100	-1.524e-002	1.000e-003	1.339e-002	1.465e+001	-1.122e-002
39161.2163600	-1.524e-002	1.000e-003	1.584e-002	1.465e+001	-1.122e-002
39161.2167000	-1.524e-002	1.000e-003	1.466e-002	1.465e+001	-1.122e-002
39161.2170500	-1.522e-002	1.000e-003	1.209e-001	1.469e+001	-1.115e-002
39161.2174000	1.614e+001	2.494e+000	2.096e-001	1.477e+001	3.130e+000
