Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39103.9521700	1.236e+001	6.722e+000	1.688e-001	1.833e+001	7.512e+000
39103.9525200	1.086e+001	4.682e+000	1.412e-001	1.869e+001	5.299e+000
39103.9528700	2.987e+001	1.524e+001	1.479e-001	1.897e+001	1.709e+001
39103.9532200	2.937e+001	7.588e+000	2.344e-001	1.917e+001	8.937e+000
39103.9535600	1.687e+001	3.593e+000	1.636e-001	1.933e+001	4.319e+000
39103.9539100	2.252e+000	1.815e+000	1.398e-001	1.945e+001	3.584e+000
39103.9542600	8.615e+000	5.290e+000	1.383e-001	1.953e+001	5.878e+000
39103.9546100	5.251e+000	4.403e+000	2.426e-001	1.961e+001	4.835e+000
39103.9549500	7.491e+000	4.676e+000	1.466e-002	1.949e+001	5.192e+000
39103.9553000	7.922e+000	5.115e+000	1.693e-002	1.929e+001	5.671e+000
39103.9556500	7.836e+000	5.088e+000	1.584e-002	1.913e+001	5.641e+000
39103.9559900	7.720e+000	4.939e+000	1.584e-002	1.897e+001	5.478e+000
39103.9563400	7.826e+000	4.894e+000	1.339e-002	1.885e+001	5.434e+000
39103.9566900	7.766e+000	4.841e+000	1.339e-002	1.865e+001	5.376e+000
39103.9570400	7.596e+000	4.825e+000	1.339e-002	1.853e+001	5.354e+000
39103.9573800	7.609e+000	4.784e+000	1.796e-002	1.841e+001	5.311e+000
39103.9577300	7.653e+000	4.823e+000	1.339e-002	1.829e+001	5.353e+000
39103.9580800	7.605e+000	4.685e+000	1.466e-002	1.817e+001	5.205e+000
39103.9584200	7.747e+000	4.806e+000	1.796e-002	1.809e+001	5.338e+000
39103.9587700	7.822e+000	4.945e+000	1.893e-002	1.797e+001	5.488e+000
39103.9591200	7.968e+000	5.072e+000	1.693e-002	1.789e+001	5.628e+000
39103.9594700	7.919e+000	4.887e+000	1.584e-002	1.777e+001	5.429e+000
39103.9598100	7.813e+000	4.855e+000	1.466e-002	1.769e+001	5.393e+000
39103.9601600	7.933e+000	4.968e+000	1.339e-002	1.765e+001	5.516e+000
39103.9605100	7.979e+000	4.945e+000	1.339e-002	1.753e+001	5.493e+000
39103.9608600	7.903e+000	4.913e+000	1.466e-002	1.745e+001	5.456e+000
39103.9612000	7.923e+000	4.960e+000	1.466e-002	1.737e+001	5.507e+000
39103.9615500	8.175e+000	5.113e+000	1.893e-002	1.733e+001	5.678e+000
39103.9619000	8.098e+000	5.080e+000	1.584e-002	1.725e+001	5.640e+000
39103.9622400	8.059e+000	4.990e+000	1.466e-002	1.721e+001	5.543e+000
39103.9625900	7.957e+000	5.006e+000	1.197e-002	1.717e+001	5.557e+000
39103.9629400	8.112e+000	5.058e+000	1.197e-002	1.713e+001	5.617e+000
39103.9632900	7.977e+000	4.971e+000	1.466e-002	1.709e+001	5.520e+000
39103.9636300	7.876e+000	4.925e+000	1.197e-002	1.705e+001	5.469e+000
