Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39566.5976100	1.828e+001	1.633e+001	3.926e-002	2.339e+001	1.790e+001
39566.5979500	1.957e+001	1.765e+001	9.060e-002	2.351e+001	1.934e+001
39566.5983000	1.953e+001	1.743e+001	7.737e-002	2.363e+001	1.911e+001
39566.5986500	1.713e+001	1.488e+001	1.347e-001	2.371e+001	1.632e+001
39566.5990000	1.508e+001	1.290e+001	1.409e-001	2.379e+001	1.416e+001
39566.5993400	1.158e+001	9.436e+000	3.224e-002	2.383e+001	1.037e+001
39566.5996900	1.223e+001	1.021e+001	1.176e-001	2.383e+001	1.122e+001
39566.6000400	1.079e+001	8.749e+000	1.298e-001	2.379e+001	9.620e+000
39566.6003800	1.055e+001	8.366e+000	1.329e-001	2.363e+001	9.205e+000
39566.6007300	8.413e+000	6.588e+000	1.142e-001	2.339e+001	7.252e+000
39566.6010800	1.281e+001	1.037e+001	1.370e-001	2.335e+001	1.140e+001
39566.6014300	1.448e+001	1.207e+001	9.178e-002	2.343e+001	1.326e+001
39566.6017700	7.212e+000	5.408e+000	1.285e-001	2.351e+001	5.962e+000
39566.6021200	9.855e+000	7.367e+000	5.219e-002	2.351e+001	8.123e+000
39566.6024700	1.071e+001	8.117e+000	8.980e-002	2.359e+001	8.945e+000
39566.6028100	8.757e+000	6.831e+000	9.313e-002	2.367e+001	7.521e+000
39566.6031600	4.251e+000	2.939e+000	1.276e-001	2.367e+001	3.250e+000
39566.6035100	5.520e+000	4.194e+000	1.381e-001	2.363e+001	4.621e+000
39566.6038600	6.838e+000	5.389e+000	1.263e-001	2.359e+001	5.931e+000
39566.6042000	1.191e+001	9.254e+000	6.852e-002	2.363e+001	1.019e+001
39566.6045500	9.844e+000	7.376e+000	9.964e-002	2.367e+001	8.132e+000
39566.6049000	5.904e+000	6.127e+000	1.039e-001	2.367e+001	6.688e+000
39566.6052500	4.218e+000	6.239e+000	8.530e-002	2.367e+001	1.116e+001
39566.6055900	5.727e+000	6.333e+000	1.000e-001	2.371e+001	1.180e+001
39566.6059400	5.101e+000	3.657e+000	4.520e-002	2.379e+001	7.403e+000
39566.6062900	5.396e+000	4.562e+000	5.648e-002	2.387e+001	8.919e+000
39566.6066300	5.637e+000	5.482e+000	4.191e-002	2.391e+001	1.044e+001
39566.6069800	6.884e+000	7.817e+000	9.139e-002	2.395e+001	1.451e+001
39566.6073300	6.814e+000	7.464e+000	5.421e-002	2.403e+001	1.393e+001
39566.6076800	7.085e+000	9.882e+000	4.440e-002	2.403e+001	1.781e+001
39566.6080200	1.019e+001	1.876e+001	4.714e-002	2.407e+001	3.275e+001
39566.6083700	9.320e+000	1.533e+001	6.250e-002	2.411e+001	2.709e+001
39566.6087200	5.137e+000	4.644e+000	3.542e-002	2.415e+001	8.962e+000
39566.6090600	5.563e+000	5.156e+000	8.738e-002	2.423e+001	9.905e+000
39566.6094100	5.633e+000	4.813e+000	8.509e-002	2.427e+001	9.390e+000
39566.6097600	5.485e+000	4.577e+000	6.279e-002	2.431e+001	8.972e+000
39566.6101100	5.602e+000	4.984e+000	8.382e-002	2.439e+001	9.648e+000
