Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39555.2503800	-2.408e-002	2.445e-002	1.584e-002	2.149e+001	3.043e-002
39555.2507300	-2.408e-002	2.445e-002	1.584e-002	2.149e+001	3.043e-002
39555.2510800	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2514300	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2517700	-2.408e-002	2.445e-002	1.466e-002	2.149e+001	3.043e-002
39555.2521200	-2.405e-002	2.472e-002	1.693e-002	2.153e+001	3.086e-002
39555.2524700	-2.408e-002	2.445e-002	1.466e-002	2.149e+001	3.043e-002
39555.2528100	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2531600	-2.408e-002	2.445e-002	1.693e-002	2.149e+001	3.043e-002
39555.2535100	-2.405e-002	2.472e-002	1.693e-002	2.153e+001	3.086e-002
39555.2538600	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2542000	-2.408e-002	2.445e-002	1.466e-002	2.149e+001	3.043e-002
39555.2545500	-2.408e-002	2.445e-002	1.339e-002	2.149e+001	3.043e-002
39555.2549000	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2552500	-2.408e-002	2.445e-002	1.693e-002	2.149e+001	3.043e-002
39555.2555900	-2.405e-002	2.472e-002	1.693e-002	2.153e+001	3.086e-002
39555.2559400	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2562900	-2.408e-002	2.445e-002	1.466e-002	2.149e+001	3.043e-002
39555.2566300	-2.405e-002	2.472e-002	1.197e-002	2.153e+001	3.086e-002
39555.2569800	-2.408e-002	2.445e-002	1.584e-002	2.149e+001	3.043e-002
39555.2573300	-2.408e-002	2.445e-002	1.584e-002	2.149e+001	3.043e-002
39555.2576800	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2580200	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2583700	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2587200	-2.405e-002	2.472e-002	1.693e-002	2.153e+001	3.086e-002
39555.2590600	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2594100	-2.408e-002	2.445e-002	1.584e-002	2.149e+001	3.043e-002
39555.2597600	-2.408e-002	2.445e-002	1.584e-002	2.149e+001	3.043e-002
39555.2601100	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2604500	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2608000	-2.405e-002	2.472e-002	1.466e-002	2.153e+001	3.086e-002
39555.2611500	-2.405e-002	2.472e-002	1.796e-002	2.153e+001	3.086e-002
39555.2615000	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2618400	-2.408e-002	2.445e-002	1.466e-002	2.149e+001	3.043e-002
39555.2621900	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
39555.2625400	-2.405e-002	2.472e-002	1.339e-002	2.153e+001	3.086e-002
39555.2628800	-2.408e-002	2.445e-002	1.584e-002	2.149e+001	3.043e-002
39555.2632300	-2.405e-002	2.472e-002	1.466e-002	2.153e+001	3.086e-002
39555.2635800	-2.405e-002	2.472e-002	1.466e-002	2.153e+001	3.086e-002
39555.2639300	-2.405e-002	2.472e-002	1.584e-002	2.153e+001	3.086e-002
