Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39509.3055560	5.700e+002	8.880e+002	7.030e-002	1.730e+001	1.580e+003
39509.3059030	6.270e+002	9.580e+002	7.330e-002	1.770e+001	1.710e+003
39509.3062500	6.720e+002	1.010e+003	7.620e-002	1.810e+001	1.810e+003
39509.3065970	1.460e+003	2.180e+003	9.540e-002	1.840e+001	3.890e+003
39509.3069440	6.980e+002	1.200e+003	6.770e-002	1.870e+001	2.110e+003
39509.3072920	8.340e+002	1.330e+003	5.930e-002	1.910e+001	2.360e+003
39509.3076390	9.180e+002	1.490e+003	6.360e-002	1.950e+001	2.630e+003
39509.3079860	8.690e+002	1.430e+003	6.720e-002	1.980e+001	2.530e+003
39509.3083330	6.890e+002	1.270e+003	5.350e-002	2.020e+001	2.210e+003
39509.3086810	7.180e+002	1.320e+003	5.420e-002	2.050e+001	2.310e+003
39509.3090280	9.760e+002	1.550e+003	6.770e-002	2.090e+001	2.740e+003
39509.3093750	9.610e+002	1.580e+003	5.990e-002	2.130e+001	2.800e+003
39509.3097220	1.070e+003	1.620e+003	6.250e-002	2.170e+001	2.890e+003
39509.3100690	6.330e+002	1.240e+003	6.450e-002	2.200e+001	2.160e+003
39509.3104170	7.350e+002	1.410e+003	5.390e-002	2.230e+001	2.450e+003
39509.3107640	8.430e+002	1.510e+003	6.340e-002	2.270e+001	2.640e+003
39509.3111110	8.120e+002	1.430e+003	7.640e-002	2.300e+001	2.510e+003
39509.3114580	8.220e+002	1.490e+003	5.520e-002	2.330e+001	2.610e+003
39509.3118060	7.880e+002	1.500e+003	5.710e-002	2.350e+001	2.600e+003
39509.3121530	5.240e+002	1.070e+003	5.900e-002	2.380e+001	1.850e+003
39509.3125000	6.080e+002	1.200e+003	5.680e-002	2.400e+001	2.090e+003
39509.3128470	6.860e+002	1.280e+003	5.220e-002	2.420e+001	2.230e+003
39509.3131940	6.710e+002	1.260e+003	5.650e-002	2.440e+001	2.200e+003
39509.3135420	6.350e+002	1.200e+003	6.110e-002	2.460e+001	2.090e+003
39509.3138890	5.840e+002	1.120e+003	5.390e-002	2.480e+001	1.950e+003
39509.3142360	6.980e+002	1.300e+003	5.800e-002	2.500e+001	2.270e+003
39509.3145830	5.070e+002	1.020e+003	5.490e-002	2.520e+001	1.760e+003
39509.3149310	5.780e+002	1.150e+003	5.520e-002	2.540e+001	1.990e+003
39509.3152780	6.250e+002	1.270e+003	6.360e-002	2.550e+001	2.200e+003
39509.3156250	9.170e+002	1.740e+003	8.140e-002	2.570e+001	3.030e+003
39509.3159720	9.790e+002	1.750e+003	7.990e-002	2.570e+001	3.070e+003
39509.3163190	5.300e+002	8.530e+002	6.280e-002	2.570e+001	1.510e+003
39509.3166670	2.920e+002	5.030e+002	6.770e-002	2.570e+001	8.840e+002
39509.3170140	2.820e+002	4.950e+002	5.550e-002	2.580e+001	8.680e+002
39509.3173610	2.920e+002	5.840e+002	6.160e-002	2.590e+001	1.010e+003
39509.3177080	4.250e+002	8.440e+002	6.280e-002	2.590e+001	1.460e+003
39509.3180560	5.700e+002	1.040e+003	6.960e-002	2.590e+001	1.810e+003
39509.3184030	6.610e+002	1.110e+003	5.990e-002	2.600e+001	1.960e+003
39509.3187500	7.590e+002	1.280e+003	7.640e-002	2.610e+001	2.250e+003
39509.3190970	8.170e+002	1.400e+003	6.930e-002	2.620e+001	2.470e+003
39509.3194440	5.820e+002	1.010e+003	5.770e-002	2.630e+001	1.770e+003
39509.3197920	5.270e+002	8.740e+002	7.110e-002	2.640e+001	1.540e+003
39509.3201390	6.120e+002	9.830e+002	6.770e-002	2.640e+001	1.740e+003
39509.3204860	9.040e+002	1.530e+003	6.960e-002	2.650e+001	2.700e+003
39509.3208330	7.060e+002	1.290e+003	8.400e-002	2.650e+001	2.260e+003
39509.3211810	4.250e+002	7.960e+002	8.360e-002	2.660e+001	1.390e+003
39509.3215280	5.230e+002	9.790e+002	7.230e-002	2.660e+001	1.710e+003
39509.3218750	6.750e+002	1.180e+003	5.900e-002	2.670e+001	2.070e+003
39509.3222220	6.470e+002	1.150e+003	6.130e-002	2.670e+001	2.020e+003
39509.3225690	5.810e+002	1.070e+003	6.080e-002	2.680e+001	1.860e+003
39509.3229170	7.580e+002	1.420e+003	6.390e-002	2.690e+001	2.470e+003
39509.3232640	8.640e+002	1.430e+003	8.080e-002	2.690e+001	2.530e+003
39509.3236110	8.740e+002	1.430e+003	7.550e-002	2.690e+001	2.530e+003
39509.3239580	9.080e+002	1.490e+003	6.130e-002	2.690e+001	2.640e+003
39509.3243060	8.640e+002	1.400e+003	6.670e-002	2.700e+001	2.470e+003
39509.3246530	8.570e+002	1.360e+003	8.030e-002	2.710e+001	2.410e+003
39509.3250000	5.970e+002	1.090e+003	7.010e-002	2.710e+001	1.900e+003
39509.3253470	6.810e+002	1.170e+003	8.080e-002	2.710e+001	2.050e+003
39509.3256940	5.040e+002	8.920e+002	8.880e-002	2.710e+001	1.560e+003
39509.3260420	6.830e+002	1.170e+003	7.110e-002	2.710e+001	2.050e+003
39509.3263890	7.700e+002	1.340e+003	7.330e-002	2.700e+001	2.350e+003
39509.3267360	8.840e+002	1.510e+003	9.910e-002	2.700e+001	2.650e+003
39509.3270830	8.600e+002	1.520e+003	8.120e-002	2.700e+001	2.660e+003
39509.3274310	7.850e+002	1.350e+003	7.310e-002	2.710e+001	2.380e+003
39509.3277780	1.070e+003	1.870e+003	7.030e-002	2.710e+001	3.290e+003
39509.3281250	8.670e+002	1.500e+003	9.240e-002	2.710e+001	2.640e+003
39509.3284720	8.570e+002	1.490e+003	7.810e-002	2.710e+001	2.620e+003
39509.3288190	5.640e+002	9.550e+002	7.900e-002	2.700e+001	1.680e+003
39509.3291670	9.330e+002	1.610e+003	8.760e-002	2.700e+001	2.830e+003
