Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39532.2295500	6.189e+000	3.029e+000	7.897e-002	2.357e+001	3.404e+000
39532.2299000	3.181e+002	1.709e+002	1.259e-001	2.357e+001	1.911e+002
39532.2302500	2.759e+002	1.445e+002	9.352e-002	2.405e+001	1.617e+002
39532.2305900	2.821e+002	1.498e+002	1.281e-001	2.445e+001	1.676e+002
39532.2309400	2.144e+002	1.122e+002	7.159e-002	2.489e+001	1.256e+002
39532.2312900	2.665e+002	1.439e+002	1.071e-001	2.533e+001	1.609e+002
39532.2316300	2.089e+002	1.189e+002	8.143e-002	2.561e+001	1.326e+002
39532.2319800	2.280e+002	1.210e+002	9.801e-002	2.585e+001	1.354e+002
39532.2323300	2.090e+002	1.070e+002	7.897e-002	2.621e+001	1.199e+002
39532.2326800	2.792e+002	1.479e+002	1.064e-001	2.653e+001	1.655e+002
39532.2330200	3.874e+002	2.173e+002	1.020e-001	2.677e+001	2.424e+002
39532.2333700	2.119e+002	1.126e+002	9.000e-002	2.705e+001	1.259e+002
39532.2337200	2.164e+002	1.139e+002	9.635e-002	2.725e+001	1.274e+002
39532.2340600	2.014e+002	1.016e+002	9.119e-002	2.749e+001	1.140e+002
39532.2344100	3.644e+002	2.069e+002	1.351e-001	2.765e+001	2.308e+002
39532.2347600	4.305e+002	2.478e+002	1.410e-001	2.773e+001	2.762e+002
39532.2351100	2.216e+002	1.200e+002	1.134e-001	2.785e+001	1.341e+002
39532.2354500	2.279e+002	1.222e+002	8.296e-002	2.801e+001	1.367e+002
39532.2358000	2.202e+002	1.168e+002	8.614e-002	2.809e+001	1.307e+002
39532.2361500	2.240e+002	1.201e+002	1.079e-001	2.829e+001	1.343e+002
39532.2365000	2.793e+002	1.570e+002	6.852e-002	2.841e+001	1.752e+002
39532.2368400	1.646e+002	9.057e+001	1.020e-001	2.841e+001	1.012e+002
39532.2371900	3.547e+002	2.026e+002	1.047e-001	2.837e+001	2.259e+002
39532.2375400	3.534e+002	1.956e+002	7.525e-002	2.841e+001	2.184e+002
39532.2378800	3.063e+002	1.727e+002	1.145e-001	2.833e+001	1.926e+002
39532.2382300	3.121e+002	1.759e+002	1.462e-001	2.829e+001	1.962e+002
39532.2385800	2.614e+002	1.431e+002	7.501e-002	2.829e+001	1.599e+002
39532.2389300	3.465e+002	1.954e+002	1.148e-001	2.833e+001	2.180e+002
39532.2392700	2.506e+002	1.385e+002	9.428e-002	2.837e+001	1.547e+002
39532.2396200	1.840e+001	8.673e+000	1.398e-001	2.797e+001	9.764e+000
39532.2399700	2.082e+001	9.860e+000	9.541e-002	2.717e+001	1.110e+001
39532.2403100	2.211e+001	1.122e+001	1.312e-001	2.653e+001	1.258e+001
39532.2406600	1.892e+001	9.247e+000	1.088e-001	2.625e+001	1.039e+001
39532.2410100	3.634e+001	1.971e+001	1.239e-001	2.621e+001	2.202e+001
39532.2413600	2.186e+001	1.180e+001	1.703e-001	2.601e+001	1.319e+001
39532.2417000	5.171e+000	3.012e+000	1.287e-001	2.561e+001	3.355e+000
39532.2420500	4.995e+000	2.070e+000	9.783e-002	2.505e+001	2.348e+000
39532.2424000	1.362e+001	5.182e+000	1.047e-001	2.469e+001	5.911e+000
39532.2427500	6.760e+000	4.377e+000	1.230e-001	2.429e+001	4.852e+000
39532.2430900	6.232e+000	6.257e+000	1.025e-001	2.393e+001	6.835e+000
39532.2434400	4.010e+001	2.884e+001	9.139e-002	2.357e+001	3.184e+001
39532.2437900	2.004e+001	1.378e+001	1.007e-001	2.337e+001	1.524e+001
39532.2441300	4.156e+001	3.462e+001	8.819e-002	2.329e+001	3.804e+001
39532.2444800	2.539e+001	2.462e+001	1.107e-001	2.317e+001	2.692e+001
39532.2448300	2.715e+001	1.901e+001	8.274e-002	2.317e+001	2.101e+001
39532.2451800	2.800e+001	1.850e+001	8.360e-002	2.313e+001	2.050e+001
39532.2455200	2.467e+001	1.991e+001	9.255e-002	2.309e+001	2.189e+001
39532.2458700	3.134e+001	2.330e+001	8.467e-002	2.305e+001	2.570e+001
39532.2462200	1.999e+001	1.371e+001	1.097e-001	2.293e+001	1.517e+001
39532.2465600	1.366e+001	9.689e+000	9.485e-002	2.301e+001	1.070e+001
39532.2469100	2.244e+001	1.620e+001	9.928e-002	2.305e+001	1.789e+001
39532.2472600	2.546e+001	2.211e+001	8.445e-002	2.309e+001	2.425e+001
39532.2476100	4.707e+001	5.246e+001	1.194e-001	2.321e+001	5.715e+001
39532.2479500	4.677e+001	5.369e+001	5.388e-002	2.333e+001	5.846e+001
39532.2483000	5.451e+001	6.209e+001	9.910e-002	2.333e+001	6.762e+001
39532.2486500	5.040e+001	5.786e+001	8.738e-002	2.333e+001	6.299e+001
39532.2490000	5.917e+001	6.683e+001	6.956e-002	2.329e+001	7.279e+001
39532.2493400	5.754e+001	6.709e+001	8.900e-002	2.325e+001	7.301e+001
39532.2496900	1.969e+001	1.408e+001	1.382e-001	2.325e+001	1.555e+001
39532.2500400	5.080e+000	4.899e+000	8.940e-002	2.333e+001	5.358e+000
39532.2503800	6.142e-001	5.989e-001	7.134e-002	2.261e+001	6.549e-001
39532.2507300	5.632e-001	4.333e-001	9.158e-002	2.153e+001	4.773e-001
