Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39498.3233000	8.192e+001	7.774e+001	1.068e-001	2.141e+001	8.506e+001
39498.3236500	6.373e+001	6.126e+001	8.980e-002	2.161e+001	6.701e+001
39498.3240000	6.124e+001	5.761e+001	6.076e-002	2.177e+001	6.305e+001
39498.3243400	7.959e+001	7.573e+001	1.027e-001	2.193e+001	8.285e+001
39498.3246900	1.069e+002	1.021e+002	8.593e-002	2.205e+001	1.117e+002
39498.3250400	1.226e+002	1.128e+002	7.549e-002	2.217e+001	1.236e+002
39498.3253800	7.460e+001	7.643e+001	5.421e-002	2.225e+001	8.345e+001
39498.3257300	8.912e+001	8.834e+001	8.488e-002	2.233e+001	9.655e+001
39498.3260800	1.165e+002	1.088e+002	4.559e-002	2.241e+001	1.191e+002
39498.3264300	1.110e+002	1.042e+002	4.016e-002	2.249e+001	1.140e+002
39498.3267700	8.700e+001	8.516e+001	6.105e-002	2.257e+001	9.310e+001
39498.3271200	9.037e+001	8.818e+001	6.878e-002	2.261e+001	9.641e+001
39498.3274700	6.323e+001	6.737e+001	5.454e-002	2.265e+001	7.348e+001
39498.3278100	6.473e+001	6.564e+001	5.835e-002	2.273e+001	7.169e+001
39498.3281600	7.496e+001	8.190e+001	7.109e-002	2.273e+001	8.928e+001
39498.3285100	7.905e+001	8.282e+001	7.357e-002	2.277e+001	9.038e+001
39498.3288600	6.478e+001	7.275e+001	7.283e-002	2.281e+001	7.924e+001
39498.3292000	6.057e+001	7.464e+001	6.392e-002	2.285e+001	8.114e+001
39498.3295500	4.502e+001	5.011e+001	1.196e-001	2.289e+001	5.460e+001
39498.3299000	3.844e+001	3.834e+001	9.635e-002	2.289e+001	4.190e+001
39498.3302500	4.728e+001	4.985e+001	9.856e-002	2.289e+001	5.439e+001
39498.3305900	5.044e+001	6.195e+001	6.420e-002	2.297e+001	6.734e+001
39498.3309400	4.897e+001	5.833e+001	6.448e-002	2.301e+001	6.345e+001
39498.3312900	6.615e+001	4.660e+001	7.829e-002	2.301e+001	9.472e+001
39498.3316300	5.957e+001	4.237e+001	6.336e-002	2.305e+001	8.593e+001
39498.3319800	5.609e+001	3.910e+001	6.046e-002	2.305e+001	7.968e+001
39498.3323300	5.873e+001	4.001e+001	9.079e-002	2.313e+001	8.196e+001
39498.3326800	6.124e+001	7.784e+001	6.279e-002	2.317e+001	8.455e+001
39498.3330200	6.880e+001	4.788e+001	7.134e-002	2.317e+001	9.760e+001
39498.3333700	6.854e+001	8.617e+001	8.360e-002	2.317e+001	9.363e+001
39498.3337200	6.626e+001	8.107e+001	6.308e-002	2.317e+001	8.814e+001
39498.3340600	6.196e+001	7.350e+001	4.789e-002	2.321e+001	7.996e+001
39498.3344100	6.704e+001	8.112e+001	9.783e-002	2.321e+001	8.822e+001
39498.3347600	6.313e+001	7.937e+001	4.676e-002	2.321e+001	8.624e+001
39498.3351100	6.831e+001	8.428e+001	1.007e-001	2.321e+001	9.161e+001
