Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39559.5524800	-1.424e-002	9.362e-003	1.197e-002	2.065e+001	1.001e-002
39559.5528300	-1.422e-002	9.596e-003	1.197e-002	2.069e+001	1.038e-002
39559.5531700	-1.422e-002	9.596e-003	1.339e-002	2.069e+001	1.038e-002
39559.5535200	-1.423e-002	9.518e-003	1.339e-002	2.065e+001	1.026e-002
39559.5538700	-1.421e-002	9.593e-003	1.197e-002	2.069e+001	1.038e-002
39559.5542100	-1.421e-002	9.593e-003	1.197e-002	2.069e+001	1.038e-002
39559.5545600	-1.421e-002	8.648e-003	1.197e-002	2.069e+001	8.898e-003
39559.5549100	-1.420e-002	1.056e-002	1.197e-002	2.069e+001	1.190e-002
39559.5552600	-1.420e-002	1.007e-002	1.339e-002	2.069e+001	1.113e-002
39559.5556000	-1.418e-002	1.007e-002	1.197e-002	2.069e+001	1.113e-002
39559.5559500	-1.417e-002	1.007e-002	8.467e-003	2.069e+001	1.113e-002
39559.5563000	4.077e-001	1.951e+000	2.046e-001	2.073e+001	3.191e+000
39559.5566500	1.568e+002	1.693e+002	2.209e-001	2.121e+001	3.168e+002
39559.5569900	9.086e+001	1.009e+002	1.697e-001	2.193e+001	1.100e+002
39559.5573400	6.833e+001	6.396e+001	1.256e-001	2.257e+001	1.227e+002
39559.5576900	1.421e+002	1.056e+002	1.147e-001	2.289e+001	2.120e+002
39559.5580300	1.870e+002	2.444e+002	9.040e-002	2.333e+001	4.444e+002
39559.5583800	2.128e+002	3.035e+002	6.852e-002	2.365e+001	5.455e+002
39559.5587300	9.836e+001	6.849e+001	1.173e-001	2.397e+001	1.396e+002
39559.5590800	3.454e+001	2.234e+001	7.454e-002	2.409e+001	2.477e+001
39559.5594200	4.307e+001	2.853e+001	1.181e-001	2.429e+001	3.160e+001
39559.5597700	5.326e+001	3.498e+001	1.106e-001	2.449e+001	3.876e+001
39559.5601200	3.552e+001	2.218e+001	7.852e-002	2.473e+001	2.463e+001
39559.5604600	3.214e+001	2.060e+001	6.826e-002	2.497e+001	2.285e+001
39559.5608100	3.674e+001	2.517e+001	1.185e-001	2.521e+001	2.784e+001
39559.5611600	3.120e+001	2.124e+001	6.747e-002	2.541e+001	2.350e+001
39559.5615100	3.267e+001	2.248e+001	8.445e-002	2.561e+001	2.486e+001
39559.5618500	3.394e+001	2.341e+001	1.046e-001	2.581e+001	2.589e+001
39559.5622000	3.440e+001	2.338e+001	1.231e-001	2.593e+001	2.588e+001
39559.5625500	4.397e+001	2.980e+001	1.073e-001	2.601e+001	3.298e+001
39559.5629000	3.529e+001	2.463e+001	5.388e-002	2.609e+001	2.723e+001
39559.5632400	3.547e+001	2.258e+001	7.714e-002	2.617e+001	2.506e+001
39559.5635900	1.028e+002	7.533e+001	1.059e-001	2.617e+001	1.518e+002
39559.5639400	3.877e+002	5.508e+002	5.287e-002	2.609e+001	9.905e+002
39559.5642800	4.469e+002	6.679e+002	7.259e-002	2.613e+001	1.193e+003
39559.5646300	4.762e+002	7.114e+002	5.388e-002	2.621e+001	1.271e+003
39559.5649800	5.277e+002	8.015e+002	3.739e-002	2.629e+001	1.429e+003
39559.5653300	5.195e+002	7.725e+002	3.387e-002	2.633e+001	1.381e+003
39559.5656700	4.860e+002	7.024e+002	5.388e-002	2.641e+001	1.260e+003
39559.5660200	4.692e+002	6.729e+002	8.634e-002	2.645e+001	1.208e+003
39559.5663700	5.364e+002	8.130e+002	3.279e-002	2.649e+001	1.450e+003
39559.5667100	5.157e+002	7.618e+002	3.279e-002	2.649e+001	1.363e+003
39559.5670600	4.999e+002	7.462e+002	4.104e-002	2.657e+001	1.333e+003
39559.5674100	4.732e+002	7.043e+002	9.783e-002	2.661e+001	1.259e+003
39559.5677600	4.375e+002	6.645e+002	1.118e-001	2.669e+001	1.185e+003
39559.5681000	3.483e+002	4.887e+002	8.920e-002	2.669e+001	8.801e+002
39559.5684500	3.400e+002	4.619e+002	4.060e-002	2.657e+001	8.354e+002
39559.5688000	3.164e+002	4.221e+002	3.333e-002	2.641e+001	7.653e+002
39559.5691500	3.382e+002	4.748e+002	1.073e-001	2.633e+001	8.550e+002
39559.5694900	3.237e+002	4.524e+002	1.016e-001	2.625e+001	8.151e+002
39559.5698400	3.353e+002	4.615e+002	9.178e-002	2.617e+001	8.332e+002
39559.5701900	3.571e+002	5.019e+002	1.016e-001	2.617e+001	9.037e+002
39559.5705300	3.062e+002	4.434e+002	1.357e-001	2.617e+001	7.954e+002
39559.5708800	4.147e+002	6.262e+002	9.579e-002	2.613e+001	1.117e+003
39559.5712300	3.925e+002	5.781e+002	1.239e-001	2.617e+001	1.035e+003
39559.5715800	3.341e+002	4.583e+002	9.598e-002	2.625e+001	8.278e+002
