Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39531.5420400	1.384e+002	1.949e+002	4.233e-002	2.627e+001	3.508e+002
39531.5423900	1.357e+002	1.853e+002	4.599e-002	2.627e+001	3.349e+002
39531.5427300	1.450e+002	2.006e+002	7.987e-002	2.627e+001	3.619e+002
39531.5430800	1.514e+002	2.056e+002	5.520e-002	2.627e+001	3.719e+002
39531.5434300	1.637e+002	2.124e+002	3.833e-002	2.627e+001	3.866e+002
39531.5437800	1.611e+002	2.035e+002	2.540e-002	2.627e+001	3.719e+002
39531.5441200	1.550e+002	1.940e+002	3.224e-002	2.627e+001	3.549e+002
39531.5444700	1.538e+002	1.891e+002	2.677e-002	2.627e+001	3.468e+002
39531.5448200	1.300e+002	1.631e+002	8.940e-002	2.631e+001	2.983e+002
39531.5451600	1.260e+002	1.655e+002	5.287e-002	2.631e+001	3.006e+002
39531.5455100	9.891e+001	1.430e+002	6.667e-002	2.635e+001	2.566e+002
39531.5458600	7.320e+001	1.100e+002	4.676e-002	2.635e+001	1.964e+002
39531.5462100	9.968e+001	1.416e+002	4.752e-002	2.635e+001	2.546e+002
39531.5465500	1.070e+002	1.527e+002	9.040e-002	2.639e+001	2.743e+002
39531.5469000	7.237e+001	1.122e+002	6.105e-002	2.639e+001	1.996e+002
39531.5472500	6.900e+001	1.083e+002	3.592e-002	2.631e+001	1.924e+002
39531.5475900	6.711e+001	1.053e+002	3.833e-002	2.627e+001	1.871e+002
39531.5479400	7.031e+001	1.093e+002	5.648e-002	2.623e+001	1.943e+002
39531.5482900	7.000e+001	1.088e+002	6.392e-002	2.619e+001	1.934e+002
39531.5486400	7.192e+001	1.122e+002	5.987e-002	2.615e+001	1.994e+002
39531.5489800	6.806e+001	1.066e+002	4.275e-002	2.611e+001	1.894e+002
39531.5493300	6.806e+001	1.066e+002	5.388e-002	2.611e+001	1.894e+002
39531.5496800	6.726e+001	1.049e+002	5.219e-002	2.611e+001	1.865e+002
39531.5500300	6.886e+001	1.074e+002	3.691e-002	2.611e+001	1.909e+002
39531.5503700	6.800e+001	1.069e+002	4.973e-002	2.603e+001	1.898e+002
39531.5507200	7.526e+001	1.150e+002	7.829e-002	2.599e+001	2.050e+002
39531.5510700	7.100e+001	1.106e+002	3.168e-002	2.603e+001	1.966e+002
39531.5514100	6.562e+001	1.045e+002	4.937e-002	2.599e+001	1.853e+002
39531.5517600	6.514e+001	1.038e+002	5.045e-002	2.603e+001	1.840e+002
39531.5521100	6.440e+001	1.031e+002	4.864e-002	2.607e+001	1.827e+002
39531.5524600	6.593e+001	1.042e+002	7.643e-002	2.607e+001	1.849e+002
39531.5528000	6.365e+001	1.010e+002	3.833e-002	2.607e+001	1.792e+002
39531.5531500	6.316e+001	1.011e+002	4.937e-002	2.607e+001	1.792e+002
39531.5535000	6.593e+001	1.046e+002	7.159e-002	2.607e+001	1.856e+002
39531.5538400	6.884e+001	1.097e+002	4.317e-002	2.607e+001	1.944e+002
39531.5541900	6.777e+001	1.070e+002	6.720e-002	2.607e+001	1.900e+002
39531.5545400	2.002e+001	1.907e+001	9.371e-002	2.591e+001	3.645e+001
39531.5548900	4.018e+001	4.709e+001	1.262e-001	2.555e+001	8.698e+001
39531.5552300	4.017e+001	4.350e+001	1.273e-001	2.519e+001	8.134e+001
39531.5555800	3.380e+001	3.034e+001	1.114e-001	2.487e+001	5.863e+001
39531.5559300	8.800e+001	1.246e+002	1.042e-001	2.467e+001	2.241e+002
39531.5562800	9.526e+001	1.261e+002	6.956e-002	2.475e+001	2.289e+002
39531.5566200	8.958e+001	1.189e+002	7.007e-002	2.491e+001	2.158e+002
39531.5569700	9.708e+001	1.309e+002	8.758e-002	2.511e+001	2.370e+002
39531.5573200	2.310e+001	2.421e+001	1.752e-001	2.519e+001	4.552e+001
39531.5576600	1.158e+001	1.183e+001	9.217e-002	2.523e+001	2.233e+001
39531.5580100	1.362e+001	1.577e+001	4.480e-002	2.531e+001	2.918e+001
39531.5583600	1.402e+001	1.878e+001	8.509e-002	2.539e+001	3.404e+001
39531.5587100	1.410e+001	1.909e+001	4.275e-002	2.551e+001	3.455e+001
39531.5590500	1.401e+001	1.884e+001	3.387e-002	2.563e+001	3.412e+001
39531.5594000	1.420e+001	1.896e+001	2.240e-002	2.575e+001	3.437e+001
39531.5597500	1.474e+001	1.979e+001	7.478e-002	2.587e+001	3.585e+001
39531.5600900	1.517e+001	2.103e+001	2.993e-002	2.595e+001	3.793e+001
39531.5604400	1.489e+001	2.021e+001	6.392e-002	2.603e+001	3.656e+001
39531.5607900	1.446e+001	2.038e+001	3.279e-002	2.615e+001	3.668e+001
39531.5611400	1.420e+001	1.988e+001	2.395e-002	2.627e+001	3.581e+001
39531.5614800	1.411e+001	1.977e+001	2.395e-002	2.635e+001	3.561e+001
39531.5618300	1.369e+001	1.947e+001	6.773e-002	2.643e+001	3.500e+001
39531.5621800	1.243e+001	1.943e+001	5.421e-002	2.651e+001	3.453e+001
39531.5625300	1.388e+001	1.994e+001	4.480e-002	2.655e+001	3.580e+001
39531.5628700	1.324e+001	1.820e+001	3.542e-002	2.655e+001	3.287e+001
39531.5632200	1.556e+001	1.573e+001	7.987e-002	2.659e+001	2.975e+001
39531.5635700	4.480e+001	4.784e+001	1.487e-001	2.651e+001	8.967e+001
39531.5639100	5.870e+001	6.223e+001	9.764e-002	2.619e+001	1.168e+002
39531.5642600	4.596e+001	3.245e+001	6.017e-002	2.599e+001	6.593e+001
39531.5646100	1.104e+002	1.072e+002	1.211e-001	2.599e+001	2.042e+002
39531.5649600	2.562e+001	2.310e+001	1.562e-001	2.591e+001	4.461e+001
39531.5653000	7.762e+000	5.543e+000	9.910e-002	2.571e+001	1.123e+001
39531.5656500	8.697e+000	1.062e+001	1.021e-001	2.571e+001	1.154e+001
39531.5660000	5.110e+000	5.970e+000	8.467e-002	2.579e+001	6.498e+000
39531.5663400	1.098e+001	9.224e+000	9.409e-002	2.583e+001	1.806e+001
39531.5666900	1.245e+001	9.515e+000	7.283e-002	2.583e+001	1.899e+001
39531.5670400	7.693e+000	9.570e+000	8.778e-002	2.587e+001	1.040e+001
39531.5673900	8.720e+000	6.461e+000	1.011e-001	2.587e+001	1.299e+001
39531.5677300	7.062e+000	8.452e+000	8.900e-002	2.591e+001	9.193e+000
39531.5680800	8.934e+000	6.459e+000	7.829e-002	2.591e+001	1.305e+001
39531.5684300	1.672e+001	1.449e+001	9.672e-002	2.591e+001	2.820e+001
39531.5687800	1.134e+001	9.402e+000	9.819e-002	2.591e+001	1.845e+001
39531.5691200	1.633e+001	1.437e+001	9.598e-002	2.591e+001	2.787e+001
39531.5694700	9.518e+000	6.814e+000	4.827e-002	2.595e+001	1.380e+001
39531.5698200	8.496e+000	1.028e+001	7.714e-002	2.595e+001	1.118e+001
39531.5701600	1.022e+001	1.251e+001	8.121e-002	2.599e+001	1.360e+001
39531.5705100	1.158e+001	8.929e+000	9.255e-002	2.599e+001	1.779e+001
39531.5708600	1.403e+001	1.292e+001	9.837e-002	2.599e+001	2.486e+001
39531.5712100	1.253e+001	1.194e+001	1.169e-001	2.599e+001	2.282e+001
39531.5715500	1.398e+001	1.363e+001	1.274e-001	2.599e+001	2.594e+001
39531.5719000	1.577e+001	1.617e+001	1.237e-001	2.595e+001	3.051e+001
39531.5722500	1.358e+001	1.309e+001	1.295e-001	2.587e+001	2.497e+001
39531.5725900	1.255e+001	1.188e+001	1.128e-001	2.587e+001	2.274e+001
39531.5729400	1.440e+001	1.427e+001	1.277e-001	2.587e+001	2.709e+001
39531.5732900	1.450e+001	1.357e+001	1.139e-001	2.583e+001	2.603e+001
39531.5736400	1.192e+001	1.066e+001	1.042e-001	2.583e+001	2.061e+001
39531.5739800	1.212e+001	1.148e+001	1.052e-001	2.587e+001	2.196e+001
39531.5743300	1.744e+001	1.835e+001	1.066e-001	2.587e+001	3.448e+001
39531.5746800	1.724e+001	1.683e+001	1.112e-001	2.587e+001	3.202e+001
39531.5750300	1.384e+001	1.346e+001	1.301e-001	2.583e+001	2.563e+001
39531.5753700	1.325e+001	1.259e+001	1.253e-001	2.583e+001	2.408e+001
39531.5757200	1.315e+001	1.146e+001	1.356e-001	2.583e+001	2.228e+001
