Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39201.3339600	-1.324e-002	7.557e-002	1.466e-002	2.285e+001	1.141e-001
39201.3343100	-1.283e-002	7.669e-002	1.584e-002	2.285e+001	1.160e-001
39201.3346500	-1.245e-002	7.742e-002	1.339e-002	2.285e+001	1.173e-001
39201.3350000	-1.201e-002	7.815e-002	1.466e-002	2.285e+001	1.186e-001
39201.3353500	-1.166e-002	7.871e-002	1.584e-002	2.281e+001	1.195e-001
39201.3357000	-1.119e-002	7.944e-002	1.466e-002	2.281e+001	1.208e-001
39201.3360400	-1.075e-002	8.060e-002	1.197e-002	2.281e+001	1.228e-001
39201.3363900	-1.029e-002	8.135e-002	1.197e-002	2.281e+001	1.241e-001
39201.3367400	-9.889e-003	8.150e-002	1.466e-002	2.277e+001	1.245e-001
39201.3370900	-9.379e-003	8.330e-002	1.466e-002	2.281e+001	1.275e-001
39201.3374300	-8.871e-003	8.406e-002	1.466e-002	2.281e+001	1.288e-001
39201.3377800	-8.488e-003	8.421e-002	1.466e-002	2.277e+001	1.292e-001
39201.3381300	-7.862e-003	8.604e-002	1.584e-002	2.281e+001	1.323e-001
39201.3384700	-7.363e-003	8.727e-002	1.339e-002	2.281e+001	1.344e-001
39201.3388200	-6.848e-003	8.852e-002	1.584e-002	2.281e+001	1.365e-001
39201.3391700	-6.411e-003	8.867e-002	1.466e-002	2.277e+001	1.369e-001
39201.3395200	-5.838e-003	9.013e-002	1.339e-002	2.281e+001	1.394e-001
39201.3398600	-5.373e-003	9.075e-002	1.339e-002	2.277e+001	1.405e-001
39201.3402100	-4.793e-003	9.156e-002	1.197e-002	2.277e+001	1.419e-001
39201.3405600	-4.271e-003	9.239e-002	1.197e-002	2.277e+001	1.434e-001
39201.3409000	-3.734e-003	9.322e-002	1.197e-002	2.277e+001	1.449e-001
39201.3412500	-3.182e-003	9.453e-002	1.339e-002	2.277e+001	1.471e-001
