Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39103.5124800	3.220e+002	3.338e+002	1.377e-001	2.093e+001	6.288e+002
39103.5128300	2.296e+002	2.596e+002	2.056e-001	2.117e+001	4.822e+002
39103.5131700	2.405e+002	2.808e+002	5.648e-002	2.149e+001	5.189e+002
39103.5135200	2.502e+002	2.831e+002	1.118e-001	2.205e+001	5.257e+002
39103.5138700	2.347e+002	2.672e+002	1.063e-001	2.261e+001	4.957e+002
39103.5142100	1.695e+002	1.853e+002	1.007e-001	2.321e+001	3.461e+002
39103.5145600	3.238e+001	2.705e+001	1.503e-001	2.369e+001	5.301e+001
39103.5149100	1.222e+002	1.199e+002	1.130e-001	2.385e+001	2.280e+002
39103.5152600	6.947e+001	6.539e+001	1.208e-001	2.397e+001	1.253e+002
39103.5156000	2.466e+001	1.659e+001	1.845e-001	2.405e+001	1.837e+001
39103.5159500	3.043e+001	2.235e+001	1.209e-001	2.409e+001	2.466e+001
39103.5163000	1.779e+001	1.443e+001	9.874e-002	2.393e+001	1.586e+001
39103.5166500	2.715e+001	2.858e+001	4.827e-002	2.385e+001	3.118e+001
39103.5169900	1.024e+001	7.629e+000	9.079e-002	2.405e+001	8.413e+000
39103.5173400	6.138e+001	6.994e+001	8.360e-002	2.421e+001	1.297e+002
39103.5176900	9.840e+001	8.463e+001	7.965e-002	2.437e+001	1.649e+002
39103.5180300	1.298e+002	9.211e+001	1.308e-001	2.445e+001	1.869e+002
39103.5183800	1.532e+002	1.916e+002	4.599e-002	2.441e+001	2.083e+002
39103.5187300	1.543e+002	1.162e+002	4.752e-002	2.433e+001	2.327e+002
39103.5190800	1.484e+002	1.208e+002	7.549e-002	2.433e+001	2.380e+002
39103.5194200	1.677e+002	1.337e+002	1.089e-001	2.437e+001	2.646e+002
39103.5197700	1.890e+002	1.669e+002	8.143e-002	2.449e+001	3.235e+002
39103.5201200	1.315e+002	1.067e+002	1.014e-001	2.453e+001	2.103e+002
39103.5204600	8.559e+001	7.014e+001	3.542e-002	2.465e+001	1.380e+002
39103.5208100	1.166e+002	9.519e+001	8.317e-002	2.477e+001	1.874e+002
39103.5211600	1.872e+002	1.322e+002	1.409e-001	2.477e+001	2.685e+002
39103.5215100	1.694e+002	1.579e+002	6.558e-002	2.461e+001	3.030e+002
39103.5218500	1.741e+002	1.634e+002	6.982e-002	2.457e+001	3.132e+002
39103.5222000	1.584e+002	1.358e+002	4.752e-002	2.461e+001	2.648e+002
39103.5225500	1.433e+002	1.686e+002	3.833e-002	2.445e+001	1.835e+002
39103.5229000	1.524e+002	1.328e+002	5.616e-002	2.425e+001	2.581e+002
39103.5232400	1.654e+002	1.417e+002	7.109e-002	2.409e+001	2.764e+002
39103.5235900	1.652e+002	1.439e+002	5.774e-002	2.393e+001	2.797e+002
39103.5239400	1.711e+002	1.514e+002	6.336e-002	2.385e+001	2.933e+002
39103.5242800	1.500e+002	1.287e+002	5.584e-002	2.373e+001	2.509e+002
39103.5246300	2.016e+002	1.792e+002	9.653e-002	2.357e+001	3.470e+002
39103.5249800	1.789e+002	1.564e+002	8.403e-002	2.349e+001	3.037e+002
39103.5253300	9.370e+001	8.321e+001	6.878e-002	2.341e+001	1.611e+002
39103.5256700	1.478e+002	1.368e+002	6.420e-002	2.341e+001	2.629e+002
39103.5260200	1.065e+002	7.917e+001	5.080e-002	2.349e+001	1.590e+002
39103.5263700	1.309e+002	1.137e+002	7.737e-002	2.361e+001	2.211e+002
39103.5267100	1.208e+002	1.018e+002	4.714e-002	2.385e+001	1.992e+002
39103.5270600	1.346e+002	1.240e+002	3.491e-002	2.405e+001	2.385e+002
39103.5274100	1.188e+002	1.004e+002	7.234e-002	2.425e+001	1.962e+002
39103.5277600	1.607e+002	1.506e+002	1.009e-001	2.441e+001	2.886e+002
39103.5281000	1.868e+002	1.835e+002	6.693e-002	2.453e+001	3.489e+002
39103.5284500	2.189e+002	2.161e+002	6.193e-002	2.461e+001	4.105e+002
39103.5288000	2.496e+001	1.907e+001	1.462e-001	2.461e+001	3.808e+001
39103.5291500	7.665e+001	7.041e+001	1.395e-001	2.429e+001	7.712e+001
39103.5294900	3.575e+001	3.416e+001	1.584e-001	2.401e+001	3.737e+001
39103.5298400	7.415e+001	6.172e+001	1.964e-001	2.377e+001	1.210e+002
39103.5301900	4.480e+001	3.953e+001	2.124e-001	2.369e+001	7.665e+001
39103.5305300	8.356e+001	6.617e+001	1.577e-001	2.345e+001	1.311e+002
39103.5308800	1.658e+002	1.558e+002	9.119e-002	2.337e+001	2.985e+002
39103.5312300	6.681e+001	5.666e+001	9.982e-002	2.329e+001	1.107e+002
39103.5315800	5.791e+001	5.718e+001	1.237e-001	2.293e+001	1.086e+002
39103.5319200	4.323e+001	3.971e+001	1.365e-001	2.273e+001	7.642e+001
39103.5322700	2.228e+001	2.216e+001	6.105e-002	2.253e+001	4.203e+001
39103.5326200	8.477e+001	7.841e+001	1.054e-001	2.253e+001	1.507e+002
39103.5329600	3.480e+001	2.836e+001	1.551e-001	2.225e+001	5.585e+001
39103.5333100	2.354e+001	2.323e+001	1.233e-001	2.221e+001	4.413e+001
39103.5336600	2.402e+001	2.030e+001	1.359e-001	2.221e+001	3.970e+001
39103.5340100	2.109e+001	2.365e+001	1.460e-001	2.233e+001	2.577e+001
39103.5343500	1.577e+001	1.319e+001	1.452e-001	2.357e+001	2.584e+001
39103.5347000	4.160e+001	3.707e+001	1.125e-001	2.441e+001	7.173e+001
39103.5350500	2.887e+001	2.591e+001	1.621e-001	2.429e+001	5.007e+001
39103.5354000	6.402e+001	6.092e+001	1.131e-001	2.373e+001	1.165e+002
39103.5357400	2.531e+002	2.484e+002	8.940e-002	2.265e+001	4.723e+002
39103.5360900	1.699e+002	1.895e+002	8.054e-002	2.193e+001	3.527e+002
39103.5364400	2.746e+002	2.758e+002	5.711e-002	2.165e+001	5.223e+002
39103.5367800	2.676e+002	2.732e+002	5.150e-002	2.137e+001	5.160e+002
39103.5371300	1.189e+002	1.210e+002	8.551e-002	2.121e+001	2.286e+002
39103.5374800	6.111e+001	5.573e+001	5.835e-002	2.101e+001	1.074e+002
39103.5378300	6.664e+001	6.206e+001	6.017e-002	2.089e+001	1.191e+002
39103.5381700	5.212e+001	4.627e+001	5.287e-002	2.073e+001	8.961e+001
39103.5385200	4.264e+001	4.109e+001	5.421e-002	2.069e+001	7.838e+001
39103.5388700	7.554e+001	7.189e+001	6.476e-002	2.065e+001	1.374e+002
39103.5392100	1.031e+002	9.521e+001	6.878e-002	2.053e+001	1.830e+002
39103.5395600	6.933e+001	6.085e+001	3.491e-002	2.049e+001	1.181e+002
39103.5399100	1.153e+002	1.093e+002	6.878e-002	2.053e+001	2.091e+002
39103.5402600	9.260e+001	8.264e+001	8.593e-002	2.061e+001	1.599e+002
39103.5406000	1.017e+002	8.625e+001	7.234e-002	2.077e+001	1.685e+002
39103.5409500	1.121e+002	1.008e+002	6.826e-002	2.097e+001	1.947e+002
39103.5413000	1.421e+002	1.346e+002	5.115e-002	2.109e+001	2.575e+002
39103.5416500	1.444e+002	1.361e+002	4.599e-002	2.113e+001	2.606e+002
39103.5419900	1.566e+002	1.539e+002	6.105e-002	2.121e+001	2.925e+002
39103.5423400	1.669e+002	1.688e+002	5.253e-002	2.125e+001	3.193e+002
39103.5426900	1.731e+002	1.716e+002	6.392e-002	2.129e+001	3.257e+002
39103.5430300	1.157e+002	9.951e+001	4.864e-002	2.133e+001	1.939e+002
39103.5433800	1.077e+002	9.094e+001	5.355e-002	2.137e+001	1.778e+002
39103.5437300	1.087e+002	1.000e+002	6.531e-002	2.153e+001	1.925e+002
39103.5440800	1.404e+002	1.415e+002	8.165e-002	2.157e+001	2.678e+002
39103.5444200	1.377e+002	1.309e+002	1.032e-001	2.161e+001	2.503e+002
39103.5447700	4.205e+002	4.522e+002	1.267e-001	2.077e+001	8.466e+002
39103.5451200	8.963e+001	8.719e+001	1.187e-001	1.817e+001	1.660e+002
39103.5454600	3.714e+001	2.733e+001	1.112e-001	1.625e+001	5.501e+001
39103.5458100	3.034e+002	2.749e+002	1.298e-001	1.493e+001	5.303e+002
39103.5461600	2.260e+002	2.229e+002	8.274e-002	1.425e+001	4.235e+002
39103.5465100	1.331e+002	1.204e+002	1.052e-001	1.493e+001	2.323e+002
39103.5468500	4.238e+001	3.731e+001	1.066e-001	1.577e+001	7.237e+001
39103.5472000	5.443e+000	5.281e+000	1.453e-001	1.645e+001	5.775e+000
39103.5475500	1.779e+001	1.600e+001	9.541e-002	1.749e+001	1.754e+001
39103.5479000	1.429e+001	1.195e+001	1.324e-001	1.821e+001	2.342e+001
39103.5482400	1.977e+001	1.774e+001	1.299e-001	1.885e+001	3.429e+001
39103.5485900	9.723e+001	9.302e+001	1.212e-001	1.905e+001	1.777e+002
39103.5489400	8.244e+001	7.857e+001	1.188e-001	1.905e+001	1.502e+002
39103.5492800	3.348e+002	3.211e+002	1.169e-001	1.861e+001	6.130e+002
39103.5496300	3.962e+003	4.141e+003	1.162e-001	1.517e+001	7.789e+003
39103.5499800	5.596e+003	5.901e+003	1.441e-001	1.145e+001	1.108e+004
39103.5503300	1.040e+003	8.963e+002	1.913e-001	1.013e+001	1.746e+003
39103.5506700	3.667e+002	2.904e+002	1.453e-001	9.970e+000	5.753e+002
39103.5510200	2.110e+001	1.583e+001	2.214e-001	1.061e+001	3.172e+001
39103.5513700	6.211e+001	4.948e+001	1.828e-001	1.185e+001	9.791e+001
39103.5517100	1.030e+002	8.364e+001	1.386e-001	1.297e+001	1.649e+002
39103.5520600	3.090e+002	3.300e+002	5.520e-002	1.389e+001	6.185e+002
39103.5524100	3.366e+002	3.489e+002	5.774e-002	1.453e+001	6.572e+002
39103.5527600	3.268e+002	3.482e+002	7.965e-002	1.509e+001	6.529e+002
39103.5531000	3.185e+002	3.451e+002	4.973e-002	1.557e+001	6.453e+002
39103.5534500	3.017e+002	2.964e+002	4.599e-002	1.601e+001	5.634e+002
39103.5538000	2.882e+002	2.819e+002	7.897e-002	1.653e+001	5.363e+002
39103.5541500	3.135e+002	3.493e+002	5.648e-002	1.701e+001	6.502e+002
39103.5544900	3.044e+002	3.018e+002	6.448e-002	1.749e+001	5.728e+002
39103.5548400	3.027e+002	3.265e+002	7.501e-002	1.793e+001	6.110e+002
