Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39054.3917800	1.052e+002	9.266e+001	9.352e-002	2.419e+001	1.797e+002
39054.3921300	9.628e+001	8.526e+001	9.819e-002	2.439e+001	1.652e+002
39054.3924800	9.385e+001	8.145e+001	7.596e-002	2.459e+001	1.584e+002
39054.3928300	6.250e+001	5.441e+001	8.551e-002	2.475e+001	1.058e+002
39054.3931700	5.860e+001	5.004e+001	6.904e-002	2.495e+001	9.764e+001
39054.3935200	7.307e+001	6.614e+001	1.061e-001	2.507e+001	1.276e+002
39054.3938700	5.942e+001	5.236e+001	9.409e-002	2.515e+001	1.015e+002
39054.3942100	8.658e+001	8.005e+001	1.042e-001	2.519e+001	1.539e+002
39054.3945600	1.180e+002	1.089e+002	5.009e-002	2.523e+001	2.093e+002
39054.3949100	1.171e+002	1.081e+002	5.355e-002	2.527e+001	2.079e+002
39054.3952600	1.132e+002	1.047e+002	3.786e-002	2.535e+001	2.012e+002
39054.3956000	1.177e+002	1.084e+002	4.191e-002	2.539e+001	2.084e+002
39054.3959500	1.268e+002	1.153e+002	5.355e-002	2.535e+001	2.223e+002
39054.3963000	1.278e+002	1.157e+002	4.676e-002	2.539e+001	2.233e+002
39054.3966500	1.314e+002	1.190e+002	4.233e-002	2.543e+001	2.296e+002
39054.3969900	1.388e+002	1.260e+002	4.358e-002	2.539e+001	2.430e+002
39054.3973400	1.329e+002	1.208e+002	4.752e-002	2.539e+001	2.329e+002
39054.3976900	1.323e+002	1.214e+002	5.253e-002	2.535e+001	2.336e+002
39054.3980300	1.333e+002	1.216e+002	3.387e-002	2.531e+001	2.343e+002
39054.3983800	1.292e+002	1.184e+002	4.973e-002	2.527e+001	2.280e+002
39054.3987300	1.266e+002	1.172e+002	3.491e-002	2.523e+001	2.252e+002
39054.3990800	1.241e+002	1.154e+002	5.835e-002	2.519e+001	2.215e+002
39054.3994200	1.291e+002	1.186e+002	3.387e-002	2.515e+001	2.283e+002
39054.3997700	1.235e+002	1.104e+002	4.480e-002	2.507e+001	2.135e+002
39054.4001200	1.226e+002	1.085e+002	5.009e-002	2.507e+001	2.102e+002
39054.4004600	1.188e+002	1.052e+002	6.076e-002	2.507e+001	2.039e+002
39054.4008100	1.220e+002	1.079e+002	4.864e-002	2.499e+001	2.091e+002
39054.4011600	1.155e+002	1.022e+002	6.800e-002	2.495e+001	1.980e+002
39054.4015100	1.123e+002	9.985e+001	5.009e-002	2.491e+001	1.933e+002
39054.4018500	1.210e+002	1.064e+002	5.185e-002	2.491e+001	2.064e+002
39054.4022000	1.263e+002	1.109e+002	3.333e-002	2.491e+001	2.153e+002
39054.4025500	1.123e+002	9.853e+001	5.804e-002	2.495e+001	1.913e+002
39054.4029000	1.179e+002	1.039e+002	9.801e-002	2.507e+001	2.015e+002
39054.4032400	1.270e+002	1.124e+002	5.648e-002	2.511e+001	2.178e+002
39054.4035900	1.261e+002	1.122e+002	3.279e-002	2.515e+001	2.172e+002
39054.4039400	1.223e+002	1.095e+002	6.448e-002	2.523e+001	2.117e+002
39054.4042800	1.209e+002	1.079e+002	3.833e-002	2.527e+001	2.087e+002
39054.4046300	1.185e+002	1.058e+002	6.193e-002	2.527e+001	2.047e+002
39054.4049800	1.248e+002	1.120e+002	3.691e-002	2.535e+001	2.164e+002
39054.4053300	1.195e+002	1.074e+002	4.275e-002	2.535e+001	2.074e+002
39054.4056700	1.224e+002	1.078e+002	7.159e-002	2.535e+001	2.090e+002
39054.4060200	1.318e+002	1.181e+002	4.599e-002	2.535e+001	2.283e+002
39054.4063700	1.258e+002	1.123e+002	4.827e-002	2.535e+001	2.172e+002
39054.4067100	1.043e+002	9.313e+001	8.032e-002	2.539e+001	1.801e+002
39054.4070600	1.106e+002	9.778e+001	7.209e-002	2.543e+001	1.895e+002
39054.4074100	1.229e+002	1.119e+002	6.308e-002	2.539e+001	2.157e+002
39054.4077600	1.234e+002	1.129e+002	6.135e-002	2.539e+001	2.174e+002
39054.4081000	1.329e+002	1.179e+002	7.381e-002	2.535e+001	2.283e+002
39054.4084500	1.277e+002	1.133e+002	4.676e-002	2.527e+001	2.194e+002
39054.4088000	1.291e+002	1.145e+002	6.193e-002	2.523e+001	2.217e+002
39054.4091500	1.237e+002	1.102e+002	5.520e-002	2.519e+001	2.132e+002
39054.4094900	1.130e+002	9.891e+001	6.046e-002	2.515e+001	1.921e+002
39054.4098400	1.156e+002	1.016e+002	4.520e-002	2.511e+001	1.971e+002
39054.4101900	1.137e+002	9.938e+001	2.240e-002	2.503e+001	1.930e+002
39054.4105300	1.119e+002	9.778e+001	1.986e-002	2.499e+001	1.899e+002
39054.4108800	1.093e+002	9.593e+001	1.893e-002	2.495e+001	1.862e+002
39054.4112300	1.080e+002	9.394e+001	1.893e-002	2.495e+001	1.826e+002
39054.4115800	1.051e+002	9.102e+001	4.637e-002	2.495e+001	1.771e+002
39054.4119200	1.059e+002	9.207e+001	2.074e-002	2.491e+001	1.790e+002
39054.4122700	1.055e+002	9.215e+001	3.833e-002	2.491e+001	1.790e+002
39054.4126200	1.042e+002	9.067e+001	1.796e-002	2.491e+001	1.763e+002
39054.4129600	1.015e+002	8.896e+001	2.677e-002	2.503e+001	1.727e+002
39054.4133100	9.397e+001	8.913e+001	7.549e-002	2.515e+001	1.705e+002
39054.4136600	7.525e+001	7.291e+001	7.525e-002	2.527e+001	1.390e+002
39054.4140100	7.925e+001	7.714e+001	9.040e-002	2.535e+001	1.469e+002
39054.4143500	9.099e+001	8.842e+001	9.635e-002	2.547e+001	1.684e+002
39054.4147000	1.073e+002	1.060e+002	6.773e-002	2.555e+001	2.012e+002
39054.4150500	1.069e+002	1.066e+002	4.191e-002	2.559e+001	2.022e+002
39054.4154000	1.078e+002	1.071e+002	4.559e-002	2.563e+001	2.031e+002
39054.4157400	1.066e+002	1.064e+002	4.599e-002	2.567e+001	2.017e+002
39054.4160900	1.109e+002	1.107e+002	5.355e-002	2.571e+001	2.098e+002
39054.4164400	1.092e+002	1.085e+002	4.060e-002	2.571e+001	2.058e+002
39054.4167800	9.446e+001	9.420e+001	9.217e-002	2.571e+001	1.786e+002
39054.4171300	6.389e+001	6.083e+001	5.927e-002	2.571e+001	1.163e+002
39054.4174800	6.487e+001	6.345e+001	5.584e-002	2.567e+001	1.207e+002
39054.4178300	7.765e+001	8.032e+001	7.525e-002	2.567e+001	1.513e+002
39054.4181700	5.229e+001	5.068e+001	6.904e-002	2.563e+001	9.657e+001
39054.4185200	4.929e+001	4.870e+001	5.388e-002	2.559e+001	9.249e+001
39054.4188700	5.625e+001	5.664e+001	7.549e-002	2.551e+001	1.072e+002
39054.4192100	5.729e+001	5.703e+001	5.487e-002	2.539e+001	1.082e+002
39054.4195600	6.144e+001	6.159e+001	7.987e-002	2.535e+001	1.167e+002
39054.4199100	1.042e+002	1.059e+002	3.642e-002	2.527e+001	2.001e+002
39054.4202600	6.457e+001	6.334e+001	7.209e-002	2.523e+001	1.204e+002
39054.4206000	7.490e+001	7.489e+001	9.964e-002	2.519e+001	1.419e+002
39054.4209500	7.783e+001	8.134e+001	1.027e-001	2.511e+001	1.530e+002
39054.4213000	7.934e+001	8.321e+001	9.119e-002	2.507e+001	1.564e+002
39054.4216500	5.530e+001	5.661e+001	7.007e-002	2.503e+001	1.069e+002
39054.4219900	5.049e+001	5.055e+001	5.487e-002	2.495e+001	9.578e+001
39054.4223400	5.049e+001	5.102e+001	4.789e-002	2.495e+001	9.652e+001
39054.4226900	5.106e+001	5.204e+001	5.009e-002	2.491e+001	9.830e+001
39054.4230300	8.235e+001	8.604e+001	9.964e-002	2.487e+001	1.619e+002
39054.4233800	6.480e+001	6.712e+001	6.392e-002	2.483e+001	1.264e+002
39054.4237300	9.817e+001	1.001e+002	5.680e-002	2.479e+001	1.891e+002
39054.4240800	9.813e+001	9.913e+001	3.642e-002	2.475e+001	1.875e+002
39054.4244200	9.359e+001	9.547e+001	7.058e-002	2.471e+001	1.803e+002
39054.4247700	9.282e+001	9.205e+001	6.558e-002	2.467e+001	1.747e+002
39054.4251200	9.768e+001	9.857e+001	6.279e-002	2.467e+001	1.865e+002
39054.4254600	1.023e+002	1.031e+002	6.308e-002	2.463e+001	1.952e+002
39054.4258100	1.015e+002	1.018e+002	5.835e-002	2.463e+001	1.929e+002
39054.4261600	1.027e+002	1.024e+002	6.222e-002	2.455e+001	1.941e+002
39054.4265100	8.303e+001	8.549e+001	5.774e-002	2.451e+001	1.612e+002
39054.4268500	8.178e+002	9.168e+002	1.314e-001	2.399e+001	1.705e+003
39054.4272000	3.389e+002	3.776e+002	1.106e-001	2.007e+001	7.029e+002
39054.4275500	5.523e+001	4.752e+001	1.278e-001	1.891e+001	9.258e+001
39054.4279000	5.841e+001	5.405e+001	4.599e-002	1.963e+001	1.039e+002
39054.4282400	6.411e+001	6.194e+001	3.592e-002	2.011e+001	1.181e+002
39054.4285900	9.520e+001	9.313e+001	9.236e-002	2.063e+001	1.772e+002
39054.4289400	1.099e+002	1.075e+002	6.773e-002	2.115e+001	2.045e+002
39054.4292800	1.004e+002	9.722e+001	8.296e-002	2.163e+001	1.853e+002
39054.4296300	6.760e+001	5.941e+001	1.490e-001	2.211e+001	1.153e+002
39054.4299800	5.348e+001	3.814e+001	1.016e-001	2.275e+001	7.731e+001
39054.4303300	7.912e+000	5.516e+000	1.601e-001	2.335e+001	6.097e+000
39054.4306700	5.279e+000	3.620e+000	1.259e-001	2.391e+001	4.004e+000
39054.4310200	7.467e+000	5.356e+000	1.302e-001	2.431e+001	5.914e+000
39054.4313700	8.376e+000	6.188e+000	1.126e-001	2.479e+001	6.826e+000
39054.4317100	6.331e+000	4.383e+000	9.485e-002	2.519e+001	4.846e+000
39054.4320600	6.728e+000	4.947e+000	1.097e-001	2.551e+001	5.458e+000
39054.4324100	5.514e+000	4.119e+000	1.141e-001	2.579e+001	4.542e+000
39054.4327600	8.604e+000	6.617e+000	1.303e-001	2.611e+001	7.289e+000
39054.4331000	1.654e+001	1.671e+001	1.155e-001	2.639e+001	1.825e+001
39054.4334500	1.019e+002	9.669e+001	1.166e-001	2.627e+001	1.849e+002
39054.4338000	1.162e+002	1.114e+002	5.185e-002	2.619e+001	2.127e+002
39054.4341500	1.384e+002	1.388e+002	1.314e-001	2.607e+001	2.629e+002
39054.4344900	1.981e+003	2.783e+003	1.318e-001	2.391e+001	5.011e+003
39054.4348400	2.913e+003	3.683e+003	1.175e-001	2.027e+001	6.727e+003
39054.4351900	2.908e+003	3.352e+003	1.139e-001	1.755e+001	6.207e+003
39054.4355300	1.522e+002	1.425e+002	1.107e-001	1.555e+001	1.560e+002
39054.4358800	1.051e+002	8.161e+001	9.409e-002	1.571e+001	8.986e+001
39054.4362300	2.553e+001	3.215e+001	7.852e-002	1.611e+001	3.493e+001
39054.4365800	5.847e+001	4.413e+001	1.294e-001	1.647e+001	8.833e+001
39054.4369200	3.814e+001	3.653e+001	1.188e-001	1.683e+001	3.995e+001
39054.4372700	2.393e+001	2.077e+001	1.236e-001	1.751e+001	2.279e+001
39054.4376200	1.688e+001	1.576e+001	9.178e-002	1.811e+001	1.726e+001
39054.4379600	1.996e+001	2.130e+001	7.920e-002	1.859e+001	2.323e+001
39054.4383100	2.987e+001	2.982e+001	8.488e-002	1.903e+001	3.259e+001
39054.4386600	3.225e+001	3.392e+001	7.381e-002	1.939e+001	3.702e+001
39054.4390100	2.172e+001	2.259e+001	1.422e-001	1.971e+001	2.466e+001
39054.4393500	3.063e+001	3.335e+001	9.635e-002	2.003e+001	3.636e+001
39054.4397000	2.548e+001	2.695e+001	1.487e-001	2.027e+001	2.940e+001
39054.4400500	2.639e+001	2.744e+001	1.117e-001	2.051e+001	2.995e+001
39054.4404000	2.525e+001	2.453e+001	9.691e-002	2.075e+001	2.682e+001
39054.4407400	2.402e+001	2.330e+001	8.530e-002	2.087e+001	2.548e+001
39054.4410900	2.418e+001	2.353e+001	8.209e-002	2.107e+001	2.572e+001
39054.4414400	2.411e+001	2.321e+001	8.634e-002	2.115e+001	2.538e+001
39054.4417800	2.004e+001	1.878e+001	6.982e-002	2.127e+001	2.056e+001
39054.4421300	2.031e+001	1.907e+001	7.007e-002	2.139e+001	2.087e+001
39054.4424800	2.248e+001	2.070e+001	1.203e-001	2.155e+001	2.266e+001
39054.4428300	2.438e+001	2.254e+001	7.084e-002	2.167e+001	2.468e+001
39054.4431700	2.481e+001	2.242e+001	5.520e-002	2.179e+001	2.457e+001
39054.4435200	1.935e+001	1.810e+001	1.668e-001	2.187e+001	1.981e+001
39054.4438700	2.567e+001	2.361e+001	4.559e-002	2.195e+001	2.586e+001
39054.4442100	2.538e+001	2.337e+001	4.399e-002	2.199e+001	2.559e+001
39054.4445600	2.604e+001	2.352e+001	3.833e-002	2.211e+001	2.577e+001
39054.4449100	2.596e+001	2.358e+001	5.009e-002	2.219e+001	2.583e+001
39054.4452600	2.175e+001	2.066e+001	1.068e-001	2.227e+001	2.260e+001
39054.4456000	1.741e+001	1.680e+001	8.634e-002	2.223e+001	1.838e+001
39054.4459500	1.450e+001	1.444e+001	6.392e-002	2.219e+001	1.577e+001
39054.4463000	1.272e+001	1.255e+001	4.016e-002	2.219e+001	1.371e+001
39054.4466500	1.217e+001	1.196e+001	3.691e-002	2.215e+001	1.307e+001
39054.4469900	1.328e+001	1.318e+001	1.063e-001	2.215e+001	1.441e+001
39054.4473400	2.820e+001	2.768e+001	3.642e-002	2.215e+001	3.026e+001
39054.4476900	2.455e+001	2.426e+001	3.880e-002	2.215e+001	2.651e+001
39054.4480300	1.788e+001	1.822e+001	1.218e-001	2.215e+001	1.989e+001
39054.4483800	1.308e+001	1.347e+001	8.758e-002	2.219e+001	1.471e+001
39054.4487300	1.412e+001	1.466e+001	4.520e-002	2.227e+001	1.600e+001
39054.4490800	1.249e+001	1.239e+001	3.439e-002	2.227e+001	1.354e+001
39054.4494200	1.275e+001	1.269e+001	5.648e-002	2.231e+001	1.387e+001
39054.4497700	1.799e+001	1.779e+001	1.318e-001	2.231e+001	1.945e+001
39054.4501200	1.221e+001	1.226e+001	9.099e-002	2.231e+001	1.339e+001
39054.4504600	2.092e+001	1.966e+001	1.378e-001	2.231e+001	2.151e+001
39054.4508100	1.365e+001	1.214e+001	4.317e-002	2.235e+001	1.331e+001
39054.4511600	1.472e+001	1.319e+001	2.610e-002	2.239e+001	1.446e+001
39054.4515100	1.562e+001	1.415e+001	7.549e-002	2.239e+001	1.550e+001
39054.4518500	1.958e+001	1.801e+001	1.357e-001	2.239e+001	1.972e+001
39054.4522000	1.404e+001	1.316e+001	4.016e-002	2.239e+001	1.440e+001
39054.4525500	1.125e+001	9.652e+000	1.054e-001	2.239e+001	1.059e+001
39054.4529000	1.479e+001	1.342e+001	1.610e-001	2.243e+001	1.470e+001
39054.4532400	1.981e+001	1.989e+001	1.128e-001	2.239e+001	2.173e+001
39054.4535900	2.347e+001	2.310e+001	6.392e-002	2.235e+001	2.525e+001
39054.4539400	2.581e+001	2.496e+001	3.387e-002	2.235e+001	2.729e+001
39054.4542800	2.688e+001	2.579e+001	2.395e-002	2.243e+001	2.821e+001
39054.4546300	2.708e+001	2.607e+001	3.491e-002	2.239e+001	2.851e+001
39054.4549800	2.564e+001	2.502e+001	3.279e-002	2.243e+001	2.735e+001
39054.4553300	2.764e+001	2.682e+001	3.971e-002	2.243e+001	2.933e+001
39054.4556700	2.688e+001	2.600e+001	3.642e-002	2.243e+001	2.843e+001
39054.4560200	2.575e+001	2.504e+001	2.610e-002	2.247e+001	2.738e+001
39054.4563700	2.305e+001	2.292e+001	5.287e-002	2.247e+001	2.505e+001
39054.4567100	2.381e+001	2.357e+001	5.080e-002	2.251e+001	2.576e+001
39054.4570600	2.398e+001	2.364e+001	2.074e-002	2.247e+001	2.583e+001
39054.4574100	1.970e+001	2.007e+001	1.142e-001	2.255e+001	2.192e+001
39054.4577600	2.236e+001	2.281e+001	7.783e-002	2.255e+001	2.491e+001
39054.4581000	2.412e+001	2.400e+001	2.808e-002	2.259e+001	2.622e+001
39054.4584500	2.439e+001	2.377e+001	2.395e-002	2.255e+001	2.599e+001
39054.4588000	2.539e+001	2.464e+001	4.440e-002	2.259e+001	2.695e+001
39054.4591500	2.642e+001	2.531e+001	3.739e-002	2.259e+001	2.769e+001
39054.4594900	2.684e+001	2.571e+001	3.111e-002	2.259e+001	2.812e+001
39054.4598400	2.582e+001	2.528e+001	2.540e-002	2.267e+001	2.764e+001
39054.4601900	2.513e+001	2.473e+001	2.677e-002	2.271e+001	2.704e+001
39054.4605300	2.543e+001	2.502e+001	4.900e-002	2.271e+001	2.735e+001
39054.4608800	2.466e+001	2.419e+001	3.739e-002	2.275e+001	2.644e+001
39054.4612300	2.435e+001	2.369e+001	2.395e-002	2.271e+001	2.591e+001
39054.4615800	2.485e+001	2.419e+001	2.993e-002	2.275e+001	2.644e+001
39054.4619200	2.556e+001	2.488e+001	4.275e-002	2.279e+001	2.720e+001
39054.4622700	2.566e+001	2.507e+001	2.610e-002	2.279e+001	2.741e+001
39054.4626200	2.456e+001	2.429e+001	4.480e-002	2.275e+001	2.655e+001
39054.4629600	2.207e+001	2.241e+001	8.509e-002	2.275e+001	2.447e+001
39054.4633100	2.369e+001	2.353e+001	3.053e-002	2.271e+001	2.571e+001
39054.4636600	2.250e+001	2.246e+001	5.584e-002	2.271e+001	2.454e+001
39054.4640100	2.213e+001	2.209e+001	4.520e-002	2.267e+001	2.413e+001
39054.4643500	2.213e+001	2.209e+001	2.744e-002	2.267e+001	2.413e+001
39054.4647000	2.221e+001	2.206e+001	2.319e-002	2.263e+001	2.411e+001
39054.4650500	1.386e+001	1.440e+001	9.946e-002	2.259e+001	1.572e+001
39054.4654000	1.684e+001	1.675e+001	1.391e-001	2.263e+001	1.831e+001
39054.4657400	1.637e+001	1.603e+001	9.000e-002	2.259e+001	1.752e+001
39054.4660900	1.743e+001	1.670e+001	7.478e-002	2.255e+001	1.826e+001
39054.4664400	1.766e+001	1.693e+001	7.308e-002	2.263e+001	1.852e+001
39054.4667800	1.696e+001	1.595e+001	1.004e-001	2.259e+001	1.745e+001
39054.4671300	2.228e+001	2.186e+001	5.080e-002	2.259e+001	2.389e+001
39054.4674800	2.050e+001	1.903e+001	1.274e-001	2.255e+001	2.084e+001
39054.4678300	1.955e+001	1.861e+001	1.257e-001	2.255e+001	2.036e+001
39054.4681700	5.882e+000	5.181e+000	6.364e-002	2.251e+001	5.682e+000
39054.4685200	6.531e+000	6.106e+000	2.808e-002	2.259e+001	6.683e+000
39054.4688700	6.453e+000	6.035e+000	1.153e-001	2.259e+001	6.606e+000
39054.4692100	1.186e+001	1.219e+001	2.159e-002	2.247e+001	1.330e+001
39054.4695600	1.199e+001	1.221e+001	1.796e-002	2.243e+001	1.334e+001
39054.4699100	1.229e+001	1.252e+001	1.339e-002	2.247e+001	1.367e+001
39054.4702600	1.264e+001	1.298e+001	2.074e-002	2.251e+001	1.417e+001
39054.4706000	1.253e+001	1.292e+001	4.637e-002	2.247e+001	1.410e+001
39054.4709500	6.971e+000	7.356e+000	2.610e-002	2.247e+001	8.025e+000
39054.4713000	7.103e+000	7.480e+000	1.893e-002	2.263e+001	8.161e+000
39054.4716500	6.864e+000	7.155e+000	4.752e-002	2.271e+001	7.809e+000
39054.4719900	8.281e+000	8.925e+000	2.395e-002	2.279e+001	9.733e+000
39054.4723400	8.325e+000	9.091e+000	1.893e-002	2.287e+001	9.910e+000
39054.4726900	8.696e+000	9.794e+000	2.395e-002	2.287e+001	1.067e+001
39054.4730300	8.565e+000	9.617e+000	1.693e-002	2.291e+001	1.048e+001
39054.4733800	8.510e+000	9.491e+000	2.159e-002	2.299e+001	1.034e+001
39054.4737300	8.376e+000	9.880e+000	1.693e-002	2.299e+001	1.075e+001
39054.4740800	7.956e+000	9.100e+000	1.986e-002	2.299e+001	9.908e+000
39054.4744200	8.516e+000	9.771e+000	1.796e-002	2.303e+001	1.064e+001
39054.4747700	8.289e+000	9.712e+000	1.584e-002	2.307e+001	1.057e+001
39054.4751200	8.025e+000	9.110e+000	1.796e-002	2.303e+001	9.921e+000
39054.4754600	7.936e+000	8.909e+000	2.993e-002	2.307e+001	9.705e+000
39054.4758100	8.657e+000	9.702e+000	3.333e-002	2.307e+001	1.057e+001
39054.4761600	1.187e+001	1.235e+001	1.076e-001	2.303e+001	1.348e+001
39054.4765100	1.742e+001	1.841e+001	1.176e-001	2.303e+001	2.009e+001
39054.4768500	2.643e+001	2.514e+001	9.352e-002	2.291e+001	2.750e+001
39054.4772000	1.354e+001	1.198e+001	1.723e-001	2.283e+001	1.314e+001
39054.4775500	2.251e+001	2.312e+001	5.896e-002	2.275e+001	2.524e+001
39054.4779000	2.378e+001	2.428e+001	5.487e-002	2.271e+001	2.652e+001
39054.4782400	2.093e+001	2.175e+001	2.744e-002	2.263e+001	2.374e+001
39054.4785900	2.590e+001	2.522e+001	6.531e-002	2.259e+001	2.758e+001
39054.4789400	2.317e+001	2.315e+001	2.677e-002	2.255e+001	2.530e+001
39054.4792800	2.408e+001	2.382e+001	6.878e-002	2.247e+001	2.604e+001
39054.4796300	2.406e+001	2.408e+001	3.691e-002	2.243e+001	2.631e+001
39054.4799800	2.269e+001	2.284e+001	3.491e-002	2.247e+001	2.495e+001
39054.4803300	2.290e+001	2.279e+001	3.542e-002	2.255e+001	2.491e+001
39054.4806700	2.084e+001	2.138e+001	3.691e-002	2.259e+001	2.334e+001
39054.4810200	1.948e+001	2.034e+001	8.488e-002	2.259e+001	2.220e+001
39054.4813700	2.383e+001	2.662e+001	2.074e-002	2.259e+001	2.901e+001
39054.4817100	2.320e+001	2.594e+001	1.693e-002	2.263e+001	2.826e+001
39054.4820600	2.328e+001	2.550e+001	4.317e-002	2.259e+001	2.779e+001
39054.4824100	2.559e+001	2.776e+001	2.933e-002	2.259e+001	3.027e+001
39054.4827600	2.509e+001	2.778e+001	2.240e-002	2.259e+001	3.027e+001
39054.4831000	1.624e+001	1.410e+001	9.466e-002	2.259e+001	1.547e+001
39054.4834500	1.773e+001	1.550e+001	8.274e-002	2.263e+001	1.700e+001
39054.4838000	2.331e+001	2.469e+001	8.572e-002	2.271e+001	2.693e+001
39054.4841500	2.013e+001	1.965e+001	1.205e-001	2.267e+001	2.148e+001
39054.4844900	1.807e+001	1.643e+001	1.360e-001	2.259e+001	1.800e+001
39054.4848400	2.480e+001	2.692e+001	6.558e-002	2.259e+001	2.935e+001
39054.4851900	2.143e+001	2.307e+001	8.252e-002	2.263e+001	2.516e+001
39054.4855300	1.721e+001	1.910e+001	9.099e-002	2.251e+001	2.081e+001
39054.4858800	1.968e+001	2.177e+001	1.303e-001	2.247e+001	2.372e+001
39054.4862300	1.431e+001	1.771e+001	3.833e-002	2.235e+001	1.924e+001
39054.4865800	1.550e+001	1.812e+001	7.209e-002	2.239e+001	1.972e+001
39054.4869200	2.350e+001	2.589e+001	8.634e-002	2.243e+001	2.821e+001
39054.4872700	2.596e+001	2.867e+001	6.046e-002	2.247e+001	3.124e+001
39054.4876200	2.309e+001	2.696e+001	1.297e-001	2.259e+001	2.935e+001
39054.4879600	1.652e+001	2.096e+001	3.333e-002	2.267e+001	2.277e+001
39054.4883100	1.720e+001	2.105e+001	2.933e-002	2.271e+001	2.289e+001
39054.4886600	1.734e+001	2.049e+001	2.993e-002	2.275e+001	2.230e+001
39054.4890100	1.715e+001	1.973e+001	3.333e-002	2.279e+001	2.148e+001
39054.4893500	1.709e+001	1.991e+001	3.053e-002	2.283e+001	2.167e+001
39054.4897000	1.778e+001	1.981e+001	3.592e-002	2.283e+001	2.158e+001
