Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39426.3235800	-3.976e-003	1.000e-003	1.339e-002	1.483e+001	-1.800e-002
39426.3239300	-3.976e-003	1.000e-003	1.339e-002	1.483e+001	-1.790e-002
39426.3242700	-3.976e-003	1.000e-003	1.584e-002	1.483e+001	-1.779e-002
39426.3246200	-3.971e-003	1.000e-003	1.584e-002	1.483e+001	-1.758e-002
39426.3249700	-3.961e-003	1.000e-003	1.339e-002	1.483e+001	-1.747e-002
39426.3253100	-3.961e-003	1.000e-003	1.339e-002	1.483e+001	-1.725e-002
39426.3256600	-3.952e-003	1.000e-003	1.466e-002	1.483e+001	-1.714e-002
39426.3260100	-3.947e-003	1.000e-003	1.466e-002	1.483e+001	-1.703e-002
39426.3263600	-3.942e-003	1.000e-003	4.317e-002	1.483e+001	-1.832e-002
39426.3267000	-3.976e-003	1.000e-003	1.693e-002	1.483e+001	-3.175e-002
39426.3270500	-3.976e-003	1.000e-003	1.584e-002	1.483e+001	-3.180e-002
39426.3274000	-3.917e-003	1.000e-003	1.658e-001	1.483e+001	-1.544e-002
39426.3277500	1.063e+000	1.780e+000	1.994e-001	1.523e+001	3.139e+000
39426.3280900	8.709e+000	3.844e+000	1.827e-001	1.703e+001	4.344e+000
39426.3284400	3.790e+000	3.292e+000	1.141e-001	1.867e+001	3.611e+000
39426.3287900	2.344e+000	1.628e+000	2.131e-001	1.947e+001	1.800e+000
39426.3291300	1.513e+000	1.402e+000	2.323e-001	1.967e+001	1.535e+000
39426.3294800	1.113e+001	8.944e+000	8.467e-002	1.971e+001	9.837e+000
39426.3298300	1.679e+001	1.186e+001	1.413e-001	1.983e+001	1.311e+001
39426.3301800	1.503e+001	1.108e+001	6.956e-002	2.027e+001	1.222e+001
39426.3305200	1.599e+001	1.183e+001	6.904e-002	2.071e+001	1.304e+001
39426.3308700	1.534e+001	1.145e+001	5.866e-002	2.107e+001	1.262e+001
39426.3312200	2.111e+001	1.625e+001	6.105e-002	2.147e+001	1.790e+001
39426.3315600	1.635e+001	1.258e+001	8.296e-002	2.191e+001	1.386e+001
39426.3319100	7.630e+000	5.487e+000	1.117e-001	2.231e+001	6.058e+000
39426.3322600	1.548e+001	1.192e+001	1.159e-001	2.287e+001	1.313e+001
39426.3326100	1.406e+001	9.457e+000	8.738e-002	2.295e+001	1.047e+001
39426.3329500	1.373e+001	1.068e+001	1.005e-001	2.315e+001	1.176e+001
39426.3333000	1.737e+001	1.273e+001	9.946e-002	2.327e+001	1.404e+001
39426.3336500	1.332e+001	9.865e+000	1.027e-001	2.343e+001	1.088e+001
39426.3340000	1.483e+001	1.029e+001	9.598e-002	2.359e+001	1.137e+001
39426.3343400	4.979e-001	4.130e-001	8.488e-002	2.383e+001	4.537e-001
39426.3346900	8.347e-001	8.131e-001	1.147e-001	2.399e+001	1.548e+000
39426.3350400	5.491e-001	4.066e-001	1.243e-001	2.411e+001	8.172e-001
39426.3353800	2.666e-001	2.271e-001	8.187e-002	2.427e+001	4.434e-001
39426.3357300	2.431e-001	2.855e-001	8.424e-002	2.435e+001	3.107e-001
39426.3360800	2.881e-001	3.236e-001	6.250e-002	2.435e+001	6.017e-001
39426.3364300	3.511e-001	3.535e-001	9.139e-002	2.439e+001	6.692e-001
39426.3367700	2.858e-001	2.509e-001	7.737e-002	2.435e+001	4.869e-001
39426.3371200	2.566e-001	2.604e-001	1.139e-001	2.431e+001	4.923e-001
39426.3374700	2.729e-001	2.677e-001	7.234e-002	2.439e+001	5.090e-001
39426.3378100	2.578e-001	3.301e-001	1.746e-001	2.447e+001	3.585e-001
39426.3381600	2.570e-001	1.977e-001	1.907e-001	2.463e+001	3.942e-001
39426.3385100	2.555e-001	3.009e-001	1.294e-001	2.483e+001	5.553e-001
39426.3388600	3.437e-001	3.496e-001	5.009e-002	2.487e+001	6.606e-001
39426.3392000	4.202e-001	3.596e-001	5.487e-002	2.491e+001	7.014e-001
39426.3395500	3.583e-001	4.389e-001	1.738e-001	2.495e+001	4.772e-001
39426.3399000	3.307e-001	2.416e-001	6.586e-002	2.503e+001	4.871e-001
39426.3402500	4.259e-001	5.328e-001	7.283e-002	2.511e+001	5.789e-001
39426.3405900	4.946e-001	5.945e-001	8.121e-002	2.515e+001	6.466e-001
39426.3409400	5.194e-001	6.140e-001	7.596e-002	2.523e+001	6.680e-001
39426.3412900	5.051e-001	6.308e-001	8.274e-002	2.535e+001	6.855e-001
39426.3416300	5.284e-001	6.570e-001	8.467e-002	2.543e+001	7.140e-001
39426.3419800	4.828e-001	5.951e-001	8.880e-002	2.555e+001	6.469e-001
39426.3423300	4.737e-001	5.995e-001	9.000e-002	2.571e+001	6.513e-001
39426.3426800	4.785e-001	5.739e-001	9.946e-002	2.579e+001	6.243e-001
39426.3430200	4.252e-001	5.342e-001	9.982e-002	2.575e+001	5.804e-001
39426.3433700	4.101e-001	5.224e-001	1.046e-001	2.571e+001	5.674e-001
39426.3437200	4.124e-001	5.182e-001	9.158e-002	2.563e+001	5.630e-001
39426.3440600	3.809e-001	4.837e-001	9.579e-002	2.559e+001	5.254e-001
39426.3444100	3.616e-001	2.465e-001	1.102e-001	2.555e+001	5.049e-001
39426.3447600	3.780e-001	2.619e-001	1.382e-001	2.559e+001	5.344e-001
39426.3451100	4.096e-001	5.104e-001	1.323e-001	2.567e+001	5.546e-001
39426.3454500	4.224e-001	5.239e-001	1.270e-001	2.579e+001	5.694e-001
39426.3458000	4.436e-001	4.475e-001	1.357e-001	2.587e+001	8.468e-001
39426.3461500	4.538e-001	4.871e-001	1.033e-001	2.599e+001	9.122e-001
39426.3465000	4.297e-001	4.421e-001	1.173e-001	2.599e+001	8.338e-001
39426.3468400	4.468e-001	4.473e-001	8.819e-002	2.599e+001	8.475e-001
39426.3471900	4.446e-001	4.403e-001	6.640e-002	2.595e+001	8.358e-001
39426.3475400	4.582e-001	4.388e-001	6.503e-002	2.591e+001	8.379e-001
39426.3478800	4.693e-001	4.448e-001	7.987e-002	2.579e+001	8.510e-001
39426.3482300	4.302e-001	4.176e-001	8.274e-002	2.575e+001	7.956e-001
39426.3485800	4.397e-001	4.654e-001	9.691e-002	2.583e+001	8.736e-001
39426.3489300	5.109e-001	4.616e-001	4.973e-002	2.591e+001	8.909e-001
39426.3492700	5.288e-001	4.468e-001	3.592e-002	2.603e+001	8.736e-001
39426.3496200	5.038e-001	4.425e-001	5.711e-002	2.611e+001	8.587e-001
39426.3499700	4.581e-001	4.232e-001	1.068e-001	2.619e+001	8.135e-001
39426.3503100	3.829e-001	4.519e-001	8.880e-002	2.619e+001	8.338e-001
39426.3506600	3.890e-001	4.638e-001	8.339e-002	2.619e+001	8.545e-001
39426.3510100	4.466e-001	5.283e-001	9.616e-002	2.611e+001	9.744e-001
39426.3513600	4.898e-001	5.285e-001	9.178e-002	2.607e+001	9.888e-001
39426.3517000	4.708e-001	5.491e-001	1.130e-001	2.591e+001	1.015e+000
39426.3520500	1.007e+000	8.849e-001	5.835e-002	2.587e+001	1.717e+000
39426.3524000	9.601e-001	7.889e-001	5.835e-002	2.583e+001	1.551e+000
39426.3527500	7.376e-001	5.956e-001	8.980e-002	2.583e+001	1.175e+000
39426.3530900	6.377e-001	6.189e-001	8.676e-002	2.591e+001	1.179e+000
