Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39228.3649600	3.097e+001	1.935e+001	7.737e-002	2.421e+001	2.148e+001
39228.3653000	3.056e+001	1.958e+001	6.640e-002	2.433e+001	2.172e+001
39228.3656500	3.468e+001	2.211e+001	1.091e-001	2.445e+001	2.453e+001
39228.3660000	3.679e+001	2.129e+001	7.478e-002	2.461e+001	2.372e+001
39228.3663400	3.491e+001	2.259e+001	8.551e-002	2.465e+001	2.504e+001
39228.3666900	3.723e+001	2.419e+001	7.134e-002	2.465e+001	2.682e+001
39228.3670400	3.177e+001	2.048e+001	5.584e-002	2.469e+001	2.271e+001
39228.3673900	3.061e+001	2.029e+001	4.637e-002	2.473e+001	2.248e+001
39228.3677300	3.098e+001	2.071e+001	3.542e-002	2.477e+001	2.293e+001
39228.3680800	3.121e+001	2.079e+001	6.017e-002	2.477e+001	2.302e+001
39228.3684300	4.209e+001	2.604e+001	9.000e-002	2.477e+001	2.892e+001
39228.3687800	5.165e+001	3.252e+001	1.347e-001	2.481e+001	3.610e+001
39228.3691200	6.083e+001	3.961e+001	1.620e-001	2.489e+001	4.391e+001
39228.3694700	5.436e+001	3.311e+001	1.531e-001	2.497e+001	3.681e+001
39228.3698200	4.272e+001	2.729e+001	1.167e-001	2.505e+001	3.027e+001
39228.3701600	4.084e+001	2.590e+001	7.852e-002	2.509e+001	2.874e+001
39228.3705100	4.341e+001	2.712e+001	4.399e-002	2.513e+001	3.011e+001
39228.3708600	4.494e+001	2.743e+001	6.800e-002	2.517e+001	3.049e+001
39228.3712100	4.184e+001	2.555e+001	7.478e-002	2.521e+001	2.840e+001
39228.3715500	3.939e+001	2.472e+001	7.159e-002	2.521e+001	2.744e+001
39228.3719000	4.397e+001	2.375e+001	4.275e-002	2.525e+001	2.655e+001
39228.3722500	4.007e+001	2.414e+001	1.138e-001	2.537e+001	2.684e+001
39228.3725900	6.770e+001	3.989e+001	1.394e-001	2.533e+001	4.441e+001
39228.3729400	3.293e+001	1.989e+001	1.360e-001	2.537e+001	2.212e+001
39228.3732900	5.028e+001	3.258e+001	1.762e-001	2.541e+001	3.613e+001
39228.3736400	1.046e+002	7.243e+001	9.727e-002	2.541e+001	8.009e+001
39228.3739800	6.099e+001	3.715e+001	1.403e-001	2.545e+001	4.130e+001
39228.3743300	1.596e+002	1.175e+002	1.150e-001	2.541e+001	1.296e+002
39228.3746800	5.105e+001	2.937e+001	1.310e-001	2.541e+001	3.273e+001
39228.3750300	6.697e+001	4.274e+001	1.558e-001	2.537e+001	4.742e+001
39228.3753700	4.435e+001	2.790e+001	7.783e-002	2.533e+001	3.097e+001
39228.3757200	7.350e+001	4.666e+001	1.173e-001	2.525e+001	5.178e+001
39228.3760700	8.775e+001	6.054e+001	1.670e-001	2.521e+001	6.695e+001
39228.3764100	1.391e+002	9.924e+001	1.291e-001	2.521e+001	1.096e+002
39228.3767600	1.275e+002	8.709e+001	1.498e-001	2.521e+001	9.635e+001
39228.3771100	8.449e+001	5.385e+001	1.645e-001	2.521e+001	5.975e+001
39228.3774600	1.606e+002	1.169e+002	4.358e-002	2.521e+001	1.290e+002
39228.3778000	1.424e+002	9.964e+001	6.017e-002	2.525e+001	1.101e+002
39228.3781500	6.017e+001	3.816e+001	1.715e-001	2.525e+001	4.235e+001
39228.3785000	9.400e+001	6.292e+001	1.471e-001	2.529e+001	6.967e+001
39228.3788400	1.277e+002	9.049e+001	9.541e-002	2.533e+001	9.997e+001
39228.3791900	4.291e+001	2.660e+001	1.462e-001	2.541e+001	2.955e+001
39228.3795400	4.774e+001	2.861e+001	1.548e-001	2.549e+001	3.182e+001
39228.3798900	1.231e+002	8.244e+001	1.194e-001	2.549e+001	9.128e+001
39228.3802300	1.289e+002	8.269e+001	1.056e-001	2.553e+001	9.171e+001
39228.3805800	5.369e+001	3.446e+001	1.479e-001	2.553e+001	3.822e+001
39228.3809300	8.639e+001	5.894e+001	1.643e-001	2.553e+001	6.521e+001
39228.3812800	1.516e+002	1.131e+002	5.115e-002	2.557e+001	1.248e+002
