Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39131.5888600	1.714e+001	2.185e+001	1.197e-002	1.387e+001	2.374e+001
39131.5892000	1.714e+001	2.185e+001	1.197e-002	1.387e+001	2.374e+001
39131.5895500	1.714e+001	2.176e+001	1.466e-002	1.387e+001	2.364e+001
39131.5899000	1.714e+001	2.167e+001	1.197e-002	1.387e+001	2.355e+001
39131.5902500	1.706e+001	2.165e+001	1.693e-002	1.383e+001	2.352e+001
39131.5905900	1.721e+001	2.185e+001	1.584e-002	1.387e+001	2.374e+001
39131.5909400	1.721e+001	2.185e+001	1.339e-002	1.387e+001	2.374e+001
39131.5912900	1.721e+001	2.185e+001	1.466e-002	1.387e+001	2.374e+001
39131.5916300	1.728e+001	2.194e+001	1.466e-002	1.387e+001	2.383e+001
39131.5919800	1.735e+001	2.194e+001	1.693e-002	1.387e+001	2.383e+001
39131.5923300	1.735e+001	2.194e+001	1.796e-002	1.387e+001	2.383e+001
39131.5926800	1.735e+001	2.194e+001	1.466e-002	1.387e+001	2.383e+001
39131.5930200	1.735e+001	2.194e+001	1.339e-002	1.387e+001	2.383e+001
39131.5933700	1.742e+001	2.203e+001	1.466e-002	1.387e+001	2.393e+001
39131.5937200	1.749e+001	2.203e+001	1.339e-002	1.387e+001	2.393e+001
39131.5940600	1.749e+001	2.203e+001	1.466e-002	1.387e+001	2.393e+001
39131.5944100	1.756e+001	2.202e+001	1.197e-002	1.387e+001	2.393e+001
39131.5947600	1.756e+001	2.212e+001	1.466e-002	1.387e+001	2.403e+001
39131.5951100	1.763e+001	2.221e+001	1.339e-002	1.387e+001	2.413e+001
39131.5954500	1.763e+001	2.211e+001	1.584e-002	1.387e+001	2.403e+001
39131.5958000	1.763e+001	2.221e+001	1.584e-002	1.387e+001	2.413e+001
39131.5961500	1.770e+001	2.220e+001	1.339e-002	1.387e+001	2.413e+001
39131.5965000	1.777e+001	2.220e+001	1.339e-002	1.387e+001	2.413e+001
39131.5968400	1.777e+001	2.229e+001	1.466e-002	1.387e+001	2.422e+001
39131.5971900	1.784e+001	2.220e+001	1.584e-002	1.387e+001	2.413e+001
39131.5975400	1.784e+001	2.239e+001	1.584e-002	1.387e+001	2.432e+001
39131.5978800	1.784e+001	2.229e+001	1.584e-002	1.387e+001	2.422e+001
39131.5982300	1.792e+001	2.238e+001	1.466e-002	1.387e+001	2.432e+001
39131.5985800	1.792e+001	2.238e+001	1.339e-002	1.387e+001	2.432e+001
39131.5989300	1.799e+001	2.238e+001	1.584e-002	1.387e+001	2.432e+001
39131.5992700	1.799e+001	2.238e+001	1.693e-002	1.387e+001	2.432e+001
39131.5996200	1.806e+001	2.257e+001	1.466e-002	1.387e+001	2.452e+001
39131.5999700	1.806e+001	2.247e+001	1.466e-002	1.387e+001	2.442e+001
39131.6003100	1.813e+001	2.256e+001	1.584e-002	1.387e+001	2.452e+001
39131.6006600	1.813e+001	2.266e+001	1.584e-002	1.387e+001	2.462e+001
39131.6010100	1.821e+001	2.256e+001	1.339e-002	1.387e+001	2.452e+001
39131.6013600	1.828e+001	2.275e+001	1.584e-002	1.387e+001	2.472e+001
39131.6017000	1.828e+001	2.284e+001	1.466e-002	1.387e+001	2.482e+001
39131.6020500	1.835e+001	2.284e+001	1.339e-002	1.387e+001	2.482e+001
39131.6024000	1.835e+001	2.284e+001	1.466e-002	1.387e+001	2.482e+001
39131.6027500	1.835e+001	2.294e+001	1.466e-002	1.387e+001	2.492e+001
39131.6030900	1.843e+001	2.293e+001	1.466e-002	1.387e+001	2.492e+001
