Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39553.1823300	9.174e+000	5.211e+000	2.159e-002	1.681e+001	5.811e+000
39553.1826800	9.336e+000	5.332e+000	1.693e-002	1.689e+001	5.944e+000
39553.1830200	9.357e+000	5.353e+000	1.693e-002	1.701e+001	5.968e+000
39553.1833700	9.221e+000	5.282e+000	1.693e-002	1.709e+001	5.887e+000
39553.1837200	9.272e+000	5.295e+000	1.893e-002	1.717e+001	5.903e+000
39553.1840600	9.248e+000	5.287e+000	1.796e-002	1.725e+001	5.894e+000
39553.1844100	9.269e+000	5.308e+000	1.796e-002	1.737e+001	5.917e+000
39553.1847600	9.178e+000	5.265e+000	1.584e-002	1.749e+001	5.869e+000
39553.1851100	6.391e+000	3.594e+000	1.762e-001	1.765e+001	4.009e+000
39553.1854500	3.761e+000	2.077e+000	1.004e-001	1.801e+001	2.319e+000
39553.1858000	3.456e+000	1.823e+000	1.037e-001	1.837e+001	2.040e+000
39553.1861500	1.827e+001	1.091e+001	1.126e-001	1.869e+001	1.214e+001
39553.1865000	6.906e+000	4.547e+000	1.193e-001	1.897e+001	5.038e+000
39553.1868400	1.497e+001	9.352e+000	7.573e-002	1.921e+001	1.039e+001
39553.1871900	2.340e+001	1.380e+001	8.010e-002	1.949e+001	1.536e+001
39553.1875400	1.668e+001	9.419e+000	1.014e-001	1.973e+001	1.051e+001
39553.1878800	2.151e+001	1.131e+001	8.077e-002	1.997e+001	1.266e+001
39553.1882300	2.490e+001	1.400e+001	9.964e-002	2.021e+001	1.562e+001
39553.1885800	1.435e+000	1.265e+000	1.088e-001	2.037e+001	1.388e+000
39553.1889300	8.341e-001	5.924e-001	1.367e-001	2.037e+001	6.544e-001
39553.1892700	1.041e+001	3.125e+000	1.097e-001	2.053e+001	3.630e+000
39553.1896200	3.222e+001	1.921e+001	9.598e-002	2.077e+001	2.137e+001
39553.1899700	1.195e+001	7.395e+000	1.021e-001	2.093e+001	8.215e+000
39553.1903100	8.034e+000	5.519e+000	1.153e-001	2.109e+001	6.105e+000
39553.1906600	7.969e+000	6.883e+000	1.107e-001	2.129e+001	7.552e+000
39553.1910100	2.589e+000	1.349e+000	9.579e-002	2.137e+001	1.511e+000
39553.1913600	7.438e+000	4.607e+000	8.960e-002	2.141e+001	5.118e+000
39553.1917000	3.081e+000	1.866e+000	8.572e-002	2.153e+001	2.075e+000
39553.1920500	7.465e+000	4.935e+000	1.285e-001	2.161e+001	5.467e+000
39553.1924000	1.378e+001	7.353e+000	8.676e-002	2.161e+001	8.224e+000
39553.1927500	9.256e+000	5.595e+000	1.270e-001	2.169e+001	6.222e+000
39553.1930900	1.487e+001	9.229e+000	1.133e-001	2.169e+001	1.025e+001
39553.1934400	1.793e+001	1.069e+001	9.294e-002	2.177e+001	1.190e+001
39553.1937900	2.348e+001	1.391e+001	9.275e-002	2.185e+001	1.548e+001
39553.1941300	2.251e+001	1.346e+001	6.773e-002	2.193e+001	1.498e+001
39553.1944800	2.255e+001	1.340e+001	7.714e-002	2.205e+001	1.491e+001
39553.1948300	2.028e+001	1.215e+001	6.279e-002	2.209e+001	1.352e+001
39553.1951800	1.762e+001	1.115e+001	8.424e-002	2.217e+001	1.237e+001
39553.1955200	2.028e+000	1.751e+000	9.635e-002	2.217e+001	1.922e+000
39553.1958700	5.038e+000	4.138e+000	1.102e-001	2.193e+001	4.548e+000
39553.1962200	2.453e+000	1.560e+000	1.341e-001	2.181e+001	1.731e+000
39553.1965600	2.411e+001	1.644e+001	1.376e-001	2.177e+001	3.368e+001
39553.1969100	3.017e+001	3.088e+001	8.252e-002	2.173e+001	5.830e+001
39553.1972600	3.732e+001	3.607e+001	7.737e-002	2.169e+001	6.876e+001
39553.1976100	3.116e+001	3.330e+001	7.332e-002	2.177e+001	6.241e+001
39553.1979500	3.267e+001	3.099e+001	4.275e-002	2.177e+001	5.928e+001
39553.1983000	3.387e+001	3.246e+001	5.866e-002	2.181e+001	6.198e+001
39553.1986500	3.513e+001	3.419e+001	3.786e-002	2.189e+001	6.511e+001
39553.1990000	3.450e+001	3.412e+001	7.643e-002	2.201e+001	6.478e+001
39553.1993400	3.244e+001	3.182e+001	5.287e-002	2.213e+001	6.051e+001
39553.1996900	3.252e+001	3.210e+001	7.159e-002	2.229e+001	6.098e+001
39553.2000400	3.596e+001	3.714e+001	7.381e-002	2.245e+001	7.000e+001
39553.2003800	3.461e+001	3.510e+001	7.920e-002	2.253e+001	6.636e+001
39553.2007300	3.255e+001	3.274e+001	4.973e-002	2.265e+001	6.199e+001
39553.2010800	3.458e+001	3.485e+001	5.045e-002	2.277e+001	6.595e+001
39553.2014300	3.435e+001	3.399e+001	7.184e-002	2.285e+001	6.453e+001
39553.2017700	3.649e+001	3.865e+001	8.296e-002	2.297e+001	7.254e+001
39553.2021200	3.713e+001	3.938e+001	6.017e-002	2.309e+001	7.390e+001
39553.2024700	3.356e+001	3.318e+001	6.930e-002	2.317e+001	6.300e+001
39553.2028100	3.401e+001	3.531e+001	5.045e-002	2.329e+001	6.650e+001
39553.2031600	3.405e+001	3.505e+001	6.135e-002	2.337e+001	6.610e+001
39553.2035100	3.559e+001	3.773e+001	3.880e-002	2.345e+001	7.080e+001
39553.2038600	3.411e+001	3.499e+001	6.476e-002	2.349e+001	6.603e+001
39553.2042000	3.389e+001	3.516e+001	4.480e-002	2.361e+001	6.621e+001
39553.2045500	3.301e+001	3.476e+001	3.880e-002	2.369e+001	6.530e+001
39553.2049000	3.466e+001	3.404e+001	6.773e-002	2.381e+001	6.472e+001
39553.2052500	3.172e+001	3.105e+001	7.234e-002	2.393e+001	5.907e+001
39553.2055900	6.791e-001	1.265e+000	2.371e-001	2.393e+001	2.205e+000
39553.2059400	6.948e-002	9.613e-002	2.933e-002	2.373e+001	1.734e-001
39553.2062900	6.760e-002	8.077e-002	2.240e-002	2.341e+001	1.487e-001
39553.2066300	6.714e-002	7.248e-002	2.074e-002	2.313e+001	1.356e-001
39553.2069800	6.744e-002	6.917e-002	2.319e-002	2.289e+001	1.305e-001
39553.2073300	6.580e-002	6.767e-002	2.808e-002	2.253e+001	1.276e-001
39553.2076800	6.557e-002	6.655e-002	2.319e-002	2.233e+001	1.258e-001
39553.2080200	6.429e-002	6.516e-002	2.074e-002	2.209e+001	1.232e-001
39553.2083700	4.374e-002	5.275e-002	2.271e-001	2.185e+001	9.702e-002
39553.2087200	8.098e+000	1.021e+001	8.860e-002	2.173e+001	1.866e+001
39553.2090600	9.302e-001	7.761e-001	1.273e-001	2.145e+001	1.521e+000
39553.2094100	1.079e+001	4.254e+000	2.067e-001	2.117e+001	4.841e+000
39553.2097600	1.806e+001	5.790e+000	1.584e-002	2.097e+001	6.690e+000
39553.2101100	1.816e+001	5.806e+000	1.584e-002	2.081e+001	6.710e+000
39553.2104500	1.811e+001	5.775e+000	4.637e-002	2.065e+001	6.676e+000
39553.2108000	1.874e+001	6.048e+000	1.466e-002	2.057e+001	6.985e+000
39553.2111500	1.803e+001	5.797e+000	1.986e-002	2.037e+001	6.697e+000
39553.2115000	1.744e+001	5.576e+000	2.074e-002	2.029e+001	6.445e+000
39553.2118400	1.728e+001	5.446e+000	1.986e-002	2.021e+001	6.301e+000
39553.2121900	1.398e+001	4.410e+000	2.468e-002	2.009e+001	5.102e+000
39553.2125400	3.032e+001	1.032e+001	2.120e-001	2.009e+001	1.187e+001
39553.2128800	1.604e+001	7.001e+000	1.155e-001	2.025e+001	7.917e+000
39553.2132300	1.037e+001	4.279e+000	9.746e-002	2.053e+001	4.856e+000
39553.2135800	1.047e+001	7.924e+000	1.335e-001	2.085e+001	8.733e+000
39553.2139300	2.186e+001	1.318e+001	1.190e-001	2.105e+001	1.466e+001
39553.2142700	5.081e+000	3.208e+000	1.393e-001	2.137e+001	3.560e+000
39553.2146200	2.465e+000	2.273e+000	1.457e-001	2.149e+001	2.489e+000
39553.2149700	4.107e+000	3.169e+000	1.185e-001	2.161e+001	3.490e+000
39553.2153100	1.518e+001	1.666e+001	1.097e-001	2.173e+001	3.108e+001
39553.2156600	8.896e-001	1.033e+000	1.762e-001	2.189e+001	1.910e+000
39553.2160100	1.927e+000	1.609e+000	1.565e-001	2.201e+001	3.153e+000
39553.2163600	3.058e+001	2.984e+001	8.121e-002	2.213e+001	5.680e+001
39553.2167000	3.062e+001	3.005e+001	4.148e-002	2.221e+001	5.714e+001
39553.2170500	2.902e+001	2.839e+001	1.483e-001	2.233e+001	5.401e+001
39553.2174000	1.749e+001	2.082e+001	1.500e-001	2.245e+001	2.265e+001
39553.2177500	9.788e+000	6.674e+000	1.115e-001	2.261e+001	7.384e+000
39553.2180900	9.684e-001	7.023e-001	1.281e-001	2.269e+001	1.418e+000
39553.2184400	1.699e+000	1.158e+000	1.240e-001	2.273e+001	2.372e+000
39553.2187900	6.960e-001	6.824e-001	1.490e-001	2.277e+001	1.298e+000
39553.2191300	3.010e+000	2.271e+000	1.369e-001	2.245e+001	2.503e+000
39553.2194800	5.283e+000	2.806e+000	1.462e-001	2.153e+001	3.139e+000
39553.2198300	7.958e-001	5.850e-001	1.507e-001	1.997e+001	1.178e+000
39553.2201800	2.984e-001	1.618e-001	1.234e-001	1.777e+001	1.808e-001
39553.2205200	3.493e-001	3.141e-001	8.274e-002	1.621e+001	3.442e-001
39553.2208700	2.804e-001	2.174e-001	7.501e-002	1.553e+001	2.394e-001
39553.2212200	2.949e-001	1.202e-001	1.353e-001	1.485e+001	1.365e-001
39553.2215600	4.853e-001	2.905e-001	8.274e-002	1.393e+001	3.232e-001
39553.2219100	1.497e+000	9.445e-001	7.620e-002	1.325e+001	1.048e+000
39553.2222600	2.675e+000	1.596e+000	1.247e-001	1.269e+001	1.776e+000
39553.2226100	3.462e+000	3.274e+000	1.220e-001	1.233e+001	3.582e+000
39553.2229500	3.345e+000	2.599e+000	7.109e-002	1.225e+001	2.862e+000
39553.2233000	2.235e+000	1.624e+000	5.648e-002	1.305e+001	1.792e+000
39553.2236500	1.310e+000	1.061e+000	7.259e-002	1.429e+001	1.166e+000
39553.2240000	1.924e+000	9.895e-001	7.620e-002	1.585e+001	1.109e+000
39553.2243400	1.115e+000	9.754e-001	7.058e-002	1.725e+001	1.070e+000
39553.2246900	9.314e-001	6.541e-001	8.121e-002	1.889e+001	7.229e-001
39553.2250400	2.499e+000	1.877e+000	7.806e-002	2.033e+001	2.069e+000
39553.2253800	2.149e+000	1.507e+000	7.737e-002	2.141e+001	1.665e+000
39553.2257300	1.519e+000	1.048e+000	6.773e-002	2.285e+001	1.159e+000
39553.2260800	2.744e+000	2.365e+000	7.897e-002	2.453e+001	2.595e+000
39553.2264300	1.661e+000	1.908e+000	6.017e-002	2.593e+001	2.077e+000
39553.2267700	1.103e+000	1.052e+000	6.826e-002	2.733e+001	1.151e+000
39553.2271200	1.082e+000	1.128e+000	6.164e-002	2.797e+001	1.231e+000
39553.2274700	9.025e-001	1.011e+000	6.392e-002	2.825e+001	1.101e+000
39553.2278100	1.117e+000	1.135e+000	7.058e-002	2.849e+001	1.240e+000
39553.2281600	3.361e+000	2.046e+000	7.405e-002	2.889e+001	2.275e+000
39553.2285100	1.701e+000	1.179e+000	7.234e-002	2.945e+001	1.304e+000
39553.2288600	2.697e+000	1.794e+000	8.634e-002	2.981e+001	1.987e+000
39553.2292000	1.818e+000	1.327e+000	7.714e-002	2.997e+001	1.465e+000
39553.2295500	2.163e+000	1.438e+000	7.332e-002	3.013e+001	1.592e+000
39553.2299000	2.390e+000	1.702e+000	8.032e-002	3.045e+001	1.880e+000
39553.2302500	2.066e+000	1.269e+000	1.122e-001	3.085e+001	1.410e+000
39553.2305900	1.922e+000	1.318e+000	1.030e-001	3.157e+001	1.458e+000
39553.2309400	2.936e+000	1.837e+000	1.083e-001	3.269e+001	2.040e+000
39553.2312900	2.784e+000	1.738e+000	1.094e-001	3.253e+001	1.930e+000
39553.2316300	2.568e+000	1.640e+000	1.061e-001	3.217e+001	1.820e+000
39553.2319800	3.437e+000	2.588e+000	7.596e-002	3.181e+001	2.853e+000
39553.2323300	2.421e+000	1.716e+000	8.488e-002	3.157e+001	1.896e+000
39553.2326800	1.731e+000	1.041e+000	1.033e-001	3.153e+001	1.158e+000
39553.2330200	2.134e+000	1.308e+000	1.078e-001	3.161e+001	1.454e+000
39553.2333700	1.955e+000	1.137e+000	9.390e-002	3.165e+001	1.267e+000
39553.2337200	2.620e+000	1.798e+000	1.094e-001	3.185e+001	1.989e+000
39553.2340600	1.902e+000	1.257e+000	1.073e-001	3.213e+001	1.393e+000
39553.2344100	2.067e+000	1.328e+000	1.061e-001	3.241e+001	1.473e+000
39553.2347600	1.548e+000	1.050e+000	1.131e-001	3.237e+001	1.162e+000
39553.2351100	1.710e+000	1.186e+000	9.447e-002	3.217e+001	1.311e+000
39553.2354500	1.676e+000	1.226e+000	6.720e-002	3.197e+001	1.353e+000
39553.2358000	2.119e+000	1.705e+000	6.164e-002	3.181e+001	1.875e+000
39553.2361500	1.950e+000	1.255e+000	5.584e-002	3.169e+001	1.392e+000
39553.2365000	1.734e+000	1.233e+000	5.987e-002	3.161e+001	1.362e+000
39553.2368400	1.665e+000	1.206e+000	5.520e-002	3.153e+001	1.332e+000
39553.2371900	2.068e+000	1.166e+000	6.558e-002	3.141e+001	1.300e+000
39553.2375400	1.751e+000	1.271e+000	6.017e-002	3.137e+001	1.403e+000
39553.2378800	1.753e+000	1.216e+000	6.476e-002	3.125e+001	1.344e+000
39553.2382300	1.916e+000	1.313e+000	5.987e-002	3.125e+001	1.452e+000
39553.2385800	1.813e+000	1.242e+000	6.476e-002	3.121e+001	1.374e+000
39553.2389300	1.750e+000	1.145e+000	6.222e-002	3.117e+001	1.269e+000
39553.2392700	1.687e+000	1.094e+000	8.209e-002	3.109e+001	1.213e+000
39553.2396200	1.586e+000	1.208e+000	7.690e-002	3.109e+001	1.331e+000
39553.2399700	1.282e+000	1.626e+000	6.982e-002	3.109e+001	1.766e+000
39553.2403100	9.968e-001	7.756e-001	6.476e-002	3.109e+001	1.542e+000
39553.2406600	2.503e-001	2.280e-001	5.987e-002	3.109e+001	4.394e-001
39553.2410100	2.681e-001	2.288e-001	4.752e-002	3.109e+001	4.464e-001
39553.2413600	3.054e-001	2.511e-001	7.259e-002	3.113e+001	4.937e-001
39553.2417000	3.973e-001	3.067e-001	5.454e-002	3.113e+001	6.109e-001
39553.2420500	7.621e-001	8.648e-001	6.308e-002	3.109e+001	9.418e-001
39553.2424000	6.544e-001	8.077e-001	7.134e-002	3.109e+001	8.780e-001
39553.2427500	3.773e-001	2.885e-001	6.982e-002	3.113e+001	5.759e-001
39553.2430900	3.645e-001	2.875e-001	6.826e-002	3.117e+001	5.700e-001
39553.2434400	3.788e-001	2.868e-001	6.164e-002	3.113e+001	5.736e-001
39553.2437900	3.803e-001	3.259e-001	5.835e-002	3.113e+001	6.354e-001
39553.2441300	2.702e-001	2.378e-001	5.355e-002	3.121e+001	4.612e-001
39553.2444800	3.123e-001	2.520e-001	6.308e-002	3.121e+001	4.973e-001
39553.2448300	2.909e-001	2.607e-001	7.573e-002	3.125e+001	5.040e-001
39553.2451800	3.097e-001	2.466e-001	6.956e-002	3.133e+001	4.879e-001
39553.2455200	2.723e-001	2.447e-001	6.476e-002	3.133e+001	4.727e-001
39553.2458700	2.995e-001	2.421e-001	6.720e-002	3.129e+001	4.776e-001
39553.2462200	3.318e-001	2.844e-001	6.392e-002	3.137e+001	5.545e-001
39553.2465600	4.505e-001	3.381e-001	6.586e-002	3.137e+001	6.776e-001
39553.2469100	4.065e-001	2.993e-001	6.105e-002	3.137e+001	6.023e-001
39553.2472600	3.541e-001	2.902e-001	7.283e-002	3.141e+001	5.709e-001
39553.2476100	4.726e-001	3.260e-001	7.332e-002	3.153e+001	6.659e-001
