Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39468.3337200	5.517e+000	1.107e+001	9.020e-002	9.370e+000	1.916e+001
39468.3340600	4.370e+000	9.482e+000	8.424e-002	9.250e+000	1.629e+001
39468.3344100	6.525e+000	1.365e+001	1.000e-001	9.170e+000	2.353e+001
39468.3347600	7.001e+000	1.441e+001	5.774e-002	9.130e+000	2.488e+001
39468.3351100	6.450e+000	1.329e+001	1.032e-001	9.010e+000	2.295e+001
39468.3354500	7.874e+000	1.640e+001	7.058e-002	8.930e+000	2.828e+001
39468.3358000	7.266e+000	1.424e+001	7.033e-002	8.890e+000	2.471e+001
39468.3361500	6.269e+000	1.268e+001	1.032e-001	8.850e+000	2.193e+001
39468.3365000	5.391e+000	1.136e+001	1.063e-001	8.850e+000	1.957e+001
39468.3368400	9.501e+000	2.207e+001	6.667e-002	8.890e+000	3.770e+001
39468.3371900	6.886e+000	1.582e+001	1.267e-001	8.930e+000	2.705e+001
39468.3375400	6.710e+000	1.633e+001	6.279e-002	8.890e+000	2.780e+001
39468.3378800	7.502e+000	1.770e+001	8.980e-002	8.810e+000	3.021e+001
39468.3382300	8.761e+000	1.849e+001	8.819e-002	8.810e+000	3.185e+001
39468.3385800	8.761e+000	1.924e+001	6.046e-002	8.810e+000	3.303e+001
39468.3389300	8.331e+000	1.858e+001	6.135e-002	8.810e+000	3.185e+001
39468.3392700	7.895e+000	1.780e+001	6.852e-002	8.850e+000	3.049e+001
39468.3396200	7.134e+000	1.509e+001	6.392e-002	8.810e+000	2.599e+001
39468.3399700	6.139e+000	1.294e+001	9.079e-002	8.850e+000	2.229e+001
39468.3403100	6.533e+000	1.386e+001	6.773e-002	8.810e+000	2.386e+001
39468.3406600	6.217e+000	1.287e+001	6.773e-002	8.850e+000	2.220e+001
39468.3410100	6.165e+000	1.299e+001	8.614e-002	8.850e+000	2.238e+001
39468.3413600	7.321e+000	1.480e+001	8.209e-002	8.850e+000	2.560e+001
39468.3417000	6.841e+000	1.301e+001	6.076e-002	8.810e+000	2.263e+001
39468.3420500	7.862e+000	1.688e+001	6.336e-002	8.850e+000	2.904e+001
39468.3424000	7.583e+000	1.646e+001	7.308e-002	8.930e+000	2.828e+001
39468.3427500	7.272e+000	1.560e+001	7.620e-002	8.930e+000	2.683e+001
