Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39237.9522000	1.607e+001	9.944e+000	5.185e-002	2.719e+001	1.105e+001
39237.9525500	1.688e+001	1.004e+001	2.677e-002	2.719e+001	1.117e+001
39237.9529000	1.719e+001	1.022e+001	2.159e-002	2.715e+001	1.137e+001
39237.9532400	1.732e+001	1.042e+001	3.168e-002	2.715e+001	1.159e+001
39237.9535900	1.745e+001	1.067e+001	4.440e-002	2.715e+001	1.185e+001
39237.9539400	1.711e+001	1.062e+001	4.317e-002	2.711e+001	1.180e+001
39237.9542800	1.705e+001	1.071e+001	1.986e-002	2.711e+001	1.189e+001
39237.9546300	1.539e+001	9.809e+000	2.993e-002	2.707e+001	1.088e+001
39237.9549800	1.610e+001	1.018e+001	7.234e-002	2.707e+001	1.130e+001
39237.9553300	1.684e+001	1.011e+001	3.739e-002	2.703e+001	1.125e+001
39237.9556700	1.748e+001	1.063e+001	2.744e-002	2.703e+001	1.181e+001
39237.9560200	1.747e+001	1.061e+001	2.240e-002	2.699e+001	1.180e+001
39237.9563700	1.734e+001	1.053e+001	3.833e-002	2.699e+001	1.171e+001
39237.9567100	1.644e+001	1.002e+001	4.060e-002	2.695e+001	1.113e+001
39237.9570600	1.682e+001	1.025e+001	3.053e-002	2.695e+001	1.139e+001
39237.9574100	1.651e+001	9.948e+000	2.159e-002	2.699e+001	1.106e+001
39237.9577600	1.664e+001	9.984e+000	2.468e-002	2.699e+001	1.111e+001
39237.9581000	1.670e+001	1.006e+001	2.468e-002	2.699e+001	1.119e+001
39237.9584500	1.664e+001	1.006e+001	4.399e-002	2.699e+001	1.119e+001
39237.9588000	1.677e+001	1.011e+001	2.744e-002	2.703e+001	1.125e+001
39237.9591500	1.828e+001	1.119e+001	4.191e-002	2.699e+001	1.244e+001
39237.9594900	1.864e+001	1.142e+001	2.677e-002	2.703e+001	1.269e+001
39237.9598400	1.858e+001	1.139e+001	3.542e-002	2.707e+001	1.266e+001
39237.9601900	1.852e+001	1.136e+001	2.074e-002	2.711e+001	1.263e+001
39237.9605300	1.817e+001	1.111e+001	4.789e-002	2.711e+001	1.234e+001
39237.9608800	1.771e+001	1.079e+001	2.677e-002	2.715e+001	1.199e+001
39237.9612300	1.751e+001	1.079e+001	2.395e-002	2.715e+001	1.199e+001
39237.9615800	1.745e+001	1.062e+001	2.468e-002	2.715e+001	1.181e+001
39237.9619200	1.732e+001	1.038e+001	1.796e-002	2.715e+001	1.155e+001
39237.9622700	1.718e+001	1.025e+001	3.053e-002	2.711e+001	1.140e+001
39237.9626200	1.698e+001	1.017e+001	2.933e-002	2.711e+001	1.132e+001
39237.9629600	1.666e+001	1.001e+001	3.971e-002	2.707e+001	1.113e+001
39237.9633100	1.769e+001	1.089e+001	2.468e-002	2.707e+001	1.210e+001
39237.9636600	1.762e+001	1.076e+001	2.808e-002	2.707e+001	1.196e+001
39237.9640100	1.749e+001	1.068e+001	4.233e-002	2.707e+001	1.187e+001
39237.9643500	1.693e+001	1.039e+001	6.392e-002	2.715e+001	1.155e+001
39237.9647000	1.596e+001	9.842e+000	4.399e-002	2.723e+001	1.094e+001
39237.9650500	1.555e+001	9.435e+000	3.224e-002	2.723e+001	1.049e+001
39237.9654000	1.590e+001	9.883e+000	2.933e-002	2.723e+001	1.098e+001
39237.9657400	1.714e+001	1.066e+001	2.240e-002	2.723e+001	1.184e+001
39237.9660900	1.713e+001	1.056e+001	5.115e-002	2.719e+001	1.174e+001
39237.9664400	1.759e+001	1.085e+001	2.319e-002	2.719e+001	1.205e+001
39237.9667800	6.708e+000	3.526e+000	1.203e-001	2.715e+001	3.946e+000
39237.9671300	9.337e+000	5.636e+000	1.141e-001	2.711e+001	6.268e+000
39237.9674800	1.445e+001	8.783e+000	8.339e-002	2.711e+001	9.764e+000
39237.9678300	2.412e+001	1.318e+001	1.073e-001	2.719e+001	1.472e+001
39237.9681700	3.472e+000	1.882e+000	1.218e-001	2.723e+001	2.103e+000
39237.9685200	1.694e+001	9.959e+000	1.106e-001	2.719e+001	1.109e+001
39237.9688700	1.199e+001	6.468e+000	1.417e-001	2.719e+001	7.230e+000
