Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39131.3637900	7.417e+001	4.547e+001	1.422e-001	2.655e+001	5.053e+001
39131.3641300	7.692e+001	5.085e+001	8.980e-002	2.707e+001	5.633e+001
39131.3644800	4.201e+001	2.820e+001	1.004e-001	2.727e+001	3.122e+001
39131.3648300	9.187e+000	5.383e+000	9.672e-002	2.743e+001	5.995e+000
39131.3651800	8.287e+000	4.796e+000	4.399e-002	2.755e+001	5.344e+000
39131.3655200	8.075e+000	4.720e+000	4.599e-002	2.763e+001	5.256e+000
39131.3658700	7.905e+000	4.668e+000	6.193e-002	2.775e+001	5.197e+000
39131.3662200	7.380e+000	4.476e+000	3.279e-002	2.783e+001	4.976e+000
39131.3665600	7.448e+000	4.540e+000	2.540e-002	2.791e+001	5.047e+000
39131.3669100	1.622e+001	9.878e+000	1.164e-001	2.795e+001	1.098e+001
39131.3672600	2.694e+001	1.571e+001	4.104e-002	2.811e+001	1.750e+001
39131.3676100	4.983e+001	3.007e+001	7.965e-002	2.827e+001	3.344e+001
39131.3679500	4.048e+001	2.419e+001	8.274e-002	2.839e+001	2.691e+001
39131.3683000	3.386e+001	2.072e+001	3.592e-002	2.839e+001	2.302e+001
39131.3686500	5.850e+001	3.553e+001	1.040e-001	2.839e+001	3.950e+001
39131.3690000	6.442e+001	4.110e+001	7.308e-002	2.835e+001	4.559e+001
39131.3693400	8.060e+001	5.235e+001	7.454e-002	2.827e+001	5.803e+001
39131.3696900	5.042e+001	3.346e+001	4.191e-002	2.827e+001	3.706e+001
39131.3700400	4.473e+001	3.013e+001	5.045e-002	2.831e+001	3.335e+001
39131.3703800	5.163e+001	3.593e+001	9.764e-002	2.831e+001	3.972e+001
39131.3707300	3.372e+000	1.632e+000	9.139e-002	2.827e+001	1.834e+000
39131.3710800	1.077e+001	1.051e+001	8.382e-002	2.807e+001	1.149e+001
39131.3714300	1.833e+002	1.920e+002	7.058e-002	2.767e+001	3.610e+002
39131.3717700	5.559e+002	6.493e+002	6.164e-002	2.731e+001	1.200e+003
39131.3721200	5.100e+002	6.170e+002	6.105e-002	2.711e+001	1.134e+003
39131.3724700	1.389e+002	1.418e+002	9.982e-002	2.699e+001	2.677e+002
39131.3728100	5.339e+001	4.463e+001	8.467e-002	2.679e+001	8.745e+001
39131.3731600	2.545e+001	2.541e+001	1.117e-001	2.647e+001	4.817e+001
39131.3735100	3.750e+001	3.019e+001	1.600e-001	2.627e+001	5.960e+001
39131.3738600	1.258e+001	7.111e+000	9.541e-002	2.635e+001	7.932e+000
39131.3742000	1.375e+001	7.913e+000	4.358e-002	2.679e+001	8.818e+000
39131.3745500	1.328e+001	7.746e+000	4.864e-002	2.707e+001	8.627e+000
39131.3749000	1.482e+001	8.494e+000	5.454e-002	2.735e+001	9.467e+000
39131.3752500	8.489e+000	4.720e+000	6.279e-002	2.759e+001	5.269e+000
39131.3755900	1.744e+001	1.768e+001	8.593e-002	2.783e+001	1.931e+001
