Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39167.3128800	5.004e-002	1.560e-001	1.466e-002	2.213e+001	2.609e-001
39167.3132300	5.490e-002	1.632e-001	1.466e-002	2.213e+001	2.738e-001
39167.3135800	6.011e-002	1.707e-001	1.339e-002	2.213e+001	2.872e-001
39167.3139300	6.601e-002	1.793e-001	1.339e-002	2.213e+001	3.026e-001
39167.3142700	7.199e-002	1.883e-001	1.197e-002	2.213e+001	3.187e-001
39167.3146200	7.878e-002	1.955e-001	1.466e-002	2.213e+001	3.323e-001
39167.3149700	8.607e-002	2.061e-001	1.339e-002	2.213e+001	3.513e-001
39167.3153100	9.436e-002	2.149e-001	1.197e-002	2.213e+001	3.677e-001
39167.3156600	1.023e-001	2.242e-001	1.339e-002	2.213e+001	3.849e-001
39167.3160100	1.096e-001	2.335e-001	1.466e-002	2.209e+001	4.019e-001
39167.3163600	1.187e-001	2.422e-001	1.466e-002	2.209e+001	4.185e-001
39167.3167000	1.285e-001	2.541e-001	1.796e-002	2.213e+001	4.405e-001
39167.3170500	1.382e-001	2.649e-001	1.693e-002	2.213e+001	4.605e-001
39167.3174000	1.477e-001	2.729e-001	1.197e-002	2.209e+001	4.762e-001
39167.3177500	1.587e-001	2.843e-001	1.339e-002	2.209e+001	4.976e-001
39167.3180900	1.697e-001	2.977e-001	1.466e-002	2.209e+001	5.222e-001
39167.3184400	1.821e-001	3.084e-001	1.197e-002	2.209e+001	5.431e-001
39167.3187900	1.953e-001	3.226e-001	1.466e-002	2.209e+001	5.696e-001
39167.3191300	2.085e-001	3.310e-001	1.584e-002	2.209e+001	5.871e-001
39167.3194800	2.225e-001	3.428e-001	1.197e-002	2.209e+001	6.103e-001
39167.3198300	2.354e-001	3.537e-001	1.584e-002	2.209e+001	6.316e-001
39167.3201800	2.642e-001	4.085e-001	1.339e-002	2.209e+001	7.269e-001
39167.3205200	3.523e-001	5.032e-001	1.197e-002	2.209e+001	9.041e-001
39167.3208700	4.834e-001	7.448e-001	9.485e-002	2.209e+001	1.326e+000
39167.3212200	6.324e-001	8.971e-001	1.339e-002	2.213e+001	1.613e+000
