Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39160.8753800	-2.500e-002	3.326e-003	2.074e-002	1.931e+001	-2.982e-003
39160.8757300	-2.500e-002	3.463e-003	1.796e-002	1.935e+001	-2.764e-003
39160.8760800	-2.500e-002	3.326e-003	1.893e-002	1.931e+001	-2.982e-003
39160.8764300	-2.500e-002	3.463e-003	1.584e-002	1.935e+001	-2.764e-003
39160.8767700	-2.500e-002	3.463e-003	2.074e-002	1.935e+001	-2.764e-003
39160.8771200	-2.500e-002	3.463e-003	1.796e-002	1.935e+001	-2.764e-003
39160.8774700	-2.499e-002	3.600e-003	1.893e-002	1.939e+001	-2.546e-003
39160.8778100	-2.499e-002	3.600e-003	1.796e-002	1.939e+001	-2.546e-003
39160.8781600	-2.499e-002	2.778e-002	1.172e-001	1.943e+001	3.536e-002
39160.8785100	-2.499e-002	2.743e-003	3.786e-002	1.943e+001	-3.890e-003
39160.8788600	-2.497e-002	4.398e-003	3.491e-002	1.951e+001	-1.290e-003
39160.8792000	-2.495e-002	5.270e-003	2.744e-002	1.959e+001	8.318e-005
39160.8795500	-2.493e-002	5.171e-003	3.439e-002	1.967e+001	-6.648e-005
39160.8799000	-2.490e-002	8.797e-003	1.893e-002	1.979e+001	5.629e-003
39160.8802500	-2.486e-002	8.292e-003	2.468e-002	1.991e+001	4.848e-003
39160.8805900	-2.483e-002	9.589e-003	2.540e-002	2.003e+001	6.890e-003
39160.8809400	-2.480e-002	7.097e-003	2.159e-002	2.015e+001	2.997e-003
39160.8812900	-2.475e-002	7.519e-003	3.168e-002	2.031e+001	3.673e-003
39160.8816300	-2.471e-002	8.168e-003	3.053e-002	2.047e+001	4.703e-003
39160.8819800	-2.467e-002	8.328e-003	2.540e-002	2.059e+001	4.968e-003
39160.8823300	-2.462e-002	8.768e-003	2.395e-002	2.075e+001	5.673e-003
39160.8826800	-2.458e-002	2.925e-002	4.480e-002	2.091e+001	3.779e-002
39160.8830200	-2.453e-002	1.494e-002	2.808e-002	2.107e+001	1.539e-002
39160.8833700	-2.448e-002	1.169e-002	2.074e-002	2.123e+001	1.031e-002
39160.8837200	-2.443e-002	1.077e-002	1.796e-002	2.135e+001	8.880e-003
39160.8840600	-2.439e-002	1.150e-002	1.893e-002	2.151e+001	1.003e-002
39160.8844100	-2.434e-002	1.789e-002	2.319e-002	2.163e+001	2.006e-002
39160.8847600	-2.429e-002	1.531e-002	1.986e-002	2.179e+001	1.604e-002
39160.8851100	-2.425e-002	1.396e-002	2.319e-002	2.187e+001	1.393e-002
39160.8854500	-2.420e-002	1.422e-002	1.584e-002	2.203e+001	1.435e-002
39160.8858000	-2.416e-002	1.428e-002	1.339e-002	2.215e+001	1.446e-002
39160.8861500	-2.410e-002	1.474e-002	1.466e-002	2.227e+001	1.520e-002
39160.8865000	-2.407e-002	1.534e-002	1.466e-002	2.239e+001	1.616e-002
39160.8868400	-2.403e-002	1.589e-002	2.933e-002	2.247e+001	1.703e-002
39160.8871900	-2.398e-002	1.752e-002	3.111e-002	2.259e+001	1.960e-002
39160.8875400	-2.395e-002	1.730e-002	1.893e-002	2.271e+001	1.926e-002
