Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39103.4176100	1.399e+001	2.285e+001	1.584e-002	2.101e+001	4.041e+001
39103.4179500	1.399e+001	2.285e+001	1.693e-002	2.101e+001	4.041e+001
39103.4183000	1.405e+001	2.284e+001	1.796e-002	2.101e+001	4.041e+001
39103.4186500	1.405e+001	2.294e+001	1.796e-002	2.101e+001	4.056e+001
39103.4190000	1.405e+001	2.294e+001	1.466e-002	2.101e+001	4.056e+001
39103.4193400	1.410e+001	2.313e+001	1.584e-002	2.101e+001	4.088e+001
39103.4196900	1.410e+001	2.303e+001	1.796e-002	2.101e+001	4.072e+001
39103.4200400	1.416e+001	2.322e+001	1.584e-002	2.101e+001	4.103e+001
39103.4203800	1.421e+001	2.301e+001	1.584e-002	2.101e+001	4.072e+001
39103.4207300	1.427e+001	2.320e+001	1.584e-002	2.101e+001	4.103e+001
39103.4210800	1.421e+001	2.341e+001	1.796e-002	2.101e+001	4.135e+001
39103.4214300	1.924e+001	2.306e+001	1.743e-001	2.117e+001	2.508e+001
39103.4217700	6.154e+001	5.423e+001	1.148e-001	2.169e+001	5.947e+001
39103.4221200	1.088e+002	7.816e+001	1.069e-001	2.237e+001	1.582e+002
39103.4224700	2.180e+002	1.749e+002	1.061e-001	2.301e+001	3.456e+002
39103.4228100	3.078e+002	2.472e+002	1.028e-001	2.377e+001	4.884e+002
39103.4231600	4.440e+002	3.517e+002	9.485e-002	2.453e+001	6.968e+002
39103.4235100	1.518e+001	1.506e+001	1.458e-001	2.509e+001	1.646e+001
39103.4238600	2.444e+001	2.295e+001	9.390e-002	2.533e+001	4.398e+001
39103.4242000	1.525e+001	1.574e+001	7.381e-002	2.565e+001	2.966e+001
39103.4245500	1.423e+001	1.505e+001	9.409e-002	2.609e+001	2.825e+001
39103.4249000	1.341e+001	1.402e+001	8.317e-002	2.649e+001	2.638e+001
39103.4252500	1.639e+001	1.835e+001	9.000e-002	2.681e+001	3.414e+001
39103.4255900	2.001e+001	2.194e+001	9.294e-002	2.713e+001	4.095e+001
39103.4259400	2.853e+001	2.787e+001	8.940e-002	2.737e+001	5.303e+001
39103.4262900	1.356e+001	1.387e+001	8.121e-002	2.761e+001	2.618e+001
39103.4266300	1.757e+001	1.905e+001	8.296e-002	2.785e+001	3.561e+001
39103.4269800	1.619e+001	1.617e+001	5.287e-002	2.801e+001	3.065e+001
39103.4273300	1.467e+001	1.519e+001	2.395e-002	2.825e+001	2.861e+001
39103.4276800	1.648e+001	1.654e+001	4.637e-002	2.841e+001	3.132e+001
39103.4280200	1.602e+001	1.700e+001	2.871e-002	2.853e+001	3.190e+001
39103.4283700	1.686e+001	1.720e+001	7.234e-002	2.865e+001	3.248e+001
39103.4287200	1.602e+001	1.645e+001	3.168e-002	2.877e+001	3.103e+001
39103.4290600	2.993e+001	2.563e+001	8.032e-002	2.893e+001	4.998e+001
39103.4294100	2.298e+001	2.045e+001	5.253e-002	2.905e+001	3.959e+001
39103.4297600	2.628e+001	2.209e+001	6.046e-002	2.913e+001	4.324e+001
39103.4301100	4.483e+001	3.071e+001	1.260e-001	2.909e+001	6.283e+001
39103.4304500	2.116e+002	1.875e+002	1.945e-001	2.861e+001	2.055e+002
39103.4308000	4.837e+002	4.213e+002	6.448e-002	2.841e+001	4.621e+002
39103.4311500	4.217e+002	3.549e+002	7.897e-002	2.833e+001	3.898e+002
39103.4315000	1.694e+002	1.671e+002	1.239e-001	2.833e+001	1.826e+002
39103.4318400	4.107e+000	3.446e+000	1.191e-001	2.769e+001	6.747e+000
39103.4321900	3.112e+000	3.159e+000	1.285e-001	2.669e+001	3.450e+000
39103.4325400	5.836e+000	5.324e+000	1.102e-001	2.605e+001	1.026e+001
39103.4328800	6.651e+000	6.067e+000	1.018e-001	2.585e+001	1.169e+001
39103.4332300	3.148e+000	3.250e+000	1.063e-001	2.561e+001	3.548e+000
39103.4335800	3.470e+000	2.964e+000	1.030e-001	2.509e+001	3.253e+000
39103.4339300	4.716e+000	4.693e+000	1.290e-001	2.461e+001	5.128e+000
39103.4342700	3.094e+000	1.638e+000	1.408e-001	2.425e+001	1.833e+000
39103.4346200	1.388e+000	4.150e-001	1.291e-001	2.389e+001	4.822e-001
39103.4349700	1.431e+000	1.008e+000	1.457e-001	2.369e+001	1.114e+000
39103.4353100	1.332e+001	1.401e+001	1.200e-001	2.345e+001	1.528e+001
39103.4356600	5.866e+001	6.338e+001	9.964e-002	2.361e+001	6.911e+001
39103.4360100	2.837e+001	2.860e+001	1.147e-001	2.389e+001	3.124e+001
39103.4363600	3.443e+001	4.343e+001	1.950e-001	2.421e+001	4.718e+001
39103.4367000	5.860e+000	6.147e+000	1.169e-001	2.445e+001	1.155e+001
39103.4370500	4.085e+000	4.111e+000	1.409e-001	2.477e+001	4.491e+000
39103.4374000	2.511e+000	2.119e+000	1.471e-001	2.497e+001	2.327e+000
39103.4377500	1.035e+000	2.549e-001	1.187e-001	2.513e+001	3.016e-001
39103.4380900	1.387e+001	1.685e+001	1.573e-001	2.525e+001	1.833e+001
39103.4384400	2.437e+001	1.755e+001	1.866e-001	2.541e+001	3.550e+001
39103.4387900	1.365e+001	8.846e+000	1.542e-001	2.545e+001	9.807e+000
39103.4391300	1.466e+001	1.530e+001	1.167e-001	2.533e+001	1.670e+001
39103.4394800	5.325e+000	3.951e+000	8.054e-002	2.489e+001	7.937e+000
39103.4398300	4.342e+000	2.878e+000	1.299e-001	2.473e+001	3.188e+000
39103.4401800	2.527e+000	4.660e-001	1.526e-001	2.457e+001	5.703e-001
39103.4405200	4.686e+000	1.296e+000	1.355e-001	2.429e+001	1.517e+000
39103.4408700	8.235e+000	3.460e+000	1.410e-001	2.405e+001	3.922e+000
39103.4412200	1.018e+001	7.904e+000	1.407e-001	2.405e+001	8.703e+000
39103.4415600	9.551e+000	9.632e+000	1.184e-001	2.413e+001	1.052e+001
39103.4419100	9.137e+000	9.949e+000	1.179e-001	2.425e+001	1.085e+001
39103.4422600	8.175e+000	9.420e+000	1.373e-001	2.429e+001	1.025e+001
39103.4426100	2.877e+000	8.806e-001	1.575e-001	2.429e+001	1.021e+000
39103.4429500	1.771e+000	3.609e-001	1.215e-001	2.413e+001	4.361e-001
39103.4433000	1.930e+000	2.438e-001	1.374e-001	2.397e+001	3.164e-001
39103.4436500	5.766e+000	5.192e+000	1.320e-001	2.381e+001	5.690e+000
39103.4440000	3.130e+001	3.401e+001	1.194e-001	2.373e+001	3.708e+001
39103.4443400	4.685e+000	1.456e+000	1.400e-001	2.389e+001	1.686e+000
39103.4446900	1.607e+001	5.497e+000	1.215e-001	2.409e+001	6.319e+000
39103.4450400	3.772e+001	2.135e+001	1.144e-001	2.441e+001	2.381e+001
39103.4453800	3.005e+000	3.975e-001	1.356e-001	2.469e+001	5.117e-001
39103.4457300	2.047e+000	1.004e-001	1.398e-001	2.485e+001	1.674e-001
39103.4460800	1.478e+000	1.151e-001	1.328e-001	2.489e+001	1.662e-001
39103.4464300	2.562e+000	2.682e-001	1.256e-001	2.501e+001	3.611e-001
39103.4467700	7.286e+000	6.094e+000	1.450e-001	2.517e+001	6.694e+000
39103.4471200	8.208e+000	1.033e+001	1.220e-001	2.537e+001	1.122e+001
39103.4474700	4.600e+000	4.006e+000	1.437e-001	2.549e+001	4.394e+000
39103.4478100	4.262e+000	1.613e+000	1.316e-001	2.553e+001	1.841e+000
39103.4481600	5.814e+000	2.829e+000	1.428e-001	2.565e+001	3.180e+000
39103.4485100	6.332e+000	2.740e+000	1.413e-001	2.569e+001	3.100e+000
39103.4488600	7.254e+000	4.388e+000	1.294e-001	2.577e+001	4.879e+000
39103.4492000	7.874e+000	8.490e+000	9.635e-002	2.605e+001	9.258e+000
39103.4495500	8.556e+000	5.949e+000	1.153e-001	2.641e+001	6.577e+000
39103.4499000	6.422e+000	8.076e+000	1.025e-001	2.665e+001	8.775e+000
39103.4502500	8.156e+000	7.503e+000	1.099e-001	2.673e+001	8.217e+000
39103.4505900	1.011e+001	9.593e+000	1.068e-001	2.677e+001	1.835e+001
39103.4509400	1.193e+001	1.049e+001	9.541e-002	2.681e+001	2.035e+001
39103.4512900	8.756e+000	9.531e+000	1.206e-001	2.685e+001	1.039e+001
39103.4516300	7.576e+000	3.275e+000	1.088e-001	2.689e+001	3.706e+000
39103.4519800	9.599e+000	5.960e+000	1.259e-001	2.685e+001	6.619e+000
39103.4523300	6.156e+000	3.515e+000	1.510e-001	2.685e+001	3.919e+000
39103.4526800	3.624e+001	2.790e+001	1.389e-001	2.697e+001	3.073e+001
39103.4530200	5.652e+001	6.697e+001	1.021e-001	2.709e+001	1.235e+002
39103.4533700	3.757e+001	3.541e+001	1.078e-001	2.741e+001	6.781e+001
39103.4537200	2.001e+001	1.398e+001	1.387e-001	2.765e+001	2.847e+001
39103.4540600	2.046e+001	2.321e+001	1.591e-001	2.785e+001	2.528e+001
39103.4544100	2.000e+001	1.915e+001	1.218e-001	2.785e+001	2.094e+001
39103.4547600	6.939e+000	7.931e+000	1.306e-001	2.773e+001	8.636e+000
