Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39479.5524800	-4.156e-003	1.000e-003	1.693e-002	1.819e+001	-2.027e-003
39479.5528300	-4.156e-003	1.000e-003	1.584e-002	1.819e+001	-2.027e-003
39479.5531700	-4.150e-003	1.000e-003	1.466e-002	1.823e+001	-1.869e-003
39479.5535200	-4.150e-003	1.000e-003	1.466e-002	1.823e+001	-1.869e-003
39479.5538700	-4.150e-003	1.000e-003	1.466e-002	1.823e+001	-1.869e-003
39479.5542100	-4.150e-003	1.000e-003	1.339e-002	1.823e+001	-1.869e-003
39479.5545600	-4.150e-003	1.000e-003	1.466e-002	1.823e+001	-1.869e-003
39479.5549100	-4.150e-003	1.000e-003	1.466e-002	1.823e+001	-1.869e-003
39479.5552600	-4.150e-003	1.000e-003	1.339e-002	1.823e+001	-1.869e-003
39479.5556000	-4.150e-003	1.000e-003	1.197e-002	1.823e+001	-1.869e-003
39479.5559500	-4.145e-003	1.000e-003	1.339e-002	1.827e+001	-1.709e-003
39479.5563000	-4.145e-003	1.000e-003	1.339e-002	1.827e+001	-1.709e-003
39479.5566500	-4.150e-003	1.000e-003	1.339e-002	1.823e+001	-1.869e-003
39479.5569900	-4.145e-003	1.000e-003	1.197e-002	1.827e+001	-1.709e-003
39479.5573400	-4.145e-003	1.000e-003	1.339e-002	1.827e+001	-1.709e-003
39479.5576900	-4.145e-003	1.000e-003	1.339e-002	1.827e+001	-1.814e-003
39479.5580300	-4.145e-003	1.000e-003	1.339e-002	1.827e+001	-1.709e-003
39479.5583800	-4.145e-003	1.000e-003	1.339e-002	1.827e+001	-1.709e-003
39479.5587300	-4.145e-003	1.000e-003	1.466e-002	1.827e+001	-1.709e-003
39479.5590800	-4.145e-003	1.000e-003	1.796e-002	1.827e+001	-1.709e-003
39479.5594200	-4.145e-003	1.000e-003	1.584e-002	1.827e+001	-1.709e-003
39479.5597700	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5601200	-4.139e-003	1.000e-003	1.584e-002	1.831e+001	-1.549e-003
39479.5604600	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5608100	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.654e-003
39479.5611600	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5615100	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5618500	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.654e-003
39479.5622000	-4.139e-003	1.000e-003	1.693e-002	1.831e+001	-1.549e-003
39479.5625500	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5629000	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5632400	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5635900	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5639400	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5642800	-4.130e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5646300	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5649800	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5653300	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5656700	-4.134e-003	1.000e-003	1.197e-002	1.835e+001	-1.387e-003
39479.5660200	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.493e-003
39479.5663700	-4.130e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5667100	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5670600	-4.130e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5674100	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5677600	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5681000	-4.130e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5684500	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5688000	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5691500	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5694900	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5698400	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5701900	-4.130e-003	1.000e-003	1.197e-002	1.835e+001	-1.387e-003
39479.5705300	-4.130e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5708800	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5712300	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5715800	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5719200	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5722700	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5726200	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5729600	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5733100	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5736600	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5740100	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5743500	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5747000	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5750500	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5754000	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5757400	-4.134e-003	1.000e-003	1.693e-002	1.835e+001	-1.493e-003
39479.5760900	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5764400	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5767800	-4.134e-003	1.000e-003	1.693e-002	1.835e+001	-1.387e-003
39479.5771300	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5774800	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5778300	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5781700	-4.134e-003	1.000e-003	1.693e-002	1.835e+001	-1.387e-003
39479.5785200	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5788700	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.493e-003
39479.5792100	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5795600	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5799100	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.387e-003
39479.5802600	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5806000	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5809500	-4.134e-003	1.000e-003	1.339e-002	1.835e+001	-1.387e-003
39479.5813000	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5816500	-4.134e-003	1.000e-003	1.584e-002	1.835e+001	-1.493e-003
39479.5819900	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5823400	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5826900	-4.134e-003	1.000e-003	1.466e-002	1.835e+001	-1.387e-003
39479.5830300	-4.139e-003	1.000e-003	1.197e-002	1.831e+001	-1.549e-003
39479.5833800	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5837300	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5840800	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5844200	-4.139e-003	1.000e-003	1.197e-002	1.831e+001	-1.549e-003
39479.5847700	-4.139e-003	1.000e-003	1.339e-002	1.831e+001	-1.549e-003
39479.5851200	-4.139e-003	1.000e-003	1.584e-002	1.831e+001	-1.549e-003
39479.5854600	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5858100	-4.139e-003	1.000e-003	1.466e-002	1.831e+001	-1.549e-003
39479.5861600	-4.139e-003	2.179e-004	1.584e-002	1.831e+001	-1.015e-003
39479.5865100	-4.139e-003	1.000e-003	1.584e-002	1.831e+001	-1.759e-003
39479.5868500	-4.132e-003	1.000e-003	1.351e-001	1.831e+001	-1.069e-002
39479.5872000	-4.124e-003	1.000e-003	4.637e-002	1.831e+001	-1.985e-002
39479.5875500	-4.124e-003	1.000e-003	5.253e-002	1.831e+001	-1.884e-002
39479.5879000	-4.120e-003	1.000e-003	7.259e-002	1.831e+001	-1.835e-002
39479.5882400	-4.111e-003	1.000e-003	1.466e-002	1.835e+001	-1.769e-002
39479.5885900	-4.107e-003	1.000e-003	1.584e-002	1.835e+001	-1.727e-002
39479.5889400	-4.103e-003	1.000e-003	1.188e-001	1.835e+001	-1.806e-002
39479.5892800	7.649e-002	2.862e-001	1.543e-001	1.847e+001	4.737e-001
39479.5896300	3.185e-001	3.825e-001	5.584e-002	1.935e+001	4.160e-001
39479.5899800	3.784e-001	7.275e-001	1.339e-002	1.955e+001	1.264e+000
39479.5903300	3.850e-001	7.574e-001	1.584e-002	1.959e+001	1.313e+000
39479.5906700	3.917e-001	7.405e-001	1.339e-002	1.963e+001	1.289e+000
39479.5910200	3.970e-001	5.920e-001	1.584e-002	1.967e+001	1.058e+000
39479.5913700	4.002e-001	7.467e-001	3.542e-002	1.967e+001	1.302e+000
39479.5917100	4.201e-001	8.460e-001	1.796e-002	1.967e+001	1.464e+000
39479.5920600	4.327e-001	8.716e-001	1.584e-002	1.971e+001	1.508e+000
39479.5924100	4.492e-001	8.854e-001	1.339e-002	1.975e+001	1.535e+000
39479.5927600	3.999e-001	8.065e-001	2.159e-002	1.979e+001	1.395e+000
39479.5931000	3.648e-001	8.942e-001	1.796e-002	1.983e+001	1.521e+000
39479.5934500	3.633e-001	9.024e-001	1.796e-002	1.983e+001	1.533e+000
39479.5938000	3.667e-001	9.232e-001	1.796e-002	1.987e+001	1.567e+000
39479.5941500	3.597e-001	8.827e-001	1.796e-002	1.991e+001	1.501e+000
39479.5944900	3.497e-001	9.202e-001	1.796e-002	1.991e+001	1.557e+000
39479.5948400	3.572e-001	8.886e-001	1.584e-002	1.995e+001	1.510e+000
39479.5951900	3.750e-001	8.209e-001	2.468e-002	1.995e+001	1.410e+000
39479.5955300	4.449e-001	8.914e-001	3.691e-002	1.999e+001	1.543e+000
39479.5958800	7.844e+001	1.054e+002	1.777e-001	2.003e+001	1.909e+002
39479.5962300	2.630e+002	3.967e+002	1.241e-001	2.067e+001	7.079e+002
39479.5965800	1.628e+002	2.713e+002	2.744e-002	2.219e+001	4.787e+002
39479.5969200	6.320e+001	8.836e+001	1.901e-001	2.383e+001	1.592e+002
39479.5972700	6.981e+001	9.222e+001	1.012e-001	2.471e+001	1.674e+002
39479.5976200	4.766e+001	6.148e+001	9.371e-002	2.503e+001	1.120e+002
39479.5979600	6.254e+001	7.389e+001	1.181e-001	2.511e+001	1.363e+002
39479.5983100	5.119e+001	8.935e+001	6.773e-002	2.511e+001	1.568e+002
39479.5986600	5.216e+001	9.335e+001	4.358e-002	2.539e+001	1.634e+002
39479.5990100	4.565e+001	7.081e+001	5.835e-002	2.575e+001	1.259e+002
39479.5993500	3.260e+001	4.681e+001	4.060e-002	2.607e+001	8.405e+001
39479.5997000	2.832e+001	3.945e+001	4.714e-002	2.639e+001	7.112e+001
39479.6000500	3.146e+001	4.656e+001	6.956e-002	2.667e+001	8.329e+001
39479.6004000	2.830e+001	4.044e+001	3.971e-002	2.695e+001	7.266e+001
39479.6007400	4.048e+001	6.543e+001	6.531e-002	2.719e+001	1.158e+002
39479.6010900	2.572e+001	3.749e+001	5.616e-002	2.739e+001	6.719e+001
39479.6014400	2.321e+001	3.234e+001	3.926e-002	2.759e+001	5.829e+001
39479.6017800	2.466e+001	3.534e+001	7.454e-002	2.775e+001	6.347e+001
39479.6021300	2.600e+001	3.617e+001	5.080e-002	2.791e+001	6.522e+001
39479.6024800	4.121e+001	6.503e+001	7.920e-002	2.807e+001	1.154e+002
39479.6028300	2.267e+001	3.169e+001	9.910e-002	2.815e+001	5.709e+001
39479.6031700	1.914e+001	2.613e+001	2.540e-002	2.827e+001	4.722e+001
39479.6035200	2.155e+001	2.893e+001	2.744e-002	2.843e+001	5.241e+001
39479.6038700	2.877e+001	4.405e+001	9.616e-002	2.855e+001	7.848e+001
39479.6042100	2.438e+001	3.644e+001	1.655e-001	2.863e+001	6.511e+001
39479.6045600	1.579e+001	2.249e+001	9.541e-002	2.867e+001	4.043e+001
39479.6049100	2.754e+001	4.136e+001	8.252e-002	2.875e+001	7.386e+001
39479.6052600	2.424e+001	3.054e+001	3.691e-002	2.879e+001	5.582e+001
39479.6056000	2.054e+001	2.913e+001	8.382e-002	2.887e+001	5.239e+001
39479.6059500	2.009e+001	2.853e+001	7.234e-002	2.895e+001	5.130e+001
39479.6063000	2.042e+001	2.942e+001	2.993e-002	2.903e+001	5.280e+001
39479.6066500	1.952e+001	2.754e+001	6.852e-002	2.911e+001	4.956e+001
39479.6069900	1.917e+001	2.684e+001	3.542e-002	2.919e+001	4.834e+001
39479.6073400	1.933e+001	2.707e+001	5.680e-002	2.923e+001	4.877e+001
39479.6076900	1.883e+001	2.618e+001	4.399e-002	2.931e+001	4.720e+001
39479.6080300	1.899e+001	2.606e+001	5.080e-002	2.935e+001	4.707e+001
39479.6083800	1.901e+001	2.658e+001	6.135e-002	2.943e+001	4.790e+001
39479.6087300	1.895e+001	2.651e+001	2.468e-002	2.947e+001	4.776e+001
39479.6090800	2.957e+001	4.383e+001	6.640e-002	2.947e+001	7.839e+001
39479.6094200	1.903e+001	2.652e+001	4.752e-002	2.951e+001	4.781e+001
39479.6097700	1.889e+001	2.647e+001	4.317e-002	2.955e+001	4.768e+001
