Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39426.4170600	6.886e-001	7.401e-001	1.584e-002	2.297e+001	8.071e-001
39426.4174100	6.989e-001	7.570e-001	1.796e-002	2.293e+001	8.253e-001
39426.4177600	7.272e-001	7.813e-001	1.693e-002	2.293e+001	8.521e-001
39426.4181000	7.520e-001	8.039e-001	1.796e-002	2.285e+001	8.768e-001
39426.4184500	7.793e-001	8.299e-001	1.796e-002	2.285e+001	9.052e-001
39426.4188000	4.312e+000	3.154e+000	1.891e-001	2.285e+001	6.357e+000
39426.4191500	3.365e+000	9.794e-001	1.452e-001	2.289e+001	1.141e+000
39426.4194900	9.973e-001	9.892e-001	1.321e-001	2.353e+001	1.081e+000
39426.4198400	1.197e+000	5.274e-001	5.045e-002	2.409e+001	5.961e-001
39426.4201900	5.587e-001	6.690e-001	1.466e-002	2.405e+001	7.276e-001
39426.4205300	8.211e-001	8.877e-001	1.693e-002	2.393e+001	9.679e-001
39426.4208800	5.701e-001	6.772e-001	1.584e-002	2.377e+001	7.368e-001
39426.4212300	5.535e-001	6.775e-001	1.584e-002	2.357e+001	7.366e-001
39426.4215800	5.526e-001	6.802e-001	1.693e-002	2.337e+001	7.394e-001
39426.4219200	5.619e-001	6.849e-001	1.339e-002	2.325e+001	7.446e-001
39426.4222700	5.645e-001	6.898e-001	1.339e-002	2.313e+001	7.499e-001
39426.4226200	6.060e+000	5.140e+000	1.693e-002	2.297e+001	5.643e+000
39426.4229600	1.739e+002	1.101e+002	1.466e-002	2.281e+001	1.222e+002
39426.4233100	4.059e+002	2.758e+002	1.339e-002	2.269e+001	3.052e+002
39426.4236600	4.925e+002	3.403e+002	1.197e-002	2.265e+001	3.763e+002
39426.4240100	5.079e+002	3.490e+002	1.339e-002	2.257e+001	3.860e+002
39426.4243500	5.299e+002	3.608e+002	1.466e-002	2.253e+001	3.992e+002
39426.4247000	5.423e+002	3.689e+002	1.466e-002	2.249e+001	4.082e+002
39426.4250500	5.484e+002	3.667e+002	1.466e-002	2.241e+001	4.061e+002
39426.4254000	5.462e+002	3.593e+002	1.584e-002	2.237e+001	3.981e+002
39426.4257400	5.314e+002	3.451e+002	1.339e-002	2.229e+001	3.825e+002
39426.4260900	5.171e+002	3.304e+002	1.197e-002	2.225e+001	3.665e+002
39426.4264400	4.992e+002	3.174e+002	1.037e-002	2.217e+001	3.522e+002
39426.4267800	4.857e+002	3.088e+002	1.339e-002	2.213e+001	3.426e+002
39426.4271300	4.764e+002	3.029e+002	1.197e-002	2.213e+001	3.361e+002
39426.4274800	4.672e+002	2.969e+002	1.197e-002	2.209e+001	3.295e+002
39426.4278300	4.564e+002	2.902e+002	1.197e-002	2.209e+001	3.220e+002
39426.4281700	4.441e+002	2.834e+002	1.466e-002	2.205e+001	3.144e+002
39426.4285200	3.700e+002	2.367e+002	1.197e-002	2.205e+001	2.626e+002
39426.4288700	3.411e+002	2.177e+002	1.197e-002	2.209e+001	2.415e+002
39426.4292100	4.390e+002	2.782e+002	1.466e-002	2.209e+001	3.087e+002
39426.4295600	4.494e+002	2.846e+002	1.466e-002	2.209e+001	3.159e+002
39426.4299100	4.636e+002	2.935e+002	1.466e-002	2.209e+001	3.257e+002
39426.4302600	4.618e+002	2.935e+002	1.339e-002	2.209e+001	3.257e+002
39426.4306000	4.876e+002	3.087e+002	1.197e-002	2.213e+001	3.426e+002
39426.4309500	5.050e+002	3.196e+002	1.339e-002	2.213e+001	3.546e+002
39426.4313000	5.149e+002	3.257e+002	1.466e-002	2.213e+001	3.615e+002
39426.4316500	5.229e+002	3.334e+002	1.339e-002	2.213e+001	3.699e+002
39426.4319900	5.332e+002	3.412e+002	1.037e-002	2.213e+001	3.785e+002
39426.4323400	5.478e+002	3.505e+002	1.466e-002	2.213e+001	3.888e+002
39426.4326900	5.543e+002	3.560e+002	1.197e-002	2.213e+001	3.948e+002
39426.4330300	5.564e+002	3.602e+002	1.197e-002	2.213e+001	3.994e+002
39426.4333800	5.628e+002	3.656e+002	1.339e-002	2.209e+001	4.052e+002
39426.4337300	5.650e+002	3.670e+002	1.339e-002	2.209e+001	4.068e+002
39426.4340800	5.717e+002	3.727e+002	1.197e-002	2.209e+001	4.131e+002
39426.4344200	5.761e+002	3.756e+002	1.339e-002	2.209e+001	4.163e+002
39426.4347700	5.806e+002	3.800e+002	1.339e-002	2.209e+001	4.211e+002
39426.4351200	5.806e+002	3.830e+002	1.466e-002	2.209e+001	4.243e+002
39426.4354600	5.805e+002	3.843e+002	1.466e-002	2.205e+001	4.256e+002
39426.4358100	2.989e+002	1.887e+002	1.693e-002	2.205e+001	2.094e+002
39426.4361600	4.762e+002	3.135e+002	3.542e-002	2.205e+001	3.474e+002
39426.4365100	5.783e+002	3.828e+002	1.339e-002	2.205e+001	4.240e+002
39426.4368500	5.738e+002	3.799e+002	1.339e-002	2.205e+001	4.208e+002
39426.4372000	5.499e+002	3.645e+002	1.339e-002	2.209e+001	4.037e+002
39426.4375500	5.806e+002	3.861e+002	1.466e-002	2.209e+001	4.276e+002
39426.4379000	5.805e+002	3.858e+002	1.466e-002	2.205e+001	4.273e+002
39426.4382400	5.782e+002	3.840e+002	1.197e-002	2.201e+001	4.253e+002
39426.4385900	5.562e+002	3.681e+002	1.339e-002	2.201e+001	4.078e+002
39426.4389400	5.627e+002	3.754e+002	1.584e-002	2.201e+001	4.157e+002
39426.4392800	5.627e+002	3.724e+002	1.584e-002	2.201e+001	4.125e+002
39426.4396300	5.671e+002	3.767e+002	1.466e-002	2.201e+001	4.173e+002
39426.4399800	5.715e+002	3.812e+002	1.339e-002	2.201e+001	4.221e+002
39426.4403300	5.716e+002	3.814e+002	1.197e-002	2.205e+001	4.224e+002
39426.4406700	5.716e+002	3.814e+002	1.197e-002	2.205e+001	4.224e+002
39426.4410200	5.716e+002	3.799e+002	1.197e-002	2.205e+001	4.208e+002
39426.4413700	5.716e+002	3.814e+002	1.339e-002	2.205e+001	4.224e+002
39426.4417100	5.716e+002	3.784e+002	1.339e-002	2.205e+001	4.192e+002
39426.4420600	5.716e+002	3.799e+002	1.037e-002	2.205e+001	4.208e+002
39426.4424100	5.694e+002	3.785e+002	1.197e-002	2.205e+001	4.192e+002
39426.4427600	5.650e+002	3.756e+002	1.339e-002	2.205e+001	4.160e+002
39426.4431000	5.672e+002	3.788e+002	1.339e-002	2.209e+001	4.195e+002
39426.4434500	5.717e+002	3.802e+002	1.339e-002	2.209e+001	4.211e+002
39426.4438000	5.628e+002	3.744e+002	1.197e-002	2.209e+001	4.147e+002
39426.4441500	5.352e+002	3.562e+002	1.197e-002	2.209e+001	3.945e+002
39426.4444900	5.761e+002	3.801e+002	1.197e-002	2.209e+001	4.211e+002
39426.4448400	5.784e+002	3.834e+002	1.466e-002	2.213e+001	4.246e+002
39426.4451900	5.761e+002	3.816e+002	1.339e-002	2.209e+001	4.227e+002
39426.4455300	5.762e+002	3.819e+002	1.197e-002	2.213e+001	4.230e+002
39426.4458800	5.717e+002	3.787e+002	1.339e-002	2.209e+001	4.195e+002
39426.4462300	5.740e+002	3.804e+002	1.197e-002	2.213e+001	4.214e+002
39426.4465800	5.457e+002	3.663e+002	1.466e-002	2.213e+001	4.055e+002
39426.4469200	5.763e+002	3.822e+002	1.339e-002	2.217e+001	4.233e+002
39426.4472700	5.809e+002	3.839e+002	1.197e-002	2.221e+001	4.252e+002
39426.4476200	5.808e+002	3.836e+002	1.339e-002	2.217e+001	4.249e+002
39426.4479600	5.830e+002	3.850e+002	1.037e-002	2.217e+001	4.266e+002
39426.4483100	5.807e+002	3.833e+002	1.339e-002	2.213e+001	4.246e+002
39426.4486600	5.762e+002	3.804e+002	1.197e-002	2.213e+001	4.214e+002
39426.4490100	5.829e+002	3.848e+002	1.339e-002	2.213e+001	4.263e+002
39426.4493500	5.784e+002	3.831e+002	1.197e-002	2.209e+001	4.243e+002
39426.4497000	5.651e+002	3.746e+002	1.037e-002	2.213e+001	4.150e+002
39426.4500500	5.564e+002	3.704e+002	1.197e-002	2.213e+001	4.102e+002
39426.4504000	5.586e+002	3.704e+002	1.197e-002	2.213e+001	4.102e+002
39426.4507400	5.564e+002	3.704e+002	1.197e-002	2.213e+001	4.102e+002
39426.4510900	5.564e+002	3.689e+002	1.339e-002	2.213e+001	4.087e+002
39426.4514400	5.563e+002	3.687e+002	1.197e-002	2.209e+001	4.084e+002
39426.4517800	5.563e+002	3.687e+002	1.339e-002	2.209e+001	4.084e+002
39426.4521300	5.672e+002	3.743e+002	1.466e-002	2.209e+001	4.147e+002
39426.4524800	5.829e+002	3.845e+002	1.197e-002	2.209e+001	4.260e+002
39426.4528300	5.806e+002	3.830e+002	1.197e-002	2.209e+001	4.243e+002
39426.4531700	5.829e+002	3.863e+002	1.197e-002	2.213e+001	4.279e+002
39426.4535200	5.829e+002	3.848e+002	1.197e-002	2.213e+001	4.263e+002
39426.4538700	5.829e+002	3.848e+002	1.197e-002	2.213e+001	4.263e+002
39426.4542100	5.829e+002	3.848e+002	1.197e-002	2.213e+001	4.263e+002
