Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39485.3337200	4.143e+001	4.785e+001	6.586e-002	2.329e+001	5.209e+001
39485.3340600	3.952e+001	4.423e+001	7.058e-002	2.353e+001	4.818e+001
39485.3344100	4.233e+001	4.937e+001	6.531e-002	2.377e+001	5.373e+001
39485.3347600	1.421e+001	1.606e+001	1.376e-001	2.389e+001	1.749e+001
39485.3351100	5.094e+000	3.883e+000	1.494e-001	2.401e+001	4.279e+000
39485.3354500	1.336e+001	1.641e+001	1.481e-001	2.457e+001	1.784e+001
39485.3358000	9.774e+000	1.003e+001	1.609e-001	2.457e+001	1.095e+001
39485.3361500	3.554e+001	4.263e+001	1.247e-001	2.517e+001	4.636e+001
39485.3365000	1.087e+002	1.349e+002	9.060e-002	2.517e+001	2.471e+002
39485.3368400	2.585e+001	2.153e+001	1.237e-001	2.521e+001	4.221e+001
39485.3371900	2.684e+001	1.885e+001	1.267e-001	2.517e+001	3.835e+001
39485.3375400	2.324e+001	2.294e+001	1.423e-001	2.505e+001	2.508e+001
39485.3378800	2.237e+001	2.779e+001	1.144e-001	2.505e+001	3.021e+001
39485.3382300	3.631e+001	2.508e+001	1.228e-001	2.505e+001	5.121e+001
39485.3385800	4.317e+001	5.000e+001	9.892e-002	2.505e+001	5.442e+001
39485.3389300	5.076e+001	3.594e+001	6.017e-002	2.509e+001	7.297e+001
39485.3392700	4.651e+001	3.763e+001	1.212e-001	2.517e+001	7.423e+001
39485.3396200	4.409e+001	3.677e+001	1.318e-001	2.521e+001	7.208e+001
39485.3399700	4.097e+001	4.944e+001	1.016e-001	2.517e+001	5.376e+001
39485.3403100	1.121e+001	9.179e+000	9.020e-002	2.513e+001	1.009e+001
39485.3406600	1.649e+001	1.772e+001	1.459e-001	2.525e+001	1.933e+001
39485.3410100	2.153e+001	2.334e+001	9.447e-002	2.533e+001	4.364e+001
39485.3413600	1.349e+001	1.411e+001	1.056e-001	2.541e+001	1.540e+001
