Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39425.4170600	2.413e+000	2.308e+000	1.197e-002	1.637e+001	4.409e+000
39425.4174100	2.337e+000	2.245e+000	1.339e-002	1.637e+001	4.286e+000
39425.4177600	2.291e+000	2.200e+000	1.339e-002	1.637e+001	4.200e+000
39425.4181000	2.255e+000	2.165e+000	1.197e-002	1.637e+001	4.132e+000
39425.4184500	2.226e+000	2.125e+000	1.339e-002	1.633e+001	4.060e+000
39425.4188000	2.209e+000	2.118e+000	1.197e-002	1.633e+001	4.043e+000
39425.4191500	2.209e+000	2.128e+000	1.339e-002	1.633e+001	4.060e+000
39425.4194900	2.218e+000	2.137e+000	1.339e-002	1.633e+001	4.076e+000
39425.4198400	2.235e+000	2.154e+000	1.339e-002	1.633e+001	4.109e+000
39425.4201900	2.262e+000	2.170e+000	1.339e-002	1.633e+001	4.143e+000
39425.4205300	2.280e+000	2.188e+000	1.197e-002	1.633e+001	4.177e+000
39425.4208800	2.287e+000	2.215e+000	1.339e-002	1.629e+001	4.222e+000
39425.4212300	2.324e+000	2.240e+000	1.339e-002	1.629e+001	4.273e+000
39425.4215800	2.361e+000	2.277e+000	1.339e-002	1.629e+001	4.343e+000
39425.4219200	2.387e+000	2.290e+000	1.197e-002	1.625e+001	4.372e+000
39425.4222700	2.428e+000	2.332e+000	1.339e-002	1.629e+001	4.450e+000
39425.4226200	2.426e+000	2.340e+000	1.339e-002	1.625e+001	4.462e+000
39425.4229600	2.426e+000	2.340e+000	1.339e-002	1.625e+001	4.462e+000
39425.4233100	2.414e+000	2.326e+000	1.339e-002	1.621e+001	4.438e+000
39425.4236600	2.426e+000	2.340e+000	1.339e-002	1.625e+001	4.462e+000
39425.4240100	2.397e+000	2.311e+000	1.466e-002	1.625e+001	4.408e+000
39425.4243500	2.368e+000	2.283e+000	1.584e-002	1.625e+001	4.355e+000
39425.4247000	2.331e+000	2.246e+000	1.466e-002	1.625e+001	4.285e+000
39425.4250500	2.276e+000	2.192e+000	1.339e-002	1.625e+001	4.182e+000
39425.4254000	2.242e+000	2.160e+000	1.339e-002	1.629e+001	4.120e+000
39425.4257400	2.198e+000	2.127e+000	1.339e-002	1.629e+001	4.054e+000
39425.4260900	2.163e+000	2.103e+000	1.197e-002	1.629e+001	4.005e+000
39425.4264400	2.140e+000	2.070e+000	1.197e-002	1.633e+001	3.946e+000
39425.4267800	2.072e+000	2.014e+000	1.197e-002	1.633e+001	3.835e+000
39425.4271300	1.992e+000	1.943e+000	1.197e-002	1.633e+001	3.698e+000
39425.4274800	1.906e+000	1.867e+000	1.466e-002	1.633e+001	3.551e+000
39425.4278300	1.817e+000	1.804e+000	1.197e-002	1.633e+001	3.423e+000
39425.4281700	1.739e+000	1.733e+000	1.197e-002	1.633e+001	3.287e+000
39425.4285200	1.677e+000	1.679e+000	1.339e-002	1.633e+001	3.182e+000
