Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39565.4517600	1.103e+000	1.240e+000	1.197e-002	2.101e+001	1.351e+000
39565.4521100	1.103e+000	1.240e+000	1.466e-002	2.101e+001	1.351e+000
39565.4524600	1.094e+000	1.235e+000	1.796e-002	2.101e+001	1.345e+000
39565.4528000	1.116e+000	1.234e+000	1.466e-002	2.101e+001	1.345e+000
39565.4531500	1.134e+000	1.214e+000	1.339e-002	2.101e+001	1.324e+000
39565.4535000	1.162e+000	1.249e+000	1.584e-002	2.101e+001	1.362e+000
39565.4538400	1.172e+000	1.264e+000	1.466e-002	2.101e+001	1.378e+000
39565.4541900	1.211e+000	1.295e+000	1.339e-002	2.101e+001	1.412e+000
39565.4545400	1.235e+000	1.305e+000	1.693e-002	2.101e+001	1.423e+000
39565.4548900	1.216e+000	1.252e+000	1.466e-002	2.101e+001	1.367e+000
39565.4552300	1.181e+000	1.243e+000	1.584e-002	2.101e+001	1.356e+000
39565.4555800	1.266e+000	1.354e+000	1.584e-002	2.101e+001	1.476e+000
39565.4559300	1.307e+000	1.415e+000	1.796e-002	2.101e+001	1.543e+000
39565.4562800	1.323e+000	1.403e+000	1.339e-002	2.101e+001	1.531e+000
39565.4566200	1.351e+000	1.444e+000	1.584e-002	2.101e+001	1.575e+000
39565.4569700	1.373e+000	1.408e+000	1.466e-002	2.101e+001	1.537e+000
39565.4573200	1.391e+000	1.386e+000	1.693e-002	2.105e+001	1.515e+000
39565.4576600	1.401e+000	1.442e+000	1.466e-002	2.101e+001	1.575e+000
39565.4580100	1.412e+000	1.424e+000	1.466e-002	2.101e+001	1.556e+000
39565.4583600	1.406e+000	1.436e+000	1.584e-002	2.101e+001	1.568e+000
39565.4587100	1.406e+000	1.448e+000	1.693e-002	2.101e+001	1.581e+000
39565.4590500	1.401e+000	1.413e+000	1.339e-002	2.101e+001	1.543e+000
39565.4594000	1.412e+000	1.448e+000	1.466e-002	2.101e+001	1.581e+000
39565.4597500	1.418e+000	1.407e+000	1.339e-002	2.101e+001	1.537e+000
