Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39432.3233400	1.004e+002	8.342e+001	1.004e-001	1.797e+001	9.165e+001
39432.3236800	5.605e+001	3.672e+001	1.271e-001	1.813e+001	4.069e+001
39432.3240300	5.226e+001	3.370e+001	6.076e-002	1.833e+001	3.737e+001
39432.3243800	3.762e+001	2.826e+001	1.073e-001	1.845e+001	3.115e+001
39432.3247200	2.221e+001	1.427e+001	1.228e-001	1.849e+001	1.582e+001
39432.3250700	1.215e+001	7.909e+000	1.434e-001	1.833e+001	8.767e+000
39432.3254200	8.050e+000	4.915e+000	1.348e-001	1.809e+001	5.463e+000
39432.3257700	9.289e+000	5.937e+000	1.061e-001	1.797e+001	6.587e+000
39432.3261100	1.470e+001	9.905e+000	8.696e-002	1.789e+001	1.096e+001
39432.3264600	3.937e+001	2.476e+001	1.033e-001	1.793e+001	2.748e+001
39432.3268100	3.640e+001	2.318e+001	9.819e-002	1.809e+001	2.572e+001
39432.3271500	4.020e+001	2.521e+001	1.225e-001	1.829e+001	2.799e+001
39432.3275000	3.308e+001	2.114e+001	1.047e-001	1.845e+001	2.345e+001
39432.3278500	3.210e+001	2.058e+001	1.028e-001	1.861e+001	2.283e+001
39432.3282000	3.642e+001	2.324e+001	9.946e-002	1.873e+001	2.579e+001
39432.3285400	3.421e+001	2.208e+001	9.428e-002	1.885e+001	2.449e+001
39432.3288900	3.318e+001	2.095e+001	1.078e-001	1.897e+001	2.326e+001
39432.3292400	4.383e+001	3.003e+001	1.545e-001	1.905e+001	3.322e+001
39432.3295900	4.001e+001	2.607e+001	1.281e-001	1.913e+001	2.890e+001
39432.3299300	3.681e+001	2.406e+001	1.091e-001	1.921e+001	2.667e+001
39432.3302800	3.597e+001	2.365e+001	9.428e-002	1.929e+001	2.621e+001
39432.3306300	3.732e+001	2.463e+001	1.144e-001	1.933e+001	2.729e+001
39432.3309700	3.231e+001	2.098e+001	9.837e-002	1.937e+001	2.325e+001
39432.3313200	3.680e+001	2.487e+001	1.014e-001	1.949e+001	2.752e+001
39432.3316700	2.958e+000	2.181e+000	1.310e-001	1.945e+001	4.388e+000
39432.3320200	1.866e+000	2.253e+000	1.587e-001	1.929e+001	4.143e+000
39432.3323600	1.694e+000	1.926e+000	5.552e-002	1.917e+001	3.573e+000
39432.3327100	5.379e+000	3.559e+000	1.442e-001	1.913e+001	3.943e+000
39432.3330600	1.480e+001	1.357e+001	8.819e-002	1.901e+001	1.486e+001
39432.3334000	1.548e+001	1.913e+001	7.525e-002	1.905e+001	2.080e+001
