Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39146.8541670	-1.360e-002	1.180e-002	1.340e-002	2.210e+001	1.400e-002
39146.8545140	-1.370e-002	1.170e-002	1.470e-002	2.210e+001	1.380e-002
39146.8548610	-1.380e-002	1.140e-002	1.580e-002	2.210e+001	1.340e-002
39146.8552080	-1.390e-002	1.170e-002	1.470e-002	2.210e+001	1.380e-002
39146.8555560	-1.410e-002	1.170e-002	1.340e-002	2.210e+001	1.380e-002
39146.8559030	-1.420e-002	1.160e-002	1.200e-002	2.200e+001	1.350e-002
39146.8562500	-1.420e-002	1.180e-002	1.340e-002	2.210e+001	1.380e-002
39146.8565970	-1.430e-002	1.160e-002	1.470e-002	2.200e+001	1.350e-002
39146.8569440	-1.440e-002	1.160e-002	1.200e-002	2.200e+001	1.350e-002
39146.8572920	-1.450e-002	1.160e-002	1.340e-002	2.200e+001	1.350e-002
39146.8576390	-1.460e-002	1.160e-002	1.340e-002	2.200e+001	1.350e-002
39146.8579860	-1.460e-002	1.170e-002	1.200e-002	2.200e+001	1.350e-002
39146.8583330	-1.470e-002	1.170e-002	1.200e-002	2.200e+001	1.350e-002
39146.8586810	-1.480e-002	1.170e-002	1.340e-002	2.200e+001	1.350e-002
39146.8590280	-1.480e-002	1.230e-002	1.340e-002	2.200e+001	1.440e-002
39146.8593750	-1.480e-002	1.230e-002	1.200e-002	2.200e+001	1.440e-002
39146.8597220	-1.490e-002	1.240e-002	1.470e-002	2.200e+001	1.460e-002
39146.8600690	-1.500e-002	1.240e-002	1.340e-002	2.200e+001	1.460e-002
39146.8604170	-1.500e-002	1.220e-002	1.200e-002	2.200e+001	1.410e-002
39146.8607640	-1.500e-002	1.170e-002	1.200e-002	2.200e+001	1.350e-002
39146.8611110	-1.510e-002	1.160e-002	1.340e-002	2.200e+001	1.320e-002
39146.8614580	-1.510e-002	1.190e-002	1.200e-002	2.200e+001	1.370e-002
39146.8618060	-1.520e-002	1.160e-002	1.340e-002	2.200e+001	1.320e-002
39146.8621530	-1.520e-002	1.160e-002	1.340e-002	2.200e+001	1.320e-002
39146.8625000	-1.530e-002	1.170e-002	1.340e-002	2.200e+001	1.340e-002
39146.8628470	-1.530e-002	1.170e-002	1.340e-002	2.200e+001	1.340e-002
39146.8631940	-1.530e-002	1.170e-002	1.340e-002	2.200e+001	1.340e-002
39146.8635420	-1.540e-002	1.160e-002	1.340e-002	2.200e+001	1.320e-002
39146.8638890	-1.540e-002	1.160e-002	1.340e-002	2.200e+001	1.320e-002
39146.8642360	-1.540e-002	1.150e-002	1.200e-002	2.200e+001	1.290e-002
39146.8645830	-1.540e-002	1.180e-002	1.340e-002	2.200e+001	1.340e-002
39146.8649310	-1.550e-002	1.250e-002	1.340e-002	2.200e+001	1.450e-002
