Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39147.2986110	-2.770e-002	1.690e-002	1.580e-002	2.030e+001	1.740e-002
39147.2989580	-2.780e-002	1.670e-002	1.580e-002	2.030e+001	1.700e-002
39147.2993060	-2.780e-002	1.670e-002	1.690e-002	2.030e+001	1.700e-002
39147.2996530	-2.780e-002	1.680e-002	1.580e-002	2.030e+001	1.730e-002
39147.3000000	-2.780e-002	1.670e-002	1.580e-002	2.030e+001	1.700e-002
39147.3003470	-2.780e-002	1.670e-002	1.470e-002	2.030e+001	1.700e-002
39147.3006940	-2.780e-002	1.680e-002	1.470e-002	2.030e+001	1.730e-002
39147.3010420	-2.780e-002	1.680e-002	1.690e-002	2.030e+001	1.730e-002
39147.3013890	-2.780e-002	1.640e-002	1.800e-002	2.020e+001	1.670e-002
39147.3017360	-2.780e-002	1.640e-002	1.580e-002	2.020e+001	1.670e-002
39147.3020830	-2.780e-002	1.660e-002	1.470e-002	2.020e+001	1.690e-002
39147.3024310	-2.780e-002	1.640e-002	1.580e-002	2.020e+001	1.670e-002
39147.3027780	-2.780e-002	1.640e-002	1.470e-002	2.020e+001	1.670e-002
39147.3031250	-2.780e-002	1.660e-002	1.470e-002	2.020e+001	1.690e-002
39147.3034720	-2.780e-002	1.640e-002	1.470e-002	2.020e+001	1.670e-002
39147.3038190	-2.780e-002	1.620e-002	1.470e-002	2.020e+001	1.630e-002
39147.3041670	-2.780e-002	1.640e-002	1.580e-002	2.020e+001	1.670e-002
39147.3045140	-2.780e-002	1.640e-002	1.580e-002	2.020e+001	1.670e-002
39147.3048610	-2.780e-002	1.620e-002	1.200e-002	2.020e+001	1.630e-002
39147.3052080	-2.780e-002	1.620e-002	1.340e-002	2.020e+001	1.630e-002
39147.3055560	-2.780e-002	1.620e-002	1.580e-002	2.020e+001	1.630e-002
39147.3059030	-2.780e-002	1.620e-002	1.470e-002	2.020e+001	1.630e-002
39147.3062500	-2.780e-002	1.600e-002	1.470e-002	2.010e+001	1.600e-002
