Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39479.2295500	-1.875e-002	1.138e-003	1.693e-002	1.793e+001	-4.362e-003
39479.2299000	-1.875e-002	1.202e-003	1.893e-002	1.793e+001	-4.263e-003
39479.2302500	-1.875e-002	1.138e-003	1.796e-002	1.793e+001	-4.362e-003
39479.2305900	-1.883e-002	1.057e-003	1.584e-002	1.789e+001	-4.513e-003
39479.2309400	-1.877e-002	1.047e-003	1.796e-002	1.789e+001	-4.513e-003
39479.2312900	-1.877e-002	1.047e-003	1.893e-002	1.789e+001	-4.513e-003
39479.2316300	-1.865e-002	1.117e-003	1.796e-002	1.793e+001	-4.362e-003
39479.2319800	-1.883e-002	9.947e-004	1.893e-002	1.789e+001	-4.611e-003
39479.2323300	-1.883e-002	9.947e-004	1.796e-002	1.789e+001	-4.611e-003
39479.2326800	-1.883e-002	9.322e-004	1.693e-002	1.789e+001	-4.709e-003
39479.2330200	-1.883e-002	9.322e-004	1.796e-002	1.789e+001	-4.709e-003
39479.2333700	-1.883e-002	9.322e-004	1.796e-002	1.789e+001	-4.709e-003
39479.2337200	-1.883e-002	9.322e-004	1.796e-002	1.789e+001	-4.709e-003
39479.2340600	-1.883e-002	8.700e-004	1.693e-002	1.789e+001	-4.807e-003
39479.2344100	-1.883e-002	9.322e-004	1.986e-002	1.789e+001	-4.709e-003
39479.2347600	-1.890e-002	8.524e-004	2.074e-002	1.785e+001	-4.858e-003
39479.2351100	-1.890e-002	7.905e-004	1.796e-002	1.785e+001	-4.955e-003
39479.2354500	-1.890e-002	7.905e-004	1.584e-002	1.785e+001	-4.955e-003
39479.2358000	-1.890e-002	7.905e-004	1.893e-002	1.785e+001	-4.955e-003
39479.2361500	-1.890e-002	7.905e-004	1.893e-002	1.785e+001	-4.955e-003
39479.2365000	-1.885e-002	7.798e-004	1.893e-002	1.785e+001	-4.955e-003
39479.2368400	-1.897e-002	7.731e-004	1.693e-002	1.781e+001	-5.006e-003
39479.2371900	-1.897e-002	7.731e-004	1.693e-002	1.781e+001	-5.006e-003
39479.2375400	-1.897e-002	7.731e-004	1.796e-002	1.781e+001	-5.006e-003
39479.2378800	-1.897e-002	7.731e-004	1.466e-002	1.781e+001	-5.006e-003
39479.2382300	-1.897e-002	7.731e-004	1.584e-002	1.781e+001	-5.006e-003
39479.2385800	-1.897e-002	7.731e-004	1.693e-002	1.781e+001	-5.006e-003
39479.2389300	-1.897e-002	7.731e-004	1.693e-002	1.781e+001	-5.006e-003
39479.2392700	-1.897e-002	7.731e-004	1.796e-002	1.781e+001	-5.006e-003
39479.2396200	-1.904e-002	6.942e-004	1.893e-002	1.777e+001	-5.153e-003
39479.2399700	-1.904e-002	6.942e-004	1.893e-002	1.777e+001	-5.153e-003
39479.2403100	-1.904e-002	6.942e-004	1.584e-002	1.777e+001	-5.153e-003
39479.2406600	-1.904e-002	6.942e-004	1.796e-002	1.777e+001	-5.153e-003
39479.2410100	-1.909e-002	7.047e-004	1.893e-002	1.777e+001	-5.153e-003
39479.2413600	-1.911e-002	6.157e-004	1.693e-002	1.773e+001	-5.299e-003
39479.2417000	-1.911e-002	6.157e-004	1.584e-002	1.773e+001	-5.299e-003
39479.2420500	-1.911e-002	6.157e-004	1.584e-002	1.773e+001	-5.299e-003
39479.2424000	-1.911e-002	6.157e-004	1.466e-002	1.773e+001	-5.299e-003
39479.2427500	-1.923e-002	4.876e-004	1.693e-002	1.769e+001	-5.540e-003
39479.2430900	-1.919e-002	4.772e-004	1.796e-002	1.769e+001	-5.540e-003
39479.2434400	-1.919e-002	4.772e-004	1.197e-002	1.769e+001	-5.540e-003
39479.2437900	-1.919e-002	4.772e-004	1.693e-002	1.769e+001	-5.540e-003
39479.2441300	-1.919e-002	4.772e-004	1.693e-002	1.769e+001	-5.540e-003
39479.2444800	-1.923e-002	4.876e-004	1.584e-002	1.769e+001	-5.540e-003
39479.2448300	-1.923e-002	4.876e-004	1.584e-002	1.769e+001	-5.540e-003
39479.2451800	-1.923e-002	4.876e-004	1.584e-002	1.769e+001	-5.540e-003
39479.2455200	-1.919e-002	4.772e-004	1.584e-002	1.769e+001	-5.540e-003
39479.2458700	-1.919e-002	4.772e-004	1.466e-002	1.769e+001	-5.540e-003
39479.2462200	-1.919e-002	4.772e-004	1.693e-002	1.769e+001	-5.540e-003
39479.2465600	-1.931e-002	4.104e-004	1.584e-002	1.765e+001	-5.684e-003
39479.2469100	-1.923e-002	4.876e-004	1.584e-002	1.769e+001	-5.540e-003
39479.2472600	-1.919e-002	4.772e-004	1.466e-002	1.769e+001	-5.540e-003
39479.2476100	-1.931e-002	4.104e-004	1.339e-002	1.765e+001	-5.684e-003
39479.2479500	-1.923e-002	4.876e-004	1.693e-002	1.769e+001	-5.540e-003
39479.2483000	-1.919e-002	4.772e-004	1.466e-002	1.769e+001	-5.540e-003
39479.2486500	-1.919e-002	5.377e-004	1.584e-002	1.769e+001	-5.445e-003
39479.2490000	-1.923e-002	5.481e-004	1.796e-002	1.769e+001	-5.445e-003
39479.2493400	-1.923e-002	5.481e-004	1.584e-002	1.769e+001	-5.445e-003
39479.2496900	-1.923e-002	5.481e-004	1.693e-002	1.769e+001	-5.445e-003
39479.2500400	-1.923e-002	5.481e-004	1.796e-002	1.769e+001	-5.445e-003
39479.2503800	-1.923e-002	5.481e-004	1.584e-002	1.769e+001	-5.445e-003
39479.2507300	-1.923e-002	5.481e-004	1.584e-002	1.769e+001	-5.445e-003
39479.2510800	-1.923e-002	5.481e-004	1.584e-002	1.769e+001	-5.445e-003
39479.2514300	-1.923e-002	5.481e-004	1.693e-002	1.769e+001	-5.445e-003
39479.2517700	-1.923e-002	5.481e-004	1.584e-002	1.769e+001	-5.445e-003
39479.2521200	-1.916e-002	6.262e-004	1.893e-002	1.773e+001	-5.299e-003
39479.2524700	-1.916e-002	6.262e-004	1.584e-002	1.773e+001	-5.299e-003
39479.2528100	-1.923e-002	5.481e-004	1.693e-002	1.769e+001	-5.445e-003
39479.2531600	-1.916e-002	6.262e-004	1.693e-002	1.773e+001	-5.299e-003
39479.2535100	-1.916e-002	6.262e-004	1.693e-002	1.773e+001	-5.299e-003
39479.2538600	-1.909e-002	7.661e-004	1.466e-002	1.777e+001	-5.057e-003
39479.2542000	-1.916e-002	6.873e-004	1.693e-002	1.773e+001	-5.204e-003
39479.2545500	-1.916e-002	6.873e-004	1.693e-002	1.773e+001	-5.204e-003
39479.2549000	-1.909e-002	7.661e-004	1.796e-002	1.777e+001	-5.057e-003
39479.2552500	-1.909e-002	7.661e-004	1.466e-002	1.777e+001	-5.057e-003
39479.2555900	-1.909e-002	7.047e-004	1.693e-002	1.777e+001	-5.153e-003
39479.2559400	-1.909e-002	7.047e-004	1.584e-002	1.777e+001	-5.153e-003
39479.2562900	-1.909e-002	7.047e-004	1.693e-002	1.777e+001	-5.153e-003
39479.2566300	-1.909e-002	6.435e-004	1.893e-002	1.777e+001	-5.249e-003
39479.2569800	-1.909e-002	6.435e-004	1.796e-002	1.777e+001	-5.249e-003
39479.2573300	-1.909e-002	6.435e-004	1.796e-002	1.777e+001	-5.249e-003
39479.2576800	-1.909e-002	5.826e-004	1.693e-002	1.777e+001	-5.345e-003
39479.2580200	-1.902e-002	6.608e-004	1.893e-002	1.781e+001	-5.198e-003
39479.2583700	-1.902e-002	6.608e-004	1.796e-002	1.781e+001	-5.198e-003
39479.2587200	-1.902e-002	7.221e-004	1.693e-002	1.781e+001	-5.102e-003
39479.2590600	-1.902e-002	6.608e-004	1.584e-002	1.781e+001	-5.198e-003
39479.2594100	-1.895e-002	7.395e-004	1.584e-002	1.785e+001	-5.052e-003
39479.2597600	-1.902e-002	5.997e-004	1.796e-002	1.781e+001	-5.294e-003
39479.2601100	-1.895e-002	7.395e-004	1.693e-002	1.785e+001	-5.052e-003
39479.2604500	-1.895e-002	7.395e-004	1.693e-002	1.785e+001	-5.052e-003
39479.2608000	-1.902e-002	6.608e-004	1.693e-002	1.781e+001	-5.198e-003
39479.2611500	-1.895e-002	7.395e-004	1.893e-002	1.785e+001	-5.052e-003
39479.2615000	-1.895e-002	6.781e-004	1.796e-002	1.785e+001	-5.148e-003
39479.2618400	-1.895e-002	6.781e-004	1.986e-002	1.785e+001	-5.148e-003
39479.2621900	-1.902e-002	5.997e-004	1.584e-002	1.781e+001	-5.294e-003
39479.2625400	-1.895e-002	6.169e-004	1.584e-002	1.785e+001	-5.244e-003
39479.2628800	-1.902e-002	5.997e-004	1.693e-002	1.781e+001	-5.294e-003
39479.2632300	-1.902e-002	5.997e-004	1.584e-002	1.781e+001	-5.294e-003
39479.2635800	-1.902e-002	5.997e-004	1.893e-002	1.781e+001	-5.294e-003
39479.2639300	-1.902e-002	5.389e-004	1.893e-002	1.781e+001	-5.390e-003
39479.2642700	-1.902e-002	5.997e-004	1.339e-002	1.781e+001	-5.294e-003
39479.2646200	-1.902e-002	5.997e-004	1.693e-002	1.781e+001	-5.294e-003
39479.2649700	-1.902e-002	5.389e-004	1.986e-002	1.781e+001	-5.390e-003
39479.2653100	-1.902e-002	5.389e-004	1.693e-002	1.781e+001	-5.390e-003
39479.2656600	-1.902e-002	5.389e-004	1.693e-002	1.781e+001	-5.390e-003
39479.2660100	-1.909e-002	4.613e-004	1.693e-002	1.777e+001	-5.535e-003
39479.2663600	-1.909e-002	4.613e-004	1.893e-002	1.777e+001	-5.535e-003
39479.2667000	-1.909e-002	4.613e-004	1.986e-002	1.777e+001	-5.535e-003
39479.2670500	-1.909e-002	4.613e-004	1.693e-002	1.777e+001	-5.535e-003
39479.2674000	-1.909e-002	4.613e-004	1.796e-002	1.777e+001	-5.535e-003
39479.2677500	-1.909e-002	4.613e-004	1.584e-002	1.777e+001	-5.535e-003
39479.2680900	-1.909e-002	4.613e-004	1.584e-002	1.777e+001	-5.535e-003
39479.2684400	-1.909e-002	4.613e-004	1.893e-002	1.777e+001	-5.535e-003
39479.2687900	-1.909e-002	4.613e-004	1.796e-002	1.777e+001	-5.535e-003
39479.2691300	-1.916e-002	3.842e-004	1.466e-002	1.773e+001	-5.679e-003
39479.2694800	-1.916e-002	3.842e-004	1.466e-002	1.773e+001	-5.679e-003
39479.2698300	-1.916e-002	3.842e-004	1.584e-002	1.773e+001	-5.679e-003
39479.2701800	-1.916e-002	3.842e-004	1.693e-002	1.773e+001	-5.679e-003
39479.2705200	-1.916e-002	3.842e-004	1.693e-002	1.773e+001	-5.679e-003
39479.2708700	-1.923e-002	3.075e-004	1.466e-002	1.769e+001	-5.822e-003
39479.2712200	-1.923e-002	3.075e-004	1.693e-002	1.769e+001	-5.822e-003
39479.2715600	-1.923e-002	3.075e-004	1.584e-002	1.769e+001	-5.822e-003
39479.2719100	-1.923e-002	3.075e-004	1.584e-002	1.769e+001	-5.822e-003
39479.2722600	-1.923e-002	3.075e-004	1.693e-002	1.769e+001	-5.822e-003
39479.2726100	-1.931e-002	2.313e-004	1.466e-002	1.765e+001	-5.965e-003
39479.2729500	-1.931e-002	2.313e-004	1.466e-002	1.765e+001	-5.965e-003
39479.2733000	-1.931e-002	2.313e-004	1.893e-002	1.765e+001	-5.965e-003
39479.2736500	-1.931e-002	2.313e-004	1.466e-002	1.765e+001	-5.965e-003
39479.2740000	-1.938e-002	1.555e-004	1.693e-002	1.761e+001	-6.106e-003
