Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39426.2851100	7.785e-001	3.396e-001	1.339e-002	2.015e+001	3.840e-001
39426.2854500	7.548e-001	3.483e-001	1.466e-002	2.019e+001	3.926e-001
39426.2858000	8.023e-001	3.757e-001	1.339e-002	2.023e+001	4.231e-001
39426.2861500	7.708e-001	3.125e-001	1.693e-002	2.023e+001	3.550e-001
39426.2865000	8.664e-001	4.065e-001	1.339e-002	2.027e+001	4.578e-001
39426.2868400	7.904e-001	3.071e-001	1.197e-002	2.027e+001	3.499e-001
39426.2871900	7.694e-001	3.291e-001	1.584e-002	2.031e+001	3.726e-001
39426.2875400	7.849e-001	3.447e-001	1.693e-002	2.031e+001	3.897e-001
39426.2878800	7.254e-001	3.210e-001	1.584e-002	2.035e+001	3.627e-001
39426.2882300	7.519e-001	2.960e-001	1.466e-002	2.035e+001	3.369e-001
39426.2885800	7.379e-001	2.804e-001	1.796e-002	2.039e+001	3.200e-001
39426.2889300	7.467e-001	3.685e-001	1.584e-002	2.039e+001	4.139e-001
39426.2892700	7.648e-001	4.010e-001	1.466e-002	2.039e+001	4.489e-001
39426.2896200	7.580e-001	3.506e-001	1.584e-002	2.035e+001	3.951e-001
39426.2899700	7.342e-001	3.124e-001	1.693e-002	2.035e+001	3.539e-001
39426.2903100	7.400e-001	3.587e-001	1.693e-002	2.035e+001	4.032e-001
39426.2906600	7.196e-001	3.562e-001	1.796e-002	2.035e+001	4.000e-001
39426.2910100	5.965e-001	2.754e-001	1.584e-002	2.035e+001	3.104e-001
39426.2913600	5.817e-001	2.479e-001	1.693e-002	2.031e+001	2.807e-001
39426.2917000	5.840e-001	2.681e-001	1.693e-002	2.031e+001	3.023e-001
39426.2920500	6.326e-001	3.202e-001	1.584e-002	2.031e+001	3.591e-001
39426.2924000	5.612e-001	2.285e-001	1.796e-002	2.031e+001	2.596e-001
39426.2927500	5.573e-001	2.153e-001	1.796e-002	2.035e+001	2.454e-001
39426.2930900	6.025e-001	2.973e-001	1.466e-002	2.043e+001	3.339e-001
39426.2934400	5.889e-001	2.868e-001	1.693e-002	2.047e+001	3.224e-001
