Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39558.4073400	8.396e+002	1.594e+003	1.339e-002	2.053e+001	2.774e+003
39558.4076900	8.396e+002	1.594e+003	1.197e-002	2.053e+001	2.774e+003
39558.4080300	8.395e+002	1.600e+003	1.466e-002	2.049e+001	2.783e+003
39558.4083800	8.428e+002	1.599e+003	1.339e-002	2.049e+001	2.783e+003
39558.4087300	8.462e+002	1.613e+003	1.339e-002	2.049e+001	2.805e+003
39558.4090800	8.496e+002	1.619e+003	1.584e-002	2.049e+001	2.816e+003
39558.4094200	8.563e+002	1.624e+003	1.584e-002	2.045e+001	2.825e+003
39558.4097700	8.666e+002	1.635e+003	1.584e-002	2.045e+001	2.848e+003
39558.4101200	8.666e+002	1.643e+003	1.693e-002	2.045e+001	2.859e+003
39558.4104600	8.666e+002	1.643e+003	2.074e-002	2.045e+001	2.859e+003
39558.4108100	8.596e+002	1.636e+003	1.986e-002	2.041e+001	2.846e+003
39558.4111600	8.562e+002	1.630e+003	1.796e-002	2.041e+001	2.835e+003
39558.4115100	8.631e+002	1.635e+003	1.796e-002	2.041e+001	2.846e+003
39558.4118500	8.700e+002	1.641e+003	1.796e-002	2.041e+001	2.857e+003
39558.4122000	8.734e+002	1.654e+003	1.693e-002	2.037e+001	2.878e+003
39558.4125500	8.804e+002	1.659e+003	1.893e-002	2.037e+001	2.889e+003
39558.4129000	8.839e+002	1.673e+003	2.074e-002	2.037e+001	2.912e+003
39558.4132400	8.875e+002	1.672e+003	1.986e-002	2.037e+001	2.912e+003
39558.4135900	8.839e+002	1.673e+003	1.986e-002	2.037e+001	2.912e+003
39558.4139400	8.733e+002	1.660e+003	1.986e-002	2.033e+001	2.888e+003
39558.4142800	8.664e+002	1.654e+003	1.584e-002	2.033e+001	2.877e+003
39558.4146300	8.629e+002	1.648e+003	1.339e-002	2.033e+001	2.865e+003
39558.4149800	8.595e+002	1.648e+003	1.796e-002	2.033e+001	2.865e+003
39558.4153300	8.629e+002	1.655e+003	1.693e-002	2.033e+001	2.877e+003
39558.4156700	8.629e+002	1.662e+003	1.893e-002	2.033e+001	2.888e+003
