Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39056.5850300	3.661e+001	4.162e+001	1.122e-001	2.141e+001	7.724e+001
39056.5853700	3.452e+001	3.630e+001	1.496e-001	2.109e+001	6.820e+001
39056.5857200	1.401e+001	1.703e+001	1.673e-001	2.097e+001	1.852e+001
39056.5860700	1.343e+002	8.946e+001	1.317e-001	2.109e+001	9.907e+001
39056.5864100	2.723e+002	2.078e+002	1.240e-001	2.137e+001	2.290e+002
39056.5867600	2.221e+002	1.579e+002	2.047e-001	2.173e+001	1.745e+002
39056.5871100	2.269e+002	1.627e+002	1.803e-001	2.201e+001	1.796e+002
39056.5874600	1.529e+002	1.029e+002	1.142e-001	2.209e+001	1.139e+002
39056.5878000	1.718e+002	1.143e+002	1.331e-001	2.213e+001	1.266e+002
39056.5881500	1.812e+002	1.320e+002	1.510e-001	2.253e+001	1.457e+002
39056.5885000	1.911e+002	1.245e+002	9.523e-002	2.289e+001	1.380e+002
39056.5888400	1.502e+002	9.073e+001	2.076e-001	2.321e+001	1.009e+002
39056.5891900	4.763e+001	2.733e+001	1.396e-001	2.349e+001	3.047e+001
39056.5895400	8.098e+000	9.406e+000	1.241e-001	2.361e+001	1.024e+001
39056.5898900	8.047e+000	7.488e+000	1.247e-001	2.369e+001	8.198e+000
39056.5902300	2.415e+001	2.191e+001	1.012e-001	2.381e+001	2.401e+001
39056.5905800	2.686e+001	2.125e+001	9.447e-002	2.397e+001	2.338e+001
39056.5909300	9.864e+000	7.026e+000	1.278e-001	2.405e+001	1.425e+001
39056.5912800	3.403e+001	2.570e+001	1.202e-001	2.405e+001	5.144e+001
39056.5916200	7.805e+001	7.356e+001	1.042e-001	2.417e+001	1.409e+002
39056.5919700	9.068e+001	8.874e+001	8.655e-002	2.453e+001	1.688e+002
39056.5923200	7.898e+001	7.629e+001	7.760e-002	2.493e+001	1.455e+002
39056.5926600	8.620e+001	8.240e+001	7.381e-002	2.521e+001	1.574e+002
39056.5930100	8.259e+001	7.968e+001	5.454e-002	2.553e+001	1.520e+002
39056.5933600	8.541e+001	8.118e+001	6.747e-002	2.581e+001	1.552e+002
39056.5937100	8.893e+001	8.435e+001	6.193e-002	2.601e+001	1.614e+002
39056.5940500	3.206e+001	2.982e+001	1.332e-001	2.617e+001	5.724e+001
39056.5944000	2.770e+001	3.028e+001	8.717e-002	2.613e+001	5.653e+001
39056.5947500	2.463e+001	2.782e+001	8.382e-002	2.621e+001	5.168e+001
39056.5950900	1.952e+001	1.778e+001	1.250e-001	2.629e+001	3.426e+001
39056.5954400	1.796e+001	1.432e+001	6.364e-002	2.633e+001	2.833e+001
39056.5957900	1.653e+001	1.191e+001	9.635e-002	2.641e+001	2.408e+001
39056.5961400	2.882e+000	2.002e+000	6.982e-002	2.649e+001	4.082e+000
39056.5964800	3.257e+000	2.507e+000	6.392e-002	2.665e+001	4.997e+000
39056.5968300	2.529e+001	2.028e+001	1.115e-001	2.673e+001	4.008e+001
39056.5971800	2.105e+001	1.956e+001	9.099e-002	2.673e+001	3.756e+001
39056.5975300	1.638e+001	1.468e+001	9.504e-002	2.681e+001	2.837e+001
39056.5978700	6.590e+000	6.009e+000	4.900e-002	2.701e+001	1.158e+001
39056.5982200	7.431e+000	6.471e+000	5.487e-002	2.709e+001	1.258e+001
39056.5985700	7.476e+000	6.337e+000	3.333e-002	2.721e+001	1.238e+001
39056.5989100	7.602e+000	6.702e+000	6.076e-002	2.729e+001	1.300e+001
39056.5992600	7.584e+000	6.918e+000	2.159e-002	2.737e+001	1.333e+001
39056.5996100	8.388e+000	8.721e+000	4.440e-002	2.745e+001	1.642e+001
39056.5999600	1.085e+001	1.194e+001	7.058e-002	2.757e+001	2.227e+001
39056.6003000	2.213e+001	1.607e+001	1.249e-001	2.753e+001	3.243e+001
39056.6006500	5.485e+001	5.055e+001	1.240e-001	2.725e+001	9.720e+001
39056.6010000	5.341e+001	5.450e+001	6.720e-002	2.725e+001	1.029e+002
39056.6013400	4.405e+001	4.610e+001	4.520e-002	2.741e+001	8.670e+001
39056.6016900	4.497e+001	4.628e+001	4.752e-002	2.753e+001	8.728e+001
39056.6020400	6.297e+001	6.282e+001	6.800e-002	2.765e+001	1.191e+002
39056.6023900	8.329e+001	7.948e+001	7.525e-002	2.781e+001	1.519e+002
39056.6027300	7.525e+001	7.193e+001	7.596e-002	2.793e+001	1.374e+002
39056.6030800	5.576e+001	5.617e+001	5.009e-002	2.801e+001	1.063e+002
39056.6034300	9.474e+001	8.869e+001	5.804e-002	2.813e+001	1.701e+002
39056.6037800	1.015e+002	9.514e+001	2.677e-002	2.821e+001	1.824e+002
39056.6041200	9.748e+001	9.365e+001	5.896e-002	2.833e+001	1.787e+002
39056.6044700	5.476e+001	5.622e+001	5.219e-002	2.841e+001	1.061e+002
39056.6048200	5.850e+001	6.041e+001	8.209e-002	2.853e+001	1.139e+002
39056.6051600	3.008e+001	2.631e+001	1.184e-001	2.849e+001	5.109e+001
