Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39131.3438400	6.507e+002	6.204e+002	1.081e-001	1.903e+001	1.186e+003
39131.3441900	3.472e+001	2.810e+001	1.187e-001	1.911e+001	5.543e+001
39131.3445400	8.980e+001	8.305e+001	1.156e-001	1.931e+001	1.596e+002
39131.3448900	1.254e+002	1.176e+002	8.860e-002	1.955e+001	2.254e+002
39131.3452300	4.879e+001	4.692e+001	1.191e-001	1.979e+001	8.953e+001
39131.3455800	8.449e+001	7.880e+001	1.209e-001	1.991e+001	1.512e+002
39131.3459300	1.685e+002	1.923e+002	1.205e-001	1.999e+001	3.567e+002
39131.3462800	2.715e+003	4.029e+003	1.175e-001	1.983e+001	7.205e+003
39131.3466200	3.563e+003	4.723e+003	2.156e-001	1.835e+001	8.570e+003
39131.3469700	3.935e+003	4.731e+003	1.629e-001	1.687e+001	8.706e+003
39131.3473200	1.545e+002	1.571e+002	1.260e-001	1.567e+001	2.969e+002
39131.3476600	7.847e+001	7.500e+001	1.415e-001	1.623e+001	1.433e+002
39131.3480100	1.167e+002	9.684e+001	1.061e-001	1.691e+001	1.900e+002
39131.3483600	1.169e+002	1.405e+002	8.655e-002	1.751e+001	1.528e+002
39131.3487100	1.570e+002	1.966e+002	1.091e-001	1.811e+001	2.136e+002
39131.3490500	1.229e+002	1.562e+002	8.445e-002	1.867e+001	1.697e+002
39131.3494000	5.562e+001	4.696e+001	1.150e-001	1.919e+001	9.183e+001
39131.3497500	3.695e+001	3.916e+001	1.638e-001	1.963e+001	7.349e+001
39131.3500900	1.995e+002	2.842e+002	1.263e-001	1.999e+001	5.108e+002
39131.3504400	2.233e+002	3.038e+002	1.464e-001	2.031e+001	5.493e+002
39131.3507900	4.162e+001	4.980e+001	9.691e-002	2.063e+001	9.169e+001
39131.3511400	3.772e+001	4.963e+001	1.417e-001	2.091e+001	9.015e+001
39131.3514800	5.869e+001	8.407e+001	1.169e-001	2.111e+001	1.510e+002
39131.3518300	7.931e+001	7.699e+001	1.089e-001	2.139e+001	1.467e+002
39131.3521800	1.842e+001	1.379e+001	1.493e-001	2.159e+001	2.765e+001
39131.3525300	1.003e+002	9.837e+001	1.223e-001	2.175e+001	1.871e+002
39131.3528700	3.938e+001	4.535e+001	1.099e-001	2.183e+001	4.937e+001
39131.3532200	2.413e+002	2.536e+002	3.439e-002	2.191e+001	2.767e+002
39131.3535700	1.967e+002	2.030e+002	1.466e-002	2.179e+001	2.216e+002
39131.3539100	2.003e+002	2.039e+002	1.339e-002	2.163e+001	2.226e+002
39131.3542600	2.313e+002	2.417e+002	1.515e-001	2.147e+001	2.638e+002
39131.3546100	8.355e+001	8.602e+001	1.393e-001	2.151e+001	1.622e+002
