Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39539.3100900	2.577e-002	1.112e-001	2.319e-001	2.225e+001	1.827e-001
39539.3104400	5.602e-002	3.038e-001	1.692e-001	2.233e+001	4.945e-001
39539.3107900	2.746e-001	3.689e-001	1.387e-001	2.249e+001	6.682e-001
39539.3111400	9.828e+000	6.998e+000	1.027e-001	2.261e+001	1.419e+001
39539.3114800	1.977e+001	2.101e+001	5.487e-002	2.285e+001	3.941e+001
39539.3118300	2.989e+001	2.927e+001	7.690e-002	2.317e+001	3.200e+001
39539.3121800	2.414e+001	1.897e+001	1.223e-001	2.345e+001	3.765e+001
39539.3125300	4.881e+001	4.047e+001	9.727e-002	2.373e+001	4.446e+001
39539.3128700	4.450e+001	4.000e+001	6.720e-002	2.393e+001	4.384e+001
39539.3132200	3.882e+001	4.013e+001	6.279e-002	2.405e+001	4.381e+001
39539.3135700	3.803e+001	3.963e+001	9.178e-002	2.429e+001	4.325e+001
39539.3139100	3.478e+001	4.016e+001	4.520e-002	2.441e+001	4.372e+001
39539.3142600	3.232e+001	4.005e+001	5.388e-002	2.453e+001	4.353e+001
39539.3146100	3.380e+001	3.734e+001	1.074e-001	2.461e+001	4.069e+001
39539.3149600	2.822e+001	2.073e+001	1.367e-001	2.469e+001	4.173e+001
39539.3153000	2.204e+001	2.259e+001	2.468e-002	2.477e+001	4.264e+001
39539.3156500	1.998e+001	2.074e+001	3.439e-002	2.481e+001	3.906e+001
39539.3160000	2.114e+001	2.204e+001	3.279e-002	2.489e+001	4.148e+001
39539.3163400	1.910e+001	1.760e+001	1.196e-001	2.493e+001	3.385e+001
39539.3166900	3.547e+001	3.664e+001	8.209e-002	2.497e+001	3.999e+001
39539.3170400	3.964e+001	3.733e+001	6.046e-002	2.505e+001	4.086e+001
39539.3173900	4.128e+001	3.752e+001	2.074e-002	2.513e+001	4.110e+001
39539.3177300	2.597e+001	3.161e+001	1.190e-001	2.521e+001	3.437e+001
39539.3180800	3.237e+001	3.156e+001	8.593e-002	2.521e+001	3.450e+001
39539.3184300	3.867e+001	3.429e+001	6.308e-002	2.525e+001	3.760e+001
39539.3187800	3.762e+001	3.865e+001	1.333e-001	2.525e+001	4.220e+001
39539.3191200	2.746e+001	1.900e+001	1.333e-001	2.525e+001	3.877e+001
39539.3194700	2.346e+001	2.171e+001	7.332e-002	2.525e+001	4.171e+001
39539.3198200	3.477e+001	3.738e+001	1.233e-001	2.525e+001	4.076e+001
39539.3201600	2.650e+001	1.835e+001	1.303e-001	2.525e+001	3.745e+001
39539.3205100	2.394e+001	1.819e+001	1.196e-001	2.529e+001	3.636e+001
39539.3208600	2.013e+001	2.055e+001	5.680e-002	2.529e+001	3.881e+001
39539.3212100	2.662e+001	1.929e+001	1.437e-001	2.529e+001	3.896e+001
39539.3215500	2.571e+001	2.192e+001	1.220e-001	2.533e+001	4.278e+001
39539.3219000	2.231e+001	2.327e+001	2.395e-002	2.533e+001	4.378e+001
39539.3222500	2.249e+001	2.301e+001	3.833e-002	2.533e+001	4.344e+001
39539.3225900	2.462e+001	2.132e+001	9.236e-002	2.533e+001	4.148e+001
39539.3229400	1.306e+001	1.399e+001	1.117e-001	2.529e+001	2.621e+001
39539.3232900	1.505e+001	1.863e+001	1.046e-001	2.509e+001	3.413e+001
39539.3236400	5.184e+001	4.590e+001	9.964e-002	2.477e+001	5.032e+001
39539.3239800	6.779e+001	5.470e+001	8.209e-002	2.481e+001	6.015e+001
39539.3243300	5.961e+001	5.871e+001	1.051e-001	2.493e+001	6.417e+001
39539.3246800	5.828e+001	5.525e+001	9.560e-002	2.501e+001	6.046e+001
39539.3250300	6.070e+001	7.073e+001	2.468e-002	2.513e+001	7.698e+001
39539.3253700	5.728e+001	6.431e+001	6.640e-002	2.521e+001	7.006e+001
39539.3257200	5.605e+001	6.487e+001	7.620e-002	2.537e+001	7.061e+001
39539.3260700	6.001e+001	6.891e+001	7.084e-002	2.549e+001	7.503e+001
39539.3264100	5.493e+001	6.334e+001	9.801e-002	2.565e+001	6.895e+001
39539.3267600	5.927e+001	4.148e+001	3.739e-002	2.577e+001	8.444e+001
39539.3271100	6.032e+001	6.751e+001	6.904e-002	2.593e+001	7.355e+001
39539.3274600	5.143e+001	5.476e+001	8.360e-002	2.605e+001	5.973e+001
39539.3278000	6.293e+001	6.739e+001	8.696e-002	2.621e+001	7.349e+001
39539.3281500	6.427e+001	7.395e+001	6.105e-002	2.633e+001	8.050e+001
39539.3285000	6.483e+001	7.437e+001	3.168e-002	2.641e+001	8.097e+001
39539.3288400	6.173e+001	7.104e+001	1.181e-001	2.657e+001	7.734e+001
39539.3291900	5.470e+001	6.390e+001	1.393e-001	2.661e+001	6.954e+001
39539.3295400	6.282e+001	7.101e+001	4.900e-002	2.673e+001	7.735e+001
39539.3298900	6.049e+001	7.531e+001	4.317e-002	2.685e+001	8.184e+001
39539.3302300	5.987e+001	7.585e+001	3.111e-002	2.697e+001	8.239e+001
39539.3305800	5.876e+001	7.398e+001	3.387e-002	2.705e+001	8.037e+001
39539.3309300	5.977e+001	7.623e+001	3.880e-002	2.717e+001	8.279e+001
39539.3312800	5.623e+001	7.025e+001	4.440e-002	2.729e+001	7.634e+001
39539.3316200	5.695e+001	7.120e+001	3.926e-002	2.737e+001	7.737e+001
39539.3319700	5.835e+001	7.414e+001	5.866e-002	2.745e+001	8.054e+001
39539.3323200	5.841e+001	4.067e+001	3.053e-002	2.753e+001	8.288e+001
39539.3326600	5.872e+001	4.157e+001	4.864e-002	2.765e+001	8.440e+001
39539.3330100	5.993e+001	4.482e+001	4.676e-002	2.773e+001	8.989e+001
39539.3333600	5.998e+001	4.491e+001	4.016e-002	2.781e+001	9.006e+001
39539.3337100	5.794e+001	7.374e+001	5.616e-002	2.785e+001	8.009e+001
39539.3340500	5.532e+001	3.767e+001	4.191e-002	2.789e+001	7.717e+001
39539.3344000	6.125e+001	7.236e+001	3.786e-002	2.793e+001	7.873e+001
39539.3347500	6.319e+001	7.231e+001	3.739e-002	2.793e+001	7.873e+001
39539.3350900	6.295e+001	7.232e+001	4.480e-002	2.793e+001	7.873e+001
39539.3354400	6.372e+001	6.825e+001	7.259e-002	2.797e+001	7.443e+001
39539.3357900	5.966e+001	6.896e+001	5.987e-002	2.801e+001	7.507e+001
39539.3361400	6.012e+001	6.815e+001	3.053e-002	2.801e+001	7.422e+001
39539.3364800	6.230e+001	7.087e+001	4.827e-002	2.805e+001	7.718e+001
39539.3368300	6.158e+001	7.229e+001	4.714e-002	2.805e+001	7.866e+001
39539.3371800	5.851e+001	6.927e+001	6.076e-002	2.801e+001	7.536e+001
39539.3375300	5.911e+001	6.877e+001	4.317e-002	2.789e+001	7.485e+001
39539.3378700	6.213e+001	7.128e+001	4.104e-002	2.781e+001	7.761e+001
39539.3382200	6.259e+001	7.010e+001	8.317e-002	2.777e+001	7.636e+001
39539.3385700	6.280e+001	7.253e+001	4.317e-002	2.773e+001	7.895e+001
39539.3389100	6.321e+001	7.258e+001	3.880e-002	2.761e+001	7.902e+001
39539.3392600	6.169e+001	7.108e+001	6.956e-002	2.753e+001	7.738e+001
39539.3396100	6.047e+001	7.076e+001	4.752e-002	2.749e+001	7.701e+001
39539.3399600	5.901e+001	7.234e+001	3.739e-002	2.741e+001	7.864e+001
39539.3403000	5.947e+001	7.204e+001	3.224e-002	2.741e+001	7.834e+001
39539.3406500	5.988e+001	7.133e+001	3.739e-002	2.733e+001	7.759e+001
39539.3410000	6.009e+001	7.438e+001	1.014e-001	2.729e+001	8.084e+001
39539.3413400	6.325e+001	5.023e+001	5.009e-002	2.733e+001	9.946e+001
39539.3416900	6.208e+001	4.868e+001	3.542e-002	2.741e+001	9.665e+001
39539.3420400	6.049e+001	7.629e+001	5.896e-002	2.753e+001	8.288e+001
39539.3423900	6.002e+001	7.367e+001	6.747e-002	2.753e+001	8.008e+001
39539.3427300	6.067e+001	7.293e+001	3.926e-002	2.745e+001	7.932e+001
39539.3430800	6.065e+001	7.314e+001	3.833e-002	2.741e+001	7.955e+001
39539.3434300	6.109e+001	7.277e+001	4.937e-002	2.737e+001	7.917e+001
39539.3437800	5.919e+001	6.969e+001	2.933e-002	2.733e+001	7.583e+001
39539.3441200	5.893e+001	6.990e+001	3.542e-002	2.729e+001	7.605e+001
39539.3444700	6.056e+001	7.124e+001	7.620e-002	2.729e+001	7.752e+001
39539.3448200	6.006e+001	7.035e+001	7.501e-002	2.725e+001	7.656e+001
39539.3451600	5.839e+001	7.136e+001	6.800e-002	2.717e+001	7.759e+001
39539.3455100	5.439e+001	6.035e+001	1.057e-001	2.713e+001	6.576e+001
39539.3458600	5.458e+001	6.545e+001	1.404e-001	2.709e+001	7.119e+001
39539.3462100	5.876e+001	7.170e+001	7.806e-002	2.705e+001	7.795e+001
39539.3465500	5.831e+001	4.191e+001	3.786e-002	2.705e+001	8.479e+001
39539.3469000	5.948e+001	4.069e+001	4.480e-002	2.709e+001	8.327e+001
39539.3472500	5.745e+001	6.912e+001	6.046e-002	2.713e+001	7.518e+001
39539.3475900	5.813e+001	6.724e+001	1.016e-001	2.713e+001	7.319e+001
39539.3479400	5.501e+001	6.317e+001	9.982e-002	2.709e+001	6.878e+001
39539.3482900	5.145e+001	6.078e+001	1.269e-001	2.705e+001	6.613e+001
39539.3486400	5.917e+001	6.934e+001	4.016e-002	2.697e+001	7.546e+001
39539.3489800	5.040e+001	5.723e+001	1.109e-001	2.697e+001	6.232e+001
39539.3493300	1.306e+001	1.119e+001	1.497e-001	2.673e+001	1.228e+001
39539.3496800	1.539e+001	1.129e+001	1.269e-001	2.645e+001	1.246e+001
39539.3500300	1.549e+001	1.172e+001	1.199e-001	2.637e+001	1.292e+001
39539.3503700	1.878e+001	1.438e+001	1.190e-001	2.637e+001	1.584e+001
39539.3507200	2.382e+001	1.963e+001	1.657e-001	2.629e+001	2.157e+001
39539.3510700	3.797e+001	3.743e+001	1.230e-001	2.625e+001	4.091e+001
39539.3514100	7.178e+001	6.766e+001	4.714e-002	2.605e+001	7.405e+001
39539.3517600	6.747e+001	7.177e+001	3.880e-002	2.613e+001	7.829e+001
39539.3521100	6.471e+001	6.848e+001	6.135e-002	2.625e+001	7.470e+001
39539.3524600	6.012e+001	6.481e+001	3.739e-002	2.633e+001	7.067e+001
39539.3528000	6.534e+001	6.793e+001	5.680e-002	2.641e+001	7.414e+001
39539.3531500	6.563e+001	6.746e+001	5.520e-002	2.645e+001	7.365e+001
39539.3535000	6.292e+001	6.956e+001	5.552e-002	2.653e+001	7.580e+001
39539.3538400	8.783e+000	6.268e+000	1.615e-001	2.645e+001	1.270e+001
39539.3541900	3.944e+001	4.491e+001	1.147e-001	2.617e+001	8.333e+001
39539.3545400	1.636e+001	1.586e+001	1.356e-001	2.585e+001	3.022e+001
39539.3548900	2.761e+001	3.137e+001	1.446e-001	2.565e+001	5.823e+001
39539.3552300	8.019e+001	8.278e+001	1.250e-001	2.541e+001	1.560e+002
39539.3555800	2.546e+001	2.545e+001	1.047e-001	2.521e+001	4.823e+001
39539.3559300	4.568e+001	4.791e+001	1.170e-001	2.505e+001	5.228e+001
39539.3562800	6.237e+001	5.481e+001	1.084e-001	2.509e+001	6.011e+001
39539.3566200	6.178e+001	5.256e+001	1.011e-001	2.529e+001	5.769e+001
39539.3569700	3.584e+001	4.414e+001	1.158e-001	2.545e+001	4.798e+001
39539.3573200	1.309e+001	1.224e+001	1.554e-001	2.521e+001	2.347e+001
39539.3576600	5.015e+001	7.083e+001	8.758e-002	2.497e+001	1.275e+002
39539.3580100	6.472e+001	9.439e+001	7.620e-002	2.489e+001	1.692e+002
39539.3583600	3.050e+001	3.532e+001	1.336e-001	2.489e+001	6.535e+001
39539.3587100	1.803e+001	1.919e+001	1.032e-001	2.477e+001	3.598e+001
39539.3590500	6.477e+001	6.915e+001	1.025e-001	2.461e+001	7.542e+001
39539.3594000	7.246e+001	7.887e+001	1.042e-001	2.477e+001	8.598e+001
39539.3597500	6.152e+001	6.817e+001	1.039e-001	2.493e+001	7.428e+001
39539.3600900	6.439e+001	6.709e+001	9.653e-002	2.513e+001	7.323e+001
39539.3604400	6.733e+001	7.361e+001	8.738e-002	2.525e+001	8.024e+001
39539.3607900	4.390e+001	4.645e+001	1.155e-001	2.533e+001	5.067e+001
39539.3611400	6.309e+001	7.173e+001	1.196e-001	2.541e+001	7.811e+001
39539.3614800	6.646e+001	7.466e+001	7.405e-002	2.549e+001	8.133e+001
