Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39227.1774400	-1.605e-002	1.091e-002	1.339e-002	2.073e+001	1.184e-002
39227.1777900	-1.603e-002	1.109e-002	1.339e-002	2.077e+001	1.213e-002
39227.1781400	-1.605e-002	1.091e-002	1.339e-002	2.073e+001	1.184e-002
39227.1784900	-1.606e-002	1.073e-002	1.466e-002	2.069e+001	1.156e-002
39227.1788300	-1.605e-002	1.091e-002	1.339e-002	2.073e+001	1.184e-002
39227.1791800	-1.606e-002	1.073e-002	1.197e-002	2.069e+001	1.156e-002
39227.1795300	-1.606e-002	1.073e-002	1.339e-002	2.069e+001	1.156e-002
39227.1798700	-1.606e-002	1.073e-002	1.339e-002	2.069e+001	1.156e-002
39227.1802200	-1.606e-002	1.073e-002	1.339e-002	2.069e+001	1.156e-002
39227.1805700	-1.607e-002	1.056e-002	1.584e-002	2.065e+001	1.128e-002
39227.1809200	-1.607e-002	1.056e-002	1.584e-002	2.065e+001	1.128e-002
39227.1812600	-1.607e-002	1.056e-002	1.339e-002	2.065e+001	1.128e-002
39227.1816100	-1.606e-002	1.073e-002	1.584e-002	2.069e+001	1.156e-002
39227.1819600	-1.607e-002	1.056e-002	1.693e-002	2.065e+001	1.128e-002
39227.1823100	-1.606e-002	1.073e-002	1.466e-002	2.069e+001	1.156e-002
39227.1826500	-1.606e-002	1.073e-002	1.584e-002	2.069e+001	1.156e-002
39227.1830000	-1.607e-002	1.056e-002	1.466e-002	2.065e+001	1.128e-002
39227.1833500	-1.607e-002	1.056e-002	1.584e-002	2.065e+001	1.128e-002
39227.1836900	-1.607e-002	1.056e-002	1.584e-002	2.065e+001	1.128e-002
39227.1840400	-1.607e-002	1.056e-002	1.584e-002	2.065e+001	1.128e-002
39227.1843900	-1.607e-002	1.056e-002	1.693e-002	2.065e+001	1.128e-002
39227.1847400	-1.607e-002	1.056e-002	1.693e-002	2.065e+001	1.128e-002
39227.1850800	-1.607e-002	1.056e-002	1.893e-002	2.065e+001	1.128e-002
39227.1854300	-1.607e-002	1.056e-002	1.466e-002	2.065e+001	1.128e-002
